phases,av. probability
Te Re Hg,0.6478838343999995
Rb Te W,0.6478845469
Tc Te Os,0.6478927574999993
Te Re U,0.6478941042333333
H O Sm,0.647915360433333
Cd Te Pr,0.6479486242333335
N Te Ba,0.6479702568333334
Te Eu Ho,0.6479837805666666
Mg Te Pm,0.6479915688666665
O Ga As,0.6480039615999998
Te Re Np,0.6480101570666664
C Ni I,0.64801832882
O Bi Th,0.6480290249333336
Na Ca Te,0.648039320833333
Te Gd Tb,0.648059136833333
Zn Rb Te,0.6480602644333332
Ga Sr Te,0.6480707883333332
Li N Te,0.6480761437333336
Mn Rh I,0.6480801414999994
Li Te Pm,0.6481063607
Mg Te Np,0.6481497812999999
O Bi Np,0.6481549568999995
Ca In Te,0.6481720629666664
Te Re Pu,0.6482089858000003
O In Bi,0.6482633161999996
Te Re Pa,0.6482816518333331
Te Tb Ho,0.6482940399333333
Be Te La,0.6483127978333333
Li Te Hg,0.6483273708999998
Te Hf Ac,0.6483330666999999
Sc Tc Te,0.6483448703666663
Te Eu Gd,0.6483451266666662
V Rh I,0.6483572884666666
H Se Pb,0.6483946901333333
B Nb I,0.6483992858999997
Te Pr Gd,0.6484003987333332
Te Pr Lu,0.6484335325999999
H O Tm,0.6484436931333334
Li Te Np,0.6484482421666665
Ag Te Cs,0.6484669974333327
Cr Te Pb,0.6484740698666668
Te Sm Eu,0.6484743334666665
Li Te Pu,0.6484960790333326
In Te La,0.6485226523999998
O Sb Cs,0.6485291141000002
He Al Te,0.6485327328333331
Te Pr Ho,0.6485361778333336
Te Pr Sm,0.6485431023333329
Mg Te Pu,0.6485471585333332
O P W,0.6485649971999998
Cd Te Tb,0.6485678816999998
Sc Te Pr,0.6485760360666661
O S Ca,0.6485783483666667
O P La,0.6486158361333332
Li Te Pa,0.6486737859999996
O S Hf,0.6487185833999994
S Te Hf,0.6487190314666664
Se Mo Te,0.6487409945000001
Si Tc Te,0.6487415932333335
Te Tm Np,0.6487470357999999
Be Te Yb,0.6487519691999999
Te Sm Tb,0.6487814551999996
Kr Te Tm,0.6487869369999999
Li O S,0.6487992307666666
H O Lu,0.648823664
Mg Te Tl,0.6488287860666663
Tc Te Sm,0.6488367095666667
Te Er Np,0.6488521102
Te Pm Os,0.6488928579333323
Te Xe Re,0.6489036331666664
O Si Kr,0.6489063050333337
Kr Te Ba,0.6489096450666667
H O Cd,0.6489140153999995
Te Ba Hg,0.648931720633333
Al Te Eu,0.6489371201333334
Mg Te Pa,0.6489752546000005
Te Ce Tm,0.6490023541000003
H O Ce,0.6490155872333329
O P Ca,0.6490367164666664
S Te Yb,0.649044236766666
H O Y,0.6490480224333329
Cd Te Eu,0.6490532851333332
Co Cu I,0.6490671492533329
Kr Y Te,0.6490806218333337
Te Eu Dy,0.6490952989666667
Mg Te Ac,0.6491106019000001
Ga Te Yb,0.6491162772000002
Te Ba Pm,0.6491234929333334
Tc Te Lu,0.649131277033333
O Si Ac,0.6491340124
S Sr Te,0.6491376109000001
Te Pm Tm,0.6491552916666663
Te Er Pa,0.6491562994333335
Te Er U,0.6491626789666666
Te Pr Dy,0.6492106453666665
H Mo Te,0.6492300377500003
Kr Cd Te,0.6492355413666665
Ga Te La,0.6492466003999996
K Zn Te,0.6492529335999997
Te Tb Dy,0.6492575132999999
N O Ge,0.6492670486999996
Li Na Te,0.6492890666999996
He Te Tm,0.6492959430666669
Sc Te Eu,0.6493066336
Ge Te Sm,0.6493082255000002
Te Er Pu,0.6493100165666664
O Si Xe,0.6493145083666667
Li Ga Te,0.6493207627999994
Al Kr Te,0.6493286417666666
Te Re Ac,0.6493312696333331
He Y Te,0.6493530142333334
Te Re Th,0.6493555895666671
He Te Ba,0.6493737574999996
Te Tm Pa,0.6493777752333333
N Te Yb,0.6493915679333331
Li Te Ac,0.6494078691333331
Mg S Te,0.6494232713
Ge Y Te,0.6494303587666664
Te Ba Np,0.6494395911333334
O Tl Bi,0.6494427247333334
H O Gd,0.6494570540000003
Te Xe Er,0.6494620973666668
Te Ce Os,0.6494784151666666
Te Nd Tb,0.6494827160666663
He Cd Te,0.6495186688666661
Te Hf Tl,0.6495440587999993
Te Tm Pu,0.6495558527333329
Te Xe Ba,0.6495674519333335
Te Ba Pa,0.6495698208666665
Te Ba Pu,0.6495721121999999
Mg Te Xe,0.6495745267333329
Li Te Tl,0.6495845288000001
Ge Te Tm,0.6495922280333333
Li Te Xe,0.6496118642333328
Na Te Yb,0.6496393689333334
Tc Te Ho,0.6496561609666665
Na Te La,0.6496738456666669
Si Te Pr,0.649688498533333
O P Zn,0.6496943439666669
Te Er Th,0.6497165933999999
O Si In,0.6497246099333331
Te Tm U,0.6497279495
Ni Ge I,0.6497449956166667
Zn Sb Te,0.6497702335999999
Be O Si,0.6497848478333333
O Bi Pa,0.6497964599999997
Te Er Ac,0.6498153297666666
Te Er Hg,0.6498207231666668
Te Tm Hg,0.6498337149999998
Cl Fe Ni,0.6498571100666668
Kr Te Os,0.6498703186999997
Te Ba Th,0.6498742259999998
Li P Te,0.6498893484999998
Co Nb I,0.6499011816333332
Sc Te Tb,0.6499115174000003
Si Te Tb,0.6499215707333329
Kr Te Lu,0.6499625183666664
Y Te Ce,0.6499990507333331
Te Pr Nd,0.6500003106333331
P Sr Te,0.6500067634666664
Li In Te,0.6500550541666666
Te Tm Th,0.6500898503666668
O P Hf,0.6501430758333332
O Mg Se,0.6501504212333339
Mn Cu I,0.6501521760666664
Te Nd Eu,0.6501654131666668
Tc Te Gd,0.6501679721666667
He Te Os,0.6501804994000002
O Ga Sb,0.6501838890666667
Mn Ni Br,0.6502128106666665
N O Si,0.650228478566666
He Te Lu,0.6502831318000002
Te Tm Ac,0.6503027838666665
H O Dy,0.6503082446666669
N Ca Te,0.6503190772999996
B Rb Te,0.6503390760999999
Cd Te Ce,0.6503740292666665
Tc Te Dy,0.6503958403333336
O Ga Pb,0.6503995068999998
Te Pm Lu,0.6504005233666662
Na Mg Te,0.6504053076666668
Te Ce Lu,0.6504211411999999
He Sc Te,0.6504302225666663
O Bi Pu,0.6504755781999999
Tc Te Nd,0.6504775202666667
S Te Re,0.6504781093666667
Ge Te Ho,0.650500176166667
C Rb Te,0.6505021308333331
Te Re Tl,0.6505332619333334
C K Te,0.6505357701666664
Si Te Eu,0.6505601681000005
S Ca Te,0.6505614631333327
Te Ba Ac,0.6505691244666665
Te Ce Sm,0.6505766262333333
O S Er,0.6505995804333331
Ge Te Os,0.6506175438666669
B Te Bi,0.6506527313333333
O S Re,0.6506693731666663
Sc Kr Te,0.6506738955999997
Ge Te Lu,0.6507066560333332
Sc Ge Te,0.650771658133333
Te Ba Tl,0.6507744589666666
Li S Te,0.6507787463999999
O Si K,0.6507801470666668
Te Os Np,0.6507831150999995
N Te Re,0.6508120243999999
O Ca Se,0.6508453636000001
Te Os Pa,0.6508458494333336
Mn Fe I,0.6508459059000005
H O Os,0.6508521804333329
O Se La,0.6508977439666669
Kr Te Sm,0.6509011958999997
H O Ho,0.6509465851333331
Te Ce Ho,0.65095201
O K Bi,0.6509536800333331
O Se Sr,0.6509674538999998
O Se W,0.6509721672666664
Te Pm Sm,0.6509765453666664
Li Be Te,0.6510026445000001
Se Ag Te,0.651033049133333
Al Te U,0.6510437845333332
H O Sc,0.6510730964333334
Ga Te Hf,0.6510742521666661
O S Sm,0.6510965648333332
Te Ce Gd,0.6510991150999998
In Te Ba,0.6511094850000002
Te Cs Au,0.6511307677999999
O Si Rb,0.6511313988666662
Sc Te Ce,0.651142023566667
Te Xe Os,0.6511450601000001
Te Au Pb,0.651150788833333
O S Tm,0.6511679694999997
P Ca Te,0.6511774926999999
Te Tm Tl,0.6511796207333327
N O Sn,0.6511825082333329
Te Er Tl,0.6511849703666667
S Te Er,0.6512041543999998
K Sr Te,0.6512308513333326
Te Os Pu,0.6512370616666665
He Te Sm,0.6512572496999999
P Te Yb,0.6512765541000004
Kr Te Ho,0.6513175800999996
Mg P Te,0.6513280510999997
Te Os U,0.6513348186333333
Ti Ni Br,0.6513422234999999
Te Lu Np,0.6513551110666663
Be Mg Te,0.6513551569666663
Te Xe Tm,0.6513866067333334
Ge Te Ba,0.6513905070666663
Kr Te Gd,0.6514191574999999
Ni Br Rh,0.6514519755766663
Te Gd U,0.6514834486666664
Ge Te Gd,0.6514995159333332
Te Pm Ho,0.6515474244333331
Ag Te Pb,0.6515923223999995
Zn Te Bi,0.6516025037666662
O Rb Bi,0.6516083599333331
He Te Ho,0.6516345914333332
N Te Hf,0.6516470938333336
Te Eu Tb,0.6516541651999999
Co Ni Br,0.6516635478666668
Zn Sn Te,0.6516674740333334
Te Pm Gd,0.6516814904999995
Fe Mo I,0.6517048656333334
Te Os Ac,0.6517187422999997
C Sb Te,0.6517375077333335
Cr Se Te,0.6517406898666666
Te Cs W,0.6517631427
Si Ge Te,0.6517779231000003
Al Te Pm,0.6517977099999996
Te Ce Dy,0.6518019576666664
He Te Gd,0.6518030050999996
B Sb Te,0.6518264636333332
Te Gd Pa,0.6518398984666662
Te Pm Dy,0.6518420394999997
Kr Te Dy,0.6518464642999998
In Te Hf,0.6518506175999996
Te Gd Np,0.6518566934999998
Te Lu U,0.6518627938333328
B K Te,0.6518777643999996
Te Lu Pa,0.6518819514
In Te Er,0.6518864983
O Ge Sn,0.6519361994333331
Te Lu Pu,0.6519378459666665
Te Pr Tb,0.6519501496
Ni Br Pd,0.6519623050933336
O Bi Ac,0.6519664756333331
Y Te U,0.6519708217999999
Te Os Hg,0.6519820659999997
In Te Re,0.6519991873333332
H C O,0.6520036846999997
Y Te Np,0.6520097281000001
H O Nd,0.6520112151999998
Te W Pb,0.6520362429999994
O Zn Se,0.6520606198666664
Be Te Hf,0.6520740547999999
H O Eu,0.6520802648666664
Y Te Pm,0.6520805818333335
Te Gd Pu,0.6520918473999997
Te Pr Eu,0.6520919513666665
Te Ce Nd,0.6521053681333332
B Sn Te,0.6521145297333327
Kr Te Nd,0.6521175561333329
Te Os Th,0.652126950933333
He Te Dy,0.6521922526666663
Te Lu Hg,0.6521987676999996
Cd Te Np,0.6522117912333334
Tc Te Pr,0.6522325798999998
Te Ho Hg,0.6522413048666666
Te Ho Np,0.652259951133333
Te Gd Th,0.6522660044999995
Te Sm Np,0.6522681958666671
Y Te Hg,0.6522844446000001
As Sr Te,0.6522867144333331
Te Ho U,0.6523454653666666
B O Si,0.6523605348666665
Li O Se,0.6523637931333334
Ti Rh I,0.6523747393099999
Al Te Th,0.6524108178333333
Ni Cu Br,0.6524115954333334
V Co I,0.65241659665
O Si Cs,0.6524207678000004
He Te Nd,0.6524478429999997
Y Te Pa,0.6524602336999998
Te Lu Ac,0.6525036427333334
O Cs Bi,0.6525109807333328
Ge Te Nd,0.6525621047333329
B O Bi,0.6525635125666664
P Te La,0.6525696506333332
Te Xe Lu,0.6525961144333333
Te Sm Hg,0.6526004116333335
Ge Te Dy,0.6526066165
Te Sm U,0.6526195685666664
Si Te Ce,0.6526211009000001
C Te Bi,0.6526357047
Y Te Th,0.6526405935333333
Te Sm Pa,0.6526483644666667
Te Gd Hg,0.6526518504666664
B Mn I,0.6526630410799997
Y Te Pu,0.6526645467333335
Na Te Ba,0.6526655064
Cd Te Pm,0.6526847744666666
Al Te Ce,0.6526895840333332
Be Te Re,0.6527167367666664
Te Xe Sm,0.6527302044999999
Te Lu Th,0.6527561487999999
Cd Te U,0.6527643888666663
Te Ho Pa,0.6527714474999998
O Si Tl,0.6527804467333332
Te Dy Np,0.6527818492000003
O P Er,0.6527939478999996
Tc Te Eu,0.6528010110333334
O P Tm,0.6528214586333326
K Ca Te,0.6528264519666667
O S Gd,0.6528364173666666
Te Ho Pu,0.6528367399666664
As Te La,0.6528495514666661
Te Sm Th,0.6528551879666669
Ge Cd Te,0.6529033801999998
Te Gd Ac,0.6529109919333326
B S Te,0.652913866366666
Kr Tc Te,0.6529354483333333
O Se Yb,0.6529466078333328
N Si Te,0.6529596113333334
N Al Te,0.6529725144999999
H O Tb,0.6529820983999999
Ca As Te,0.6529916432333335
H Ag Te,0.6529939307333336
Mg K Te,0.6530041706999998
Te Os Tl,0.653005267566667
Cd Te Pu,0.6530075123
S Te Tm,0.6530362566333331
Na Te Hf,0.6530392277999999
Al Te Np,0.6530414674666664
Tc Te Tb,0.6530754776333335
Te Nd Np,0.6530798869333335
Y Te Ac,0.6531057047666665
Te Ho Th,0.6531099665333332
Be O Bi,0.6531293765666665
Cd Te Pa,0.6531300373999996
Al Ge Te,0.6531400405
As Te Yb,0.6531496095666665
Te Sm Pu,0.6531504939666665
Sc Te Pm,0.6531544695
Y In Te,0.6531710643
S Te Sm,0.6531752209333332
Sr Sb Te,0.653180035733333
O S Lu,0.6531808179666663
H O Pr,0.6532055734333329
S Te Ba,0.6532195850999997
Ca Rb Te,0.6532316209333334
Si Te U,0.6532348074999997
Al Te Pu,0.6532368520333335
Te Xe Gd,0.6532397312333331
Te Gd Tl,0.6532408071333331
Te Dy Pa,0.6532456077666666
O P Re,0.6532517970999998
Sc Te Np,0.6532612935333336
He Tc Te,0.6532668681999998
Mg Rb Te,0.6532803544999995
Sc Te U,0.6532985354333334
Te Ho Ac,0.6533062757333329
Te Dy Pu,0.6533335356333331
Sr Sn Te,0.6533498070000001
Si Kr Te,0.6533514456666667
O S Dy,0.6533635980999994
O P Ce,0.6533643415333328
Sc Te Pa,0.6533712282333332
Te Nd Pm,0.6533753443333329
O P Sm,0.6533825694999995
O Se Ba,0.653393815
Rb Sr Te,0.653397441333333
B Cu I,0.6534692866533337
P Te Hf,0.6534728308666665
Be Te Ba,0.6534744100000002
Te Ce Pr,0.6535138913999997
Al Te Pa,0.653514272
Te Ce Tb,0.6535227974000001
Te Dy Hg,0.6535271275333335
Mg As Te,0.6535342738666665
Cd Te Ac,0.6535434952333332
Te Xe Ho,0.6535444459666662
O Si Ga,0.6535696068333331
Ga Te Er,0.6535836019999999
Te Dy U,0.653597228433333
Te Sm Ac,0.6536073412333332
Be Te Er,0.6536121079333331
O P Lu,0.6536211012999998
K Te La,0.6536344063666668
Ga Te Re,0.6536361130000005
Sc Te Th,0.6536459869333332
Te Nd Pa,0.6536732146333328
Cd Te Th,0.6536845347
Te Nd U,0.6536928493999998
Na Te Re,0.6537060981333331
Te Nd Hg,0.6537219217666669
Sc Te Pu,0.6537306304999996
Te Ce Eu,0.6537393752333337
Sc In Te,0.6537395267333334
Te Nd Pu,0.6537662559666667
S Sc Te,0.6537853570333332
S Te Os,0.6537883292666667
Te Dy Th,0.6537974886
Te Xe Dy,0.6538248605666667
Kr Te Pr,0.6538368663666669
V Cu I,0.6538491955100004
Te Xe Nd,0.6538745081999999
O P Gd,0.6538965102666665
Te Lu Tl,0.6539055891999994
Cd Te Hg,0.6539066862999997
Ge Te Pr,0.6539228570333333
Y Te Xe,0.6539364628000001
Te Sm Tl,0.6539784575
Zn Te Cs,0.6539854312666664
O S Ho,0.6540121062666666
Y Te Tl,0.6540220290333333
Sc Te Hg,0.6540286241
H Cr Te,0.6540364811999998
Ti Cu I,0.6540504195499997
Te Dy Ac,0.6540822172666663
He Te Pr,0.6540896031666669
N Te Er,0.6540930028000002
Al Te Xe,0.6541213611666666
Al Te Ac,0.6541218092
Cd Te Xe,0.6541347264333334
O S Ce,0.6541633051000001
B Ni Br,0.654177444646667
He Si Te,0.6541866069333331
Te Nd Th,0.6542040593999999
Te Ho Tl,0.6542390498666667
H O Al,0.6542394004333338
Be Y Te,0.6542436582333331
Li Rb Te,0.6542561825999997
Sc Te Ac,0.6542733670666663
Te Nd Ac,0.6542806562999998
Ge Tc Te,0.6542815483999995
C Sn Te,0.6543317667
Kr Te Eu,0.6543461422333331
S Y Te,0.6543504856000001
Tc Te Ce,0.6543515218999999
O S Os,0.6543863555666664
Rb Te La,0.6544030974000001
In Te Tm,0.6544067533000001
S Te Lu,0.6544408228666666
Al P Te,0.6544500127666665
Mg Sn Te,0.6544599845999998
Mo Pd I,0.6544690519666663
In Te Ho,0.6544877063999998
Te Pm Eu,0.6544892847666666
Ni Ga I,0.6545266505966667
Ni I Hf,0.6545321372000003
O S Y,0.6545361782333332
Na Te Er,0.6545424178
Si Te Pm,0.6545490394333334
Si Te Th,0.6545650032666662
Li K Te,0.6545839587
Ti Co I,0.6545988752433332
He Te Eu,0.6546082302333331
P Te Er,0.6546122153666666
Te Pm Tb,0.6546901156333333
Ga Te Ba,0.6546939886999997
Kr Te Tb,0.6547023005999997
Te Tb U,0.6547135554999997
Li As Te,0.6547378948666666
Ge Te Tb,0.6547407788333326
O S Cd,0.6547971512999995
Ca Sb Te,0.6547996889333332
In Te Os,0.654809625733333
O P Cd,0.6548527343666666
Te Dy Tl,0.6548719976333334
O Ge As,0.6548849734333329
H O Hg,0.6548878333333331
K Te Yb,0.6549105447333329
Te Eu Np,0.6549464597
Te La Bi,0.6550133819000004
He Te Tb,0.6550214137000002
O Fe Te,0.6550546748666667
He Kr Te,0.6550719825666661
Al Fe I,0.6551352269333333
In Te Lu,0.6551681693333332
In Te Sm,0.655174782866666
Be Te Tm,0.6551849684999999
Ca Sn Te,0.6551877631666666
Be Cd Te,0.6552153938999997
O As Sn,0.6552211915000001
C O S,0.6552241301666666
Se Te W,0.6552387038000002
H O Na,0.6552444160666663
Te Xe Pr,0.6552497804999999
Te Tb Np,0.6552570523666668
Be Al Te,0.6552739876999998
Sc Te Xe,0.6552804274
Te Nd Tl,0.6552804629999998
O S Nd,0.6552833435666667
Fe Ru I,0.6552929856666666
Te Eu Pa,0.6552969863333333
Sc Te Tl,0.6553412075333331
Sr Te Cs,0.6553498273333334
Li Sn Te,0.6553674667666661
O S Sc,0.6553988028666666
Cd Te Tl,0.6554317252
S Te Gd,0.6554457515666665
Te Eu Pu,0.6554732013666669
Sb Te La,0.6554875030999998
Al Te Hg,0.6554976381666668
Te Tb Pa,0.6555200577333331
Sc Ga Te,0.6555485077999998
H Te Au,0.6555576831666667
O P Os,0.6555717627666666
H Te W,0.6555830430666665
Te Eu U,0.6555930244666667
Rb Te Yb,0.6556241410333332
Te Yb Bi,0.6556294525999997
N O As,0.6556543435000002
Be Te Os,0.6556662369666668
Si Te Pu,0.6556800924666666
S Te Dy,0.6556846604000001
Be Sc Te,0.6556887509666665
Si Te Hg,0.6557022142000002
Sr Te Bi,0.6557082006333327
Si Te Np,0.6557151848666665
Ni I Yb,0.6557172923333332
Te Pr U,0.6557431965666661
Te Pr Np,0.6557550687999998
Ga Te Tm,0.6557584421999997
Si Te Pa,0.655769185933333
Si S Te,0.6557915285333329
O P Dy,0.6558325722999998
Te Eu Th,0.6558353169666663
S Te Ho,0.6558480537000002
As Te Hf,0.6558513555333334
Te Pr Pm,0.6558547754666669
Kr Te Ce,0.6558654594000001
Ca Te Bi,0.6558773321999997
Ga Te Os,0.6558907203333335
Te Eu Hg,0.6558931754333329
P Te Re,0.6559397298999999
Te Eu Ac,0.6559550751999996
N Sc Te,0.6559559852666665
Ge Te Eu,0.655972254
Te Tb Pu,0.6560034115666665
Na Te Tm,0.6560073129000006
O S Tb,0.6560099452333331
B Ti I,0.6560170627186668
N Te Tm,0.6560174504333331
In Te Dy,0.656031313366667
P Te Ba,0.6560511132666665
Ca Te Cs,0.6560797346333336
Mg Te Cs,0.6560965832000003
O Sn Pb,0.6561055455333334
In Te Gd,0.6561100177333327
Te Xe Eu,0.6561189230666669
N Te Os,0.6561209616999999
Te Pr Pa,0.6561460763666663
Te Pr Pu,0.6561547899666664
V Ni Br,0.6561593479333333
Be Te Lu,0.6561620236999998
Sb Te Yb,0.6561689268666666
He Te Ce,0.6561735780333333
Na Cd Te,0.6561826814666664
Li Sb Te,0.656186118266667
Te Tb Th,0.6561922787333331
Tc Te Np,0.6562159903000001
Na Te Os,0.6562276209333335
O P Y,0.6562314318666663
Sn Te Yb,0.6562360723666666
Te Pr Hg,0.656272222966666
Al Pd I,0.6563040288266666
O P Mo,0.6563228920333334
Mg Sb Te,0.6563343080333333
C Te Cs,0.6563369841333332
Cd In Te,0.6563443582666665
Zn Te Pb,0.656354300533333
O Ge Sb,0.6563928068333329
Te Tb Hg,0.6563938154333332
B Te Pb,0.6564317658333333
O Se Hf,0.6564474446
Na Y Te,0.6564610644333332
Se Te Au,0.6564622363666667
O S Pr,0.6564641722333329
Be Te Sm,0.656469894433333
Ga Te Lu,0.6564800537333335
Te Tb Ac,0.6564807814999998
N Te Sm,0.6564819858333335
O P Ho,0.6565145113333328
O S Eu,0.6565198245999997
O Ga Bi,0.6565436698666662
Si In Te,0.6565635763999995
S Te Nd,0.6565712727333335
Tc Te Th,0.656607341166667
Tc Te Pm,0.6566255858666665
O Se Re,0.6566276440666666
N Te Lu,0.656669325333333
Tc Te U,0.6566853736333331
Na Si Te,0.6566900960666664
Si Te Xe,0.6566913037333334
Ga Te Ho,0.6567085836333331
Ga Te Sm,0.6567632620999998
N Cd Te,0.6567655719333328
Ga Y Te,0.6567873038999998
Te Pr Th,0.6567877701333331
S Cd Te,0.6568032930666667
O Se Mo,0.6568110369999995
Na Sc Te,0.6568180992333336
H O U,0.6568261738999998
Te Xe Tb,0.6568263631333332
Tc Te Pu,0.6568490296
Tc Te Pa,0.656862489666667
K Te Ba,0.6568669128333329
Al S Te,0.6568820876333327
Si Ga Te,0.6568917611666663
O Sn Sb,0.6569042108000004
Te Pr Ac,0.6569148331666663
As Te Re,0.6569324607333336
O P Sc,0.6569362317666664
S Tc Te,0.6569412729999997
S Te Pr,0.6569425104666669
N O Sb,0.6569556706333335
Si Te Ac,0.656962339933333
Si Te Tl,0.6569747282666673
Sc Ni I,0.6569757149866664
H Zn Te,0.6569896437666669
P Sc Te,0.6569949285333329
Te Ce Np,0.6570077321666667
Ni I Er,0.6570092508333328
H O Th,0.6570594105666666
Sn Te La,0.6570603140333332
P Te Tm,0.6570798613333331
Te Eu Tl,0.6570943783999997
N Te Gd,0.6570990858000003
O Ge Pb,0.6571268228666665
Na Te Sm,0.6571413957999995
Te Xe Ce,0.6571979287000002
O Ti Te,0.6572198515999998
Be Te Ho,0.6572254721333329
In Te Nd,0.6572306712666663
N Te Ho,0.6572479508666667
P Y Te,0.6572501901333331
Tc Te Hg,0.6572713699999997
H O K,0.6572735010333334
Na Te Lu,0.657274261066667
O P Eu,0.6573120583000002
Te Ce Pm,0.6573159498
B Te Cs,0.6573266275666666
Na Te Ho,0.6573415289333331
P Cd Te,0.6573447753666661
O P Nd,0.6573627480666665
Li Te Bi,0.6573915266333336
Kr Te Np,0.6574099225666665
Be Te Gd,0.6574152938333331
Te Tb Tl,0.6574256335333336
Be Te Nd,0.6574349555333331
H O Tc,0.6574415148666661
Li Te Cs,0.657468312133333
Mg Te Bi,0.6574816489999997
K Te Hf,0.6575114832333332
As Te Er,0.6575313473333335
O Ru Te,0.6575351470000002
He Ge Te,0.6575358868333329
O Si Ge,0.6575388396999997
Ni I Re,0.6575436647333331
Te Ce Pa,0.6575722221666662
N Te Dy,0.6575762187000003
Mn Co I,0.6575862336666664
N Y Te,0.6576000467999998
Tc Te Ac,0.6576055131333336
Te Pm Np,0.6576097080666666
Kr Te Pm,0.6576126815000003
Te Ce Pu,0.6576149086333332
Te Pr Tl,0.6576287553000004
B V I,0.6576358532146664
Na Al Te,0.6576498789
Te Ce U,0.6576621548666662
Te Np Pu,0.6576932845999999
O P Tb,0.657716999133333
Be Te Dy,0.6577324379999998
Rb Te Ba,0.6577728994333333
Ga Te Gd,0.6578034766666665
Na Te Gd,0.6578368124666665
Te La Pb,0.6578514789333334
N O Pb,0.6578592949666664
He Te Np,0.6578629307
Kr Te Pa,0.6578715505666668
Tc In Te,0.6578726889000001
Cu Mo I,0.65789634342
As Te Ba,0.6579256017999996
P Te Sm,0.6579265689666666
Te Pm Pa,0.6579533723666667
H O Np,0.6579654922999996
P Te Os,0.6579871829999995
Kr Te Pu,0.6579919988999999
He Te Pm,0.6580059412999995
Kr Te U,0.6580087665666661
O Na P,0.6580246866666667
Te Ce Th,0.658024917266667
Ge Te Ce,0.6580254152666666
K Te Re,0.6580749878666664
Sb Te Hf,0.6580767979666666
Tc Te Xe,0.6581228237333334
Ge Kr Te,0.6581522921666672
He Te Pa,0.6581978171999998
Ge Te U,0.6582431433333333
Be Tc Te,0.6582441734333332
Te Cs La,0.6582500007666665
Te Pm Pu,0.6582518102999992
Te Pa Np,0.6582736688333334
Kr Te Th,0.6582834327999997
Te Pm U,0.6582970567666664
Te Ce Hg,0.6583056989666667
Ga Te Dy,0.6583241548666665
He Te Pu,0.6583270380333335
P Te Ho,0.6583280792999996
He Te U,0.6583619387333332
Te Ce Ac,0.6583637220666666
Na Te Dy,0.6583772019
Al Te Tl,0.6584234776666665
Te Ac Np,0.6584294922999999
Na Tc Te,0.6584469700666666
Kr Te Ac,0.658449165866666
P Te Lu,0.6584546190333328
Ga Te Nd,0.6584605918
O P Pr,0.6584614420666665
N Te Nd,0.6584684747666664
Be Si Te,0.6584793966999996
Tc Te Tl,0.6585449708333329
B Mo I,0.6585451716499995
S Te Tb,0.6585496581333333
S Ge Te,0.6585919725666665
Na Te Nd,0.6586246578666665
Al In Te,0.6586614774333334
Ga Cd Te,0.6587185843999995
He Te Th,0.6587363536666666
Te Pm Ac,0.6587418568666663
Te Ac Pa,0.6587529539999996
C Te Pb,0.6587736361000002
Sr Te Pb,0.658788423
He Te Ac,0.6588100467666661
Te Pa U,0.6588377382999998
O Se Er,0.6588586522999998
Te Pa Pu,0.6588649427666665
Te Ac Pu,0.6588879572666666
Sb Te Re,0.6588908121666667
In Te Pr,0.6589011132999998
Kr Te Hg,0.6589486083666662
Mn Nb I,0.6589545302333333
H C Te,0.6589593965999995
Te Ac U,0.6589998610999999
O Se Sm,0.6590056874666669
Te Pm Th,0.6590068642999999
Sc As Te,0.6590318754333329
Ni I Tm,0.6590533715333333
In Te Tb,0.659066390866667
S Te Eu,0.6590774858000003
V Mn I,0.6590856325499997
H O Pa,0.6590953376
Te Pm Hg,0.6591055637000003
Ni Br Nb,0.6591630870233329
Te Cs Yb,0.6591642053666666
He Te Hg,0.6592373765999991
Te Re Bi,0.6592465705999999
Kr Te Xe,0.6592822783333333
N Tc Te,0.6592825544666667
Rb Te Hf,0.6592888006999997
N Te Eu,0.6592978861
C O P,0.6593271644
Be Te Eu,0.6593424376333334
Si P Te,0.6593455606333333
Te Xe Np,0.6593552941666664
O Co Te,0.659371271866667
O As Sb,0.6593713803999997
P Te Nd,0.6593757372333332
Te Th U,0.659398065733333
As Te Os,0.6594150492999995
Ca Te Pb,0.6594212504000002
Ru Pd I,0.6594218091666665
Be Te Pr,0.6595142477666666
O Se Tm,0.6595186129999997
H O In,0.6595314009999997
P Te Dy,0.6595501973
In Te Eu,0.6595625631333331
Rb Te Re,0.6595732598666668
Te Xe Pm,0.6596209169666665
Ga Tc Te,0.6596280769
Zn Se Te,0.6596375165666665
H O Cs,0.6596442237666662
Pd I Pt,0.6596574233133329
P Te Gd,0.6596606333999999
He Te Xe,0.6596614907999996
N Te Pr,0.6597146178999999
Te Ac Th,0.6597309935333324
P Tc Te,0.6597455836333332
H O Pu,0.6597491965000003
Te Xe Pa,0.6597539338333326
Te Xe Pu,0.6597649942333331
H He O,0.6597712892333333
H O Pm,0.6597909418333328
As Y Te,0.6598056381999998
Na Te Pr,0.6598133981999997
Al Ga Te,0.6598174842333332
Be Te Tb,0.6598199753999998
O Na S,0.6598262799333334
Kr Te Tl,0.6598310678666666
Te Xe U,0.6598378696000002
He O P,0.6598732374999997
Te Yb Pb,0.6598792441666667
K Te Er,0.6598893502999997
Na Te Eu,0.6598908177666667
Ge Te Th,0.6598917980666662
As Te Tm,0.6598974524666661
Ge Te Pm,0.6599070023333334
Kr In Te,0.6599149325666662
Ge Te Np,0.6599343276000004
