phases,average probability Tc>10K
Ge H,0.17245674489
Br Zr,0.17232426969
Rb Sn,0.17196326024
Bi H,0.17158266259
H U,0.1714164618066666
S Sn,0.1712589487333333
Cl Y,0.1712448467333333
Se Zr,0.1711971132499999
H Hf,0.1711468787800001
Li Sr,0.1708212418966666
Ga Yb,0.1706791834599997
Ga Nd,0.1703107168599998
O Pd,0.1702005841100001
Li Te,0.1700608353899999
Ga Pr,0.1700030074999999
O P,0.1699018332766667
H W,0.1698949189799999
Mn Zr,0.1698432889533332
Au Li,0.1696309514966666
H Sc,0.1695851951966667
O Tc,0.1695176461299999
O Re,0.1694243243466666
B Na,0.16929542976
As B,0.1691735101866666
Li Tl,0.1690862623799999
Ga Sm,0.1690862110766665
Ga Th,0.1687226338133332
B Ca,0.1685110388666666
Al Cu,0.1683785030266666
Ir O,0.16830092547
Al As,0.1680554924166666
Al Br,0.1680123548833333
I Zr,0.1676204610366667
Ga Pd,0.16757749842
Al Se,0.16746263147
S Zr,0.1671407000733332
Li Zn,0.1671366165233333
Al S,0.16684440803
Cl S,0.16678048786
Cl Cr,0.1665515716099999
Dy Ga,0.1664674896133333
Ce Ga,0.1661330048433333
Ga Os,0.1658668136433334
Li Si,0.1657932058099999
Li Pb,0.16571649867
B Ba,0.1657133868699999
O Ru,0.1657009706899999
In Li,0.16542411885
Br Rb,0.1653406757833334
F K,0.1652269558333333
As Rb,0.16506822683
H Pd,0.1649498323333332
B Br,0.1649201781066667
Y Zr,0.1646056135066668
Al Sn,0.1645611085299999
Ga Lu,0.1645379870733332
H Re,0.16452078837
Al Ca,0.16429272192
H Sb,0.1642044961999999
B Se,0.1641817739333333
Al I,0.1640442468833334
Ag Li,0.1639975789966666
Li Rh,0.1638544050966666
Eu H,0.1638255502966667
Li P,0.1637826906466665
Au K,0.1637550377166667
H Ti,0.1636793953733333
Al Mn,0.16335509091
Hg Li,0.1633285554733334
Er H,0.16322311483
B Mn,0.1631797835033332
K Te,0.1630478055600001
Cl F,0.1630035729933335
O Tb,0.1627775954533334
Be H,0.1626724495266666
Co H,0.16263832522
I Rb,0.1625874650233333
Cd Li,0.1624121294999999
F O,0.16238953448
H Nd,0.1620679622100001
B S,0.1620162783266667
Ga Ho,0.1618178522466666
Ga Ir,0.1615960347066667
K Tl,0.1615771267033334
O S,0.1615372726633332
O Os,0.1615164081433332
Cl Sr,0.1613914465099999
As Sn,0.1613477707133334
Cs Sn,0.1613206425666665
B I,0.1612365564066666
K Zn,0.1612103176366665
Cs Rb,0.1611826339966667
H Sm,0.1609736970166665
Cl Zn,0.1608462650599999
Rb Se,0.1607771379733333
F Zr,0.1607767857533333
Au Cl,0.1607633231133334
Br Sn,0.1605266040766666
Ga Tb,0.1603787135899999
Ga Ni,0.1600904860533335
Al Ba,0.1599187143966666
Ga Gd,0.1597802126466666
Cl Tl,0.1597168228666664
Cu Mn,0.1595941519466666
Te Zr,0.15950083318
Na Sn,0.1593954934733332
Cu S,0.1593037776
Cr Zr,0.1592194499299999
Bi Li,0.1591358186133332
K Si,0.1590966600566667
K S,0.15906445508
Br Na,0.1590566377966665
Si Zr,0.1589828759600001
H Yb,0.1589257312266666
K Pb,0.1587386143199999
Ce H,0.1586654976833335
B F,0.158577331062
Ge Li,0.15855473592
H Th,0.1584734611599998
Cl Te,0.1583447974199999
H Pr,0.1582316246766668
Cu I,0.1581682334599999
B Y,0.1581179361633333
Ga Tm,0.1581078434833332
Br Cu,0.1580800493433333
B Rh,0.1579870664333334
Cu Sn,0.1579262289233333
Al Cr,0.1578936765833333
I Sn,0.1578028932
In K,0.1577410512999998
Br Ca,0.1575615601500001
Ca Cu,0.1575434882766666
Dy H,0.1573924773866667
Co O,0.1573768443199998
Cl Pb,0.1570280283166666
As Cu,0.1570150547666666
K P,0.1569894597199999
Li Pt,0.1565326416233332
Ba Cu,0.1564408646833333
Al Y,0.1562604764833333
Mn Sn,0.1562503423166667
Cu F,0.1560807283866666
Cl Ta,0.15572849279
As I,0.1552191764366665
Cl Si,0.1552129583866666
Cl Rh,0.1552085183266666
Ba Br,0.1551365483733333
As Ca,0.1551349180866666
As Br,0.1549044225466666
As Mn,0.1547503137133333
O W,0.1547347855299999
Se Sn,0.1546127440766667
Ca I,0.15457941223
H Lu,0.1544641065566667
Be Li,0.1544597909733333
Ca Sn,0.15435665838
H Ho,0.15435106416
Br Mn,0.1543427399466667
Ag K,0.1543413161233335
Cl P,0.1542725975199999
Cu Se,0.1542117169066666
Cd K,0.1542038313300001
Hg K,0.1541815242366667
Cl U,0.1540958822700001
H Tc,0.1539120692766666
I Na,0.1538248858799999
Np O,0.1537718049866666
Cs Na,0.1537419323333333
Cl La,0.1536580103166667
Gd H,0.1536120671799999
Au Zr,0.1535608321933332
Mn S,0.1535212714033334
Al F,0.1534932627533332
Br I,0.1534495281799998
B Cr,0.1534270311433334
Tl Zr,0.1534130983233331
As Na,0.1532474766899999
O Pu,0.1531035246599999
Mn Se,0.1530615283899998
Cl In,0.1530461050099998
P Zr,0.1530451984933332
Br Cs,0.1530201077799999
O Sb,0.1527876298166667
As Cs,0.1527691345433333
Ac O,0.1526990698799999
Ba I,0.15261915687
H Tb,0.1523839836066667
F Rb,0.1523813991933332
Ag Cl,0.1523704956566666
Zn Zr,0.1523136786933333
B Zn,0.1522053992733333
Br Se,0.1521566423766667
Ca Mn,0.1520673886866666
Cd Cl,0.1520112272299998
Rh Zr,0.1520003701766666
Cs I,0.1519440336899999
Cl Hf,0.15185544153
Bi K,0.1517707460533333
Br S,0.1516749331966666
Ba Sn,0.1515764780699998
Ga Pu,0.1513818771833332
As Ba,0.1513089001733333
O Pm,0.1512573866766668
Ta Zr,0.1511494570399999
Cl Hg,0.15101835034
Cl W,0.1505469829066666
Na Se,0.1505039297833332
Li Sb,0.1503933329066666
O Xe,0.1503863923766666
Ba Mn,0.1501486519933333
Ga Np,0.1498242028733334
Cr Sn,0.1498207715833333
H Tm,0.1497718458
Ge K,0.14963843656
Rb S,0.1495219392933333
Rb Te,0.1495175801633333
Cl Sc,0.1494777546999999
Al Ta,0.1493596048199999
Cs Se,0.1492573046666666
Ca Se,0.1492306711466668
Ba Na,0.1492064684333333
U Zr,0.1492007099566666
I Mn,0.1490245739433331
S Y,0.1490218915000001
W Zr,0.1489202448366667
Pb Zr,0.1488592013866667
Ba Se,0.1488262329333332
As Y,0.1487730285433333
Ca S,0.14870377751
Sn Y,0.1485456260199999
Ba Ca,0.1484824126833334
Au Rb,0.1484715731099998
Cu Y,0.1482465913566664
Bi Cl,0.1480232476666667
I Y,0.1479566271033332
In Zr,0.1478815507000001
Al Zn,0.14775530624
As S,0.1476676383666666
B Sr,0.1475212029766666
H Ni,0.1475190964833331
Cl Pt,0.1474530763766666
Br Cr,0.1472800027366667
Au B,0.1471849985166666
Rb Si,0.14709463028
Al Sr,0.1470688449366667
Cl Re,0.1468603891266666
Se Y,0.1467620178133333
Ba S,0.1466454877633334
O Pa,0.14654617822
Rb Zn,0.1463715034866666
F Sn,0.1462149759733334
Mn Y,0.1460997308266666
