phases,av. probability,norm. score
Co Sr Tm,0.6009926201000002,0.0727644643997898
Co Nd Sc,0.6009656173000003,0.0696213687583973
Mn Pu Tc,0.6009535268999995,0.1050154346068002
Mn Mo Th,0.6009367292000004,0.081120198308286
Cd Mn Ti,0.6009346494000003,0.0864007868733906
Co Eu Ta,0.6009163689333333,0.0509558821249536
Co Eu Tb,0.6008927939666663,0.0484440933720583
Ac Mn Tc,0.6008739797333333,0.1161768458703783
Mn Tm Zr,0.6008382536333333,0.0545675219048633
Ho Mn Sm,0.6008131689666668,0.064601632681501
Co Pm Sr,0.6008105239133337,0.0867666237846342
Mn Nd Pu,0.6007955435666662,0.0910142551345347
Co Lu Sr,0.6007671110666669,0.0688354645281558
Co Sc V,0.6007660387666663,0.1346797162529523
Mn Pu Zr,0.6007551717999998,0.0906298803764708
Co Mg Mn,0.6007473134000003,0.1927189282332047
Mn Mo Pr,0.6006990440333335,0.0892189373843174
Mn W Y,0.6006553931,0.0939815961271082
Hf Mn Yb,0.600621058966667,0.0468302321718022
Ac Mn Zr,0.6006085277999996,0.1023228865826648
Co La W,0.6006028374333334,0.0889395109712656
Mn Mo Yb,0.6005634277666666,0.0781354052574883
Mn Os Y,0.6005004724999999,0.0797827416903722
Mn Np W,0.6004993217666669,0.1174565501914356
Mn Pb Zr,0.6004951161999997,0.0742785378725205
Cd Co Pr,0.6004670344333327,0.0576952475802457
Co Si Yb,0.6004149442666662,0.1508328848314116
Dy Ga Mn,0.6003928845666673,0.1237955884955086
Gd Mn Tb,0.6003828825666663,0.0563502723124843
Mn Pb Tm,0.6003634871000005,0.0686485783217584
Mn Np Pr,0.6003320396666667,0.1007020726214691
Co Ir Pr,0.6003225557333329,0.0699961595708554
Hf Mn Th,0.600320826233333,0.0547833881376963
Co Er Pt,0.6003194353133332,0.0689115612841922
Co Eu Ho,0.6003122566666668,0.0569476349216459
Ac Mn Pb,0.600296245033333,0.1018320510836347
Co Ga N,0.6002350433000001,0.2898388233933013
Ac Mn Nd,0.6002282264333338,0.1026934861998909
Mn Pb Pu,0.6002242282666668,0.0901223453805966
Mn Sn Y,0.6002163460333333,0.1854377321386914
Be Co Hf,0.6002107016333333,0.0642647494677959
La Mn Sn,0.6001655180333336,0.140587998991596
Co Eu Th,0.6001064169333332,0.0468107416860524
Mn Pa W,0.6000732843666668,0.1227024072688154
La Mn Ta,0.6000325624000001,0.0740650293188625
Lu Mn N,0.6000265253333336,0.1599505980858384
Mn Pb Pm,0.6000258689666669,0.0874437760488494
Hf Mn Sn,0.6000176311,0.1001846554664636
Lu Mn Pr,0.5999477758999997,0.0482196578380691
Mn Pa Pr,0.5999420357333333,0.1062353550603797
Ag Co Sm,0.5999235668033337,0.0744007238581104
Mn Sc Ti,0.599879828766667,0.1188882586631241
Dy Hf Mn,0.5998250637000001,0.0517795510711717
Mn Mo Tb,0.5998159524666667,0.0824555632010708
Co Cu W,0.5997546650666667,0.1895928897478682
Hg Mn Sm,0.5997476423500001,0.0572469159667391
Mn Pb W,0.5997292897666667,0.0907614785646481
Er Mn Mo,0.5997266164666666,0.089066812371642
Co Mo Tl,0.5997229437633337,0.0997385731585608
Co Pr Sc,0.5997088752333339,0.0643250849975083
Mn Re V,0.599695552,0.0826562782035374
Lu Mn W,0.5996740556666668,0.0777059130523188
Mn Pm Pr,0.5996591374666668,0.0675715548488517
Hf Mn V,0.5996239939666667,0.0671290046318714
Mn Pr Y,0.5996097085333333,0.0773667982537577
Mn Pr Re,0.5995761512000002,0.069120409429784
Mn Tc Zr,0.5995734392000004,0.0730259331107075
Gd Mn Pt,0.5995635705666666,0.0765635519723025
Co Pa Sr,0.5995146492166673,0.1230674702353861
Hf Mn N,0.5995138320333332,0.163069701443354
Mn Re Sn,0.5995006385000001,0.1140610931492103
Cd Co Hf,0.5995001397900004,0.0466885153352427
Ga Mn Yb,0.5994936654666665,0.1154775808356322
Co Nd Ni,0.5994545953000006,0.1562482944604135
La Mn Pt,0.5994510465666667,0.090818818764858
Co Pu Sr,0.5994264831000002,0.1066682925414422
Mn N V,0.5993881686000003,0.2040802666430171
Mn Re Yb,0.5993643963666665,0.0635978419992924
Dy Mn Y,0.5993589479999999,0.0756450247174642
Au Co Ti,0.5993302202900002,0.0999091919996366
Co Sr V,0.5993282296666668,0.1198931364168254
Mn Nd Pb,0.5993222284000002,0.0746134946942587
Cu Ga Mn,0.5992264000000002,0.3033345506092003
Mn Pu W,0.5992077888666668,0.106259428745272
Ho Mn Mo,0.5992008908999997,0.0899066179056015
Co Lu N,0.5992002530666662,0.1534147256184347
Dy Lu Mn,0.5991995998333339,0.0472655443444092
Dy Mn Np,0.5991945902666665,0.099915164512679
Dy La Mn,0.5991888552666667,0.0770590648910708
Gd Mn Ta,0.5991634848999998,0.0587991776214041
Co N Tm,0.5991426467333332,0.1563813506158716
Mn Re Th,0.5991276463666664,0.0700174710698128
Lu Mn Os,0.5991106170333333,0.0625457894812503
Cu Hf Mn,0.5991082883999996,0.1748623943081112
Ga Mn Ta,0.5991027293666664,0.1212699832839766
Cu Mn Sm,0.5990942403999991,0.1832057067877979
Co Np Sr,0.5990636725333336,0.1178344690783924
La Mn Th,0.5990578039999999,0.0703700789534072
Mn Os Re,0.5990509585666667,0.0808596332796432
Dy Mn Pa,0.5990448566666666,0.1054626792494177
Lu Mn Th,0.5990336060333333,0.0508878235645518
Mn Pt Y,0.5990145193333338,0.0894956087775475
Ba Ge Mn,0.5990141169333334,0.25566782507822
Ac Co Sr,0.5990115836999998,0.1177547192878315
Er Ga Mn,0.5989953288999997,0.125137069108969
Co Ir V,0.5989475589233332,0.0817701103760318
La Mn Tb,0.5989352139666664,0.0717661489824153
Er Gd Mn,0.5989226667333334,0.063651465933296
La Mn Tc,0.5989188183,0.1153273083586571
Co Hf N,0.5989137431000002,0.1565943908344607
Mn V Y,0.5988935219666673,0.1057717113355198
Co Hg Pb,0.5988668053,0.0658541627772276
Hf Ho Mn,0.5988629639,0.0519491795512604
Hf Mn Os,0.598849040466667,0.0662616029264147
Mn Np Yb,0.5988336194000003,0.0957708241773241
Co Pt Tc,0.5988304582666665,0.0866755353677346
Lu Mn Yb,0.5988164415000002,0.0422323968682904
Ge Mn Sb,0.5987523930000004,0.2910905042268635
Mn Re Ta,0.5987392262333333,0.0721420480331523
Mn Pr Pu,0.5987381466000005,0.0888485545574994
Hf Mn Tb,0.5987227618999998,0.0509739030782056
Cr Mn Tl,0.5986983767000001,0.0892089791188453
Co Hf Ir,0.5986963601500003,0.0703848645843057
Ba Co Cr,0.5986847581733329,0.1480673449949489
Mn N Tm,0.5986758245999997,0.1628609337322561
Ac Mn W,0.5986475055000002,0.1173741169276933
Mn Mo Sn,0.5986387053000002,0.1941667562955144
Eu Mn Sm,0.5986113157333337,0.0553516034835335
Ac Mn Pr,0.5985949851333338,0.100614802409044
Ga Ho Mn,0.5985804953666666,0.125881661060292
Mn Ta Y,0.5985779550666663,0.0726457308980622
La Mn Os,0.5985726900666667,0.0811620412638013
Mn Pm V,0.5985581263666666,0.0811762531799758
Hf Mn W,0.5985517679000009,0.0812236214770392
Mn Np V,0.5985339307333333,0.1128490692858763
Dy Mn Re,0.5985237936333336,0.068245455252935
Mn N Y,0.5985036724999998,0.192153146731147
Bi Ge Mn,0.5984628420999997,0.2085313294083879
Co Nb Re,0.5984381801333332,0.0675813717224949
Mn Pa V,0.5984365478333334,0.1181683541795358
Mn Pr Tm,0.5984299489333332,0.0524916444783151
Er Hf Mn,0.5984173954333336,0.0522605214400943
Mn Y Yb,0.5984154575666668,0.0658041373138032
Co Gd Ir,0.5984075425333342,0.0703832381747109
Mn Nd Tc,0.5983846728000001,0.0860336040888719
Co Ga Sr,0.5983841429399998,0.1635036825941135
Mn Pa Th,0.5983785264666669,0.1115156534245353
Lu Mn V,0.5983692572,0.062868982769539
Co Dy Sr,0.5983650106999997,0.0811758141683328
Lu Mn Sn,0.5983623416000001,0.0964390965156022
Er La Mn,0.598360925066667,0.0786303347757633
Be Co Ga,0.5983601926333336,0.2277341850569463
La Mn Yb,0.5983598279333335,0.0672701239804275
Ce Co Yb,0.5983511773000002,0.0444134223361828
Mn Pa Yb,0.5983151942000002,0.1013945560276735
Gd Ho Mn,0.598313019633334,0.064576315933284
Co Nb Ta,0.5982822720333338,0.0568175182481309
Mn Nd Zr,0.5982061516999999,0.0706650973837226
Co La Tb,0.5982013233666666,0.0648248141513034
La Mn Pr,0.5981991997999992,0.0787781113077184
Be Co Lu,0.5981537812333332,0.0599378525652313
Dy Mn Pu,0.5981487032333326,0.0880287186498649
Hg Mn Mo,0.5981467844666669,0.0832209212533796
Cd Co V,0.5981238185466666,0.0755271536128536
Mn Np Th,0.5980919307999997,0.1060748001504402
Cu Mn Y,0.5980262194333329,0.2031539310175013
Mn Th Tm,0.5980172988,0.0504247358714731
Co Ge Zr,0.5979914104333344,0.1898327664069545
Mn N Pm,0.5979516459999996,0.173555610936523
Mn W Zr,0.5979325724999999,0.0827236933743166
Co Eu Yb,0.597931084566667,0.0435201461640444
Be Co Tm,0.5979223251999993,0.0640232939272422
Co Pb Yb,0.5979186781666667,0.0598104434110789
Ge Mn Rb,0.597903732086667,0.2217180510648782
Mn Pt Re,0.597877821566667,0.0906078757159905
Cd Co Gd,0.5978734093633333,0.0435165099417514
Mn Tm W,0.5978727349666672,0.0772758374726088
Mn Ni Ti,0.5978578561333334,0.2835288313951992
Ga Hg Mn,0.5977843343666669,0.1199536696920662
Mn Pb Tc,0.5977779776000001,0.0894717779115625
Ac Dy Mn,0.5977565077333331,0.0998270404584105
Mn Np Pt,0.5977173606000001,0.1016834143435838
Mn Pa Pt,0.597705619033334,0.1071966382494586
Mn Re Tb,0.5976771506333334,0.0674958468979823
Co N Pm,0.5976636635333333,0.1672365536127617
Dy Mn Tm,0.5976623714999999,0.0515550944322764
Co Nb W,0.5976268552499996,0.0794083676330549
Mn Tm V,0.5976099016666668,0.0669054119503944
Lu Mn Pt,0.5976031700333333,0.0729560191982951
Ag Cr Mn,0.5975865511666668,0.1072824598511004
Cr In Mn,0.5975291167999995,0.1693049930762444
Mn Np Ta,0.5975258375333333,0.103395252805875
Mn Os Pa,0.5975120823333335,0.11527735441071
Co Ga Ir,0.5975045376333333,0.1306523858915138
Ce Cr Mn,0.5974995419000001,0.075547561653119
Mn Pu Yb,0.5974439795333343,0.0837068494634857
Cu Mn Pb,0.5973903789000002,0.1882404573469141
Co Hf Sc,0.5973454436333334,0.0536716186822771
Ac Mn V,0.5973314242666667,0.1127649268956082
Mn N Pa,0.5973293896666667,0.2020260231270133
Mn Pu V,0.5973177832333334,0.1014811464389427
Hf Mn Ta,0.5973141117000003,0.0587703997798892
Co Dy N,0.597307870166667,0.1628175158810706
Gd Hg Mn,0.5972962079666667,0.0572146332276061
Mn N Nd,0.5972943458333337,0.1742746842696794
Mn Pa Tb,0.5972771289666666,0.1048146907942726
Co N Pu,0.5972718258666669,0.1829282536224241
Mn Np Os,0.5972536537333332,0.1099058042743299
Mn N Np,0.5972341885000003,0.197837491435407
Mn Pa Ta,0.5972224542999999,0.1088797019274395
Er Mn Y,0.5971879890166664,0.0772236189365288
Mn Os Tm,0.597153042166667,0.0620967791746055
Mn Pm Th,0.597130880266667,0.0705029106405311
Mn Nd W,0.5971144668666665,0.0830827865934219
Lu Mn Ta,0.5970869057666667,0.0549399319746307
Cu Mn Re,0.5970711210333329,0.1860680314362481
Co Cu Ta,0.5970628221333336,0.1738160531136641
Er Mn Np,0.5970556435333338,0.1003130094859441
Mn Pb Pt,0.5970550249333338,0.0735300840963735
Mn Pb Ta,0.5970447053000004,0.0753822786990394
Mn Pt Pu,0.5970276081666672,0.0898712471094339
Mn Ti Tl,0.5969879188666664,0.0970031832135973
Mn Os Pm,0.5969876349666672,0.081332730038402
Mn Np Tb,0.5969640356999999,0.0992537346023601
Mn V Zr,0.5969595972999999,0.0771114279095612
Ho La Mn,0.5969561691666667,0.0795006449645135
Ac Mn Yb,0.5969409826666668,0.0956806782244559
Mn Tm Yb,0.5969372877666668,0.0471402894714961
Cr Ir Mn,0.5969084612000002,0.0844811073093147
Cu Gd Mn,0.5969006368333332,0.172834770721146
Mn N Pu,0.5968983516,0.1890053211533865
La Mn V,0.5968782505333334,0.1119360619204738
Mn Pm Yb,0.5968197994333329,0.06743466799171
Co Er Sr,0.5968163451666665,0.08272307109229
Mn Pb V,0.5968110332666666,0.0857820606353265
Lu Mn Tb,0.5968026430333334,0.0464409002665779
Hg La Mn,0.5967994112,0.0725617873895934
Hf Mn Pt,0.5967949836000003,0.076543182168009
Co Ho La,0.5967944575333338,0.0727735258647906
Ho Mn Y,0.5967873290333333,0.0780977630258906
Ho Mn Re,0.5967842376000001,0.0684010572816594
Er Mn Pa,0.5967182178000001,0.1058528312948447
Er Lu Mn,0.5966810584000002,0.0477563757816439
Co Os Pb,0.5966748766999999,0.0758742055390369
Dy Mn Pm,0.5966222627,0.0772294639007409
Mn Pu Th,0.5966120616000004,0.0944306083552
Mn Th W,0.5966063833666662,0.0740608598859326
Mn Tb Y,0.5965992911199995,0.070330519412199
Mn Pm W,0.5965787816333334,0.0955164306708271
Cd Co Ga,0.5965411822999996,0.1252193510201916
Ac Mn Pt,0.5965406343333335,0.1015937389540271
Mn Os Zr,0.5965217083000001,0.0678581350644133
Ho Lu Mn,0.5965043161333337,0.0474398206118045
Mn Nd Pr,0.5964818024666667,0.0687129082942068
Er Mn Re,0.5964422977333338,0.068694207654861
B Mn Sm,0.5964293260000001,0.104924145799883
Ho Mn Tm,0.5964235057,0.0517255803690894
Mn Tc Yb,0.5964191825999998,0.0696206702565542
Mn Os W,0.5964119297999995,0.0847345596314707
Mn Tc V,0.5964020842666664,0.0845460623339452
Co Gd Sc,0.5963920642666668,0.0505432811616038
Cu Lu Mn,0.5963705266333337,0.1718535634620453
Mn Pb Sn,0.5963455643666666,0.1168089340902672
Mn Pb Th,0.5962882412333332,0.055920368858447
Mn Tc Th,0.5962801225000006,0.072658112287438
Mn Os Pu,0.5962626820666667,0.0984197277142621
Ac Mn Os,0.5962429134666666,0.1098195154652027
Eu Mn Mo,0.5962317455333327,0.0815065549251013
Mn Pb Pr,0.5962254102666665,0.0723304374951812
Co N Pa,0.5962172771999997,0.1961406555679736
Be Co Np,0.596207617516667,0.1103811703853018
Ho Mn Pa,0.5962044780999999,0.1055950722222317
Co Eu Os,0.5961696311,0.0586884524469894
Mn Nd Th,0.5961692406666667,0.056890406457784
Mn Pr Tc,0.596154382133333,0.0810515515676533
Co La Th,0.596149088966667,0.0633723156783581
Co Ni Pm,0.5961480501666665,0.1554494362009133
Dy Mn Nd,0.5960557193666665,0.063969912268845
Mn N Pb,0.5960529105000002,0.1769012878802257
Ho Mn Np,0.5960274591333333,0.10005055419825
Mn Pu Tb,0.5960179867666665,0.0873353811338987
Mn Pu Ta,0.5960014073666664,0.091650509931327
Cu Mn Ni,0.5959943055999997,0.3644786135696847
Ac Mn Tb,0.5959450180333337,0.0991649165513107
Ba Co Ti,0.5959395143733329,0.1545441007160392
Be Co Pu,0.5959292646666667,0.0989200380334135
Cu Mn W,0.5959062828,0.1942463636441278
Co Ni V,0.5958856950666667,0.2771591769070524
Be Co Pa,0.5958566033999995,0.1157416487583301
Mn Nd Os,0.595845946133333,0.0682553441698806
Hg Lu Mn,0.595791631266667,0.053337207490818
Ag Co Y,0.5957848269333336,0.1064177048807595
Cu Mn Tm,0.5957509434666668,0.1746742681904227
Ac Mn N,0.5957354283666663,0.1977780867360816
Mn N Tc,0.5957339492666667,0.1760868173672589
Mn Os Tc,0.5957279901666666,0.0834007610518741
Be Co Pm,0.5957008615333332,0.0784289872302073
Ac Mn Ta,0.5956882830999998,0.1033069954258109
Er Mn Pu,0.5956839338999999,0.0884443960075482
Mn Tc W,0.5956788845666662,0.0974832576268014
B Ga Mn,0.5956220342333333,0.2467838853172445
Co Sr Tc,0.5956060493333336,0.0900661583001791
Mn Ta Tm,0.5955987340333334,0.0544781723764607
Dy Mn Pb,0.5955708767333338,0.0714702555340599
Mn Nd Ta,0.5955525047,0.0608099340841211
Mn Pm Sn,0.595532427466667,0.1127508444116281
Co La Yb,0.5955296766000003,0.060205149133192
Mn Nd Yb,0.5955080703666665,0.0536547849622336
Mn Pm Tb,0.5954813539666667,0.0719235592812029
Ce Co Hg,0.5954800925133333,0.050236639511775
Mn Nd V,0.5954549550333332,0.0823127246944427
Mn Yb Zr,0.5954444722333334,0.0532731166982593
Ac Er Mn,0.5954422149333336,0.1002250910329653
Ce Co Os,0.5954342908333333,0.0595359835480915
Hf Hg Mn,0.5954240062000004,0.0571925569623502
Dy Mn Tc,0.5953764512333332,0.0793334908898534
Er Mn Tm,0.595339919733333,0.0520363523766176
Co N Np,0.5953068858666668,0.1918924479668852
Ho Mn Pu,0.5952862309000004,0.0881710688534066
Ba Cr Mn,0.5952642969433332,0.1547862882232551
Mn Th Zr,0.5952414964999998,0.0564673024441131
Hg Mn Y,0.5952383885733332,0.0711348372558894
Mn Pr Zr,0.595238257,0.0653931098252505
Mn N Zr,0.5952310353000003,0.1703847997619515
Ac Mn Th,0.5952197347999999,0.0928896771523153
Dy Mn Zr,0.5952079176999998,0.0635897091101786
Co Cu Yb,0.5951682853666663,0.1689297712510222
Mn Pt Tm,0.5951373668666666,0.0725154904965759
Co Er N,0.5951252904333331,0.1640103622089289
Co Hg La,0.5951003825666672,0.0656761441789884
Co Pt Ta,0.5950714568333334,0.0724379594438647
Mn N W,0.5950702951000002,0.1830854726032507
Cu Mn Zr,0.5950518680333332,0.1819606727204832
Hg Mn Re,0.5950471316000002,0.0722551603099601
Co Tl Y,0.59497794639,0.088285207576811
Mn Pt Zr,0.5949644862666666,0.078064205654762
Co Eu Hg,0.5949583406,0.0493623102181187
Co Ni Pa,0.5949385254333339,0.1852783225528099
Hg Mn Np,0.5949326896000001,0.1010056053921856
Cd Co Lu,0.594931306686666,0.0420887831514554
Ac Ho Mn,0.5949278146333333,0.0999625128984304
Mn Tb Tm,0.5948952614999998,0.0507500281383509
Co N W,0.5948214397,0.1769300073317766
Mn Pa Sn,0.5947519092333331,0.1462857667345124
Mn Np Sn,0.5947245185000001,0.1414139077671384
Ag Mn Ti,0.5947180225999998,0.1146120608720504
Mn Nd Pt,0.5947156898999996,0.0783974746668846
Mn Tb Tc,0.5947147706666669,0.0740694509465296
Mn Pm Pt,0.5946928901000004,0.0910616327003989
Ag Co Zr,0.5946856701633336,0.0957603432568987
Hg Mn Pa,0.5946499661000002,0.106532097528834
Co Ni Np,0.5946393052666668,0.1809036539600833
Mn Pt Tc,0.5946347932666669,0.0930649537178199
Cu Mn Np,0.5946283464333332,0.2086243956832814
Co Ge Hf,0.5946256213333336,0.1828884565616972
Co Pt W,0.5946170585000002,0.0879688913486023
Mn Sr Ti,0.5946124604666668,0.129336094357244
Cr Mn Nb,0.5945469795999998,0.0733758490584084
Mn Pm Ta,0.5945462949333332,0.0742457428688196
Co Cr In,0.5945425268000002,0.162882252194832
Mn Pu Sn,0.5945060118,0.1310621114227189
Mn Pb Yb,0.5944755529666667,0.0669138601078322
Ac Co Ni,0.594454340366667,0.1808419545167531
Cu Mn Pa,0.5944432769666672,0.2127045616583784
Co Ga Sc,0.5944352688666669,0.2213139005295683
La Mn N,0.5944193930999999,0.1970034285551773
Mn Sn Zr,0.5944052302666669,0.1770556208732009
Mn Th V,0.594391181,0.0687275379672539
Ag B Co,0.5943862618199998,0.128671923339851
Er Mn Pm,0.5943852515999999,0.0788048391522541
Ac Co N,0.5943667827333337,0.1918310782628664
Mn Os Pb,0.5943622361333337,0.0825362039885403
Co Nb Th,0.5943175830333334,0.0527872665425564
Mn Pt W,0.5942965249333328,0.0943330449465078
Cu Mn Pm,0.5942925557666673,0.1850230590526966
Cu Mn Pu,0.5942868736666665,0.2000287992563429
Cu Mn Tc,0.5942638788333331,0.1874745836857031
Co Ir Tm,0.5942461540799996,0.066245188028144
Mn V W,0.5942128960000002,0.0938671991367383
Co Nd Tl,0.5941479318666667,0.0772324193012177
Co Cs Ti,0.594137407463333,0.0957154016972145
Co Ir Np,0.5941352308000002,0.0963013889642093
Ho Mn Pb,0.5940833527999998,0.0716233108931266
Eu La Mn,0.5940777239333335,0.0707855043863054
Ac Be Co,0.5940392567666668,0.1102950466496017
Co Hf Ni,0.5940349598666668,0.1444185750683378
Co Nb Tb,0.594012698033333,0.0543775247875539
Be Co Dy,0.5939804107500004,0.0727321341416273
Mn Pr Yb,0.5939545105333331,0.0511693143935893
Er Mn Nd,0.5939241196333331,0.0656230205592316
Cd Co Pu,0.5938978592499997,0.0835355747049033
Co Ni Pu,0.5938802293666668,0.1716601998349567
Cd Co Tm,0.593797771626667,0.0464964382096556
Mn Pr Th,0.5937715622999997,0.0544238512151198
Co Ir Lu,0.5937679400499994,0.0666925294279404
Er Mn Pb,0.5937622939666668,0.07191160013599
Co Ge Nd,0.5937578873666662,0.1935911983577107
Er Mn Tc,0.5937472612666667,0.0808966216892874
Mn Ta Zr,0.5937418772666664,0.0604128841555905
Hg Mn Pu,0.5937417185999999,0.0891622106266299
Cr Cs Mn,0.5937416430666669,0.0959324180813351
Eu Gd Mn,0.5937343882666666,0.0495731420374524
Au Co Cr,0.5937200502466664,0.0921585571501766
Co Sc Tm,0.5936634471333335,0.0534360807596287
Cd Co Pm,0.5936538888233334,0.0618254881439216
Au Co Sm,0.5936460292766668,0.0868361997901534
Co La Os,0.5936178933333331,0.0744765530717751
Eu Mn Y,0.5935943459333335,0.0693395281293855
Co Ir Pa,0.5935627557866666,0.1019153214241685
Mn Ta V,0.5935531113333332,0.0724598473638767
Cu Mn V,0.593545887866667,0.3176675312420969
Er Mn Zr,0.5935379360333329,0.0652466189202196
Co Ni Tm,0.5935283850666666,0.1442253161372996
Co Ir Pm,0.5935028738666666,0.0851965925856799
Be Co Er,0.5934355840000001,0.0743336277345402
Ac Mn Sn,0.5934305647666667,0.1413411529322357
Ac Hg Mn,0.5934297242000001,0.1009154556235759
Mn Tb Zr,0.5934201306000003,0.0579998354967614
Ac Cu Mn,0.5933875992000006,0.2085685588287073
Mn Nd Tb,0.593382676633333,0.0583945710212916
Mn Ta Tc,0.5933767426000001,0.076370641696727
Mn Th Yb,0.593360109666667,0.0485653738270869
Mn N Th,0.5933595876000004,0.1643171558065765
Mn Os Pr,0.5933595711000001,0.065901125727352
Mn N Os,0.5933333531666669,0.1723288601103341
Mn Ta W,0.5933203410000001,0.0837783431271839
B Hf Mn,0.5933173997666669,0.0943483717850944
Dy Mn Pr,0.5933015907333333,0.0615851441287255
Ir Mn Ti,0.5932823835000002,0.0924104844460424
Co Re Sr,0.5932569031200005,0.0881973517875574
B Mn V,0.593248888533333,0.1437353503266503
Mn N Pr,0.5932220360333335,0.170511385456238
Co Ir Pu,0.5931895915333333,0.0842545445444861
Co Tl Zr,0.5931851355233333,0.0768810634209688
B Mn Re,0.5931785064,0.1085215847361801
Cu Mn Ta,0.5931701822,0.1786549407194978
Cu Mn Th,0.5931065838333333,0.1760592501325183
Hg Mn Tm,0.5930828627000001,0.0528735108536927
Hg Mn Pm,0.5930632272666667,0.0727393950212292
Hg Mn Pb,0.5930556973666667,0.0727803431911112
Dy Mn V,0.5930470910666666,0.0755200964102047
B La Mn,0.5930286234000005,0.1354250595221594
Co Nb Yb,0.5930238901333331,0.0495890319339444
Co Ho Nb,0.5929808018000002,0.0626708320703522
Co Lu Ni,0.5929379805666667,0.1411429741674764
Mn Pb Tb,0.5929333898333333,0.0707468843563793
Ho Mn Zr,0.5929298291333335,0.0661638663657492
Co Cu Th,0.5929022902666663,0.1711814963554243
Ho Mn Pm,0.5929015795333338,0.0796784893479143
Co Cu Os,0.5928739912000002,0.1790571992820341
Co Cr Rb,0.5928609950199998,0.1021362112872855
Ce Mn Ti,0.5928541577000004,0.0837183039625648
Mn Pr W,0.5928288790999999,0.0808618799477309
Ac Co Ir,0.5928283984666666,0.0962087827163688
Mn Ta Th,0.5928253525999997,0.0576155110675499
Dy Mn Os,0.5928078527999997,0.0650171819266175
Be Co Tc,0.5928051712200001,0.0818367701187842
Cd Co Np,0.5927731654566671,0.0956085680047118
Mn W Yb,0.5927725872666669,0.075589685330203
Dy Mn W,0.5927571568000001,0.0800254530297652
Hg Mn Nd,0.5926530696333331,0.0592390621172531
Dy Mn N,0.5926427230333333,0.1691858577776395
Au Cr Mn,0.5926202861666671,0.100076527002148
Cd Co Pa,0.5925703968766663,0.1012337964508337
Co Lu Sc,0.5925349665666665,0.0491584152763516
Eu Hf Mn,0.5924979214,0.0526434096913012
Co Pa Sc,0.5924966860333334,0.1068951991553196
Mn Os V,0.5924284194666669,0.0795839402083243
Co Pm Sc,0.5924279581333329,0.0683513020727103
Co Pt Th,0.5924175524500002,0.0481949669250576
B Mn Y,0.5923670673666668,0.1296812632740273
Hg Mn W,0.5923331116666668,0.076241873509127
Dy Mn Th,0.5923097767333335,0.0534934800505678
Ho Mn Tc,0.5922750425666663,0.0817635364152888
Co Rb Ti,0.5922530646533332,0.1096131312065468
Mn Tb W,0.592246762333333,0.0793177336301336
Er Mn W,0.5922146913666662,0.080453055943029
Mn Os Sn,0.5922013143,0.1113112665694755
Mn V Yb,0.5921188196333336,0.0657013240419529
Ho Mn Nd,0.5921063496999998,0.0665381640980111
Mn N Tb,0.5920798157000006,0.1652644402333178
Mn N Pt,0.5920607481000002,0.1796420051653898
Ho Mn W,0.5920600374333337,0.0801724220175223
Co Np Sc,0.592043392266667,0.1013790762916762
Au Co Mo,0.5920301607066669,0.1102958157344289
Au Mn Ti,0.5920069486333336,0.1075920299521034
Hg Mn Zr,0.5919647068833331,0.0588482445735014
Mn Pt Th,0.5919540920333329,0.0556151027698039
Co N Tc,0.5919439007166665,0.1698141255249213
Dy Mn Yb,0.5919427426333335,0.0502265250762985
Mn Os Ta,0.5919106487666664,0.0689541495812808
Hg Mn Tc,0.5918830922666666,0.0748739912597659
Co Cu Hg,0.5918754401533332,0.1727154327359131
Co I Mn,0.5918752576866672,0.1492937253167455
Mn Os Yb,0.5918564166333334,0.0603126287109188
Cu Mn Yb,0.5918335351333336,0.1738273587502961
Mn Pr Tb,0.5917943731000002,0.0559534465425036
Cu Mn Os,0.5917682527333334,0.1838294032763707
B Cu Mn,0.5917600211999996,0.3320837217549475
Co Sr W,0.5917427169666666,0.0991477674701396
Cd Co Dy,0.5917342484466664,0.0558251983887566
Mn Nb Ti,0.5917298278333334,0.0816081573691901
Mn Pr V,0.5917083615999998,0.0772639286312106
B Co Tl,0.5917075824833335,0.1118702208162864
Co Hg Nb,0.5916185489466669,0.0552489926482703
Co N Re,0.591605425393333,0.1683521363157127
Ac Cd Co,0.5915805596366668,0.0955163179065761
Co Pt Tb,0.5915555622999997,0.0677261497067879
Cu Mn Sr,0.5915253602999999,0.2194905071679306
Ho Mn Th,0.5915192556333332,0.0536612642426152
Cu Mn Pt,0.5915120139666666,0.1909464894223085
Er Mn Os,0.5915071261333338,0.0654718602012974
Co Cr Cs,0.5914998393666664,0.0878666313895868
Er Mn V,0.5914504600000006,0.0771044079428719
Cu Mn Zn,0.5914430400666669,0.2463600826368876
Cu Mn Nd,0.5913866469666672,0.1857477668545687
Mn Pt Ta,0.5913826297333332,0.0791224385376988
Co In Ti,0.5913396363666666,0.1691211327168119
Co Pu Sc,0.5913168549333333,0.0895571568857168
Ho Mn Os,0.5912954582999996,0.0651754447457927
Co Ge Pr,0.5912813269000002,0.1900061684383589
Mn N Yb,0.5912386392333329,0.1619695916167633
Ag Co Nd,0.5912259828700002,0.0779515813968497
Mn Pr Ta,0.5912205262333338,0.0583896620244447
Mn Sn Ta,0.5911834287999999,0.1049437881927888
Eu Mn Pa,0.5911034825333336,0.106181077431623
