#phases,average probability Tc>10K
phases,probability
Sn Ho Ac,0.1073646218699999
F Ho Bi,0.107364499635
Y Tb Pu,0.1073634442766667
Y Lu Pu,0.10736202327
He Au Bi,0.1073619568166667
Sb Ta Bi,0.1073618566696666
Sn Xe Tm,0.1073607838866666
P Ti Er,0.1073599428533333
Ag Bi Th,0.1073597291833333
Be Ti Ru,0.10735951364
Ni Se Ag,0.1073561947463332
Ti Cr Xe,0.1073539624866666
Ti Ag Re,0.107352786498
F Kr Te,0.1073496174943334
In Ce Ta,0.1073494692013333
Ru Sb Te,0.1073482506983333
Ti Ba Np,0.1073481796933333
F Ge Yb,0.1073472577204334
Cr Ge Ac,0.1073472296733333
Ge Tc Pt,0.10734659829
He Cd Ta,0.1073432866899999
Be Ge Pt,0.1073413503276666
Pd Sn Ac,0.1073407575900001
Si Pr Lu,0.1073403144699999
Dy Hg Bi,0.10733939283
Ti Ru Pt,0.1073360807233334
Zn Pd Cd,0.1073359257733333
La Os Th,0.1073353862066666
Ti Tc Cd,0.1073352610473333
P Pd Tl,0.10733324357
Sr Er Yb,0.1073299832619999
Cd Nd Dy,0.1073292957833334
Nd Er Hg,0.1073292132533334
Ba Tb Np,0.1073291672133332
Be Sm Th,0.10732870806
Nd Au Pu,0.1073276652566666
Y Yb Ir,0.1073254781286666
In Ce W,0.1073253258456667
Tc Cd Os,0.1073242680066666
Ge Cd Nd,0.1073238629466667
Te Ir Hg,0.1073235030116666
Na Ce Pu,0.1073225654553333
Sr Dy Er,0.10732244555
Mn Co Xe,0.107322193761
Be Ru Os,0.10732215278
Sm Gd Pb,0.1073211346466666
Na Pd Pm,0.1073196387733333
Be Sm Er,0.10731916139
Sm Eu Er,0.1073178951833332
He Ca Yb,0.10731680431
Ge Ho Hf,0.1073163494333333
Si Ho Yb,0.1073162380066667
F Pm Pb,0.107315690295
Ti Re Bi,0.10731371847
Cd Te Ac,0.1073132822866666
Sm Au Np,0.10731234223
Co W Re,0.1073114684823333
Si Ru Pm,0.1073109607066666
Pr Er Tl,0.1073061165733333
P Kr W,0.1073044360066666
Ag Tb Re,0.1073044122
F Te Ac,0.1073043435490001
Ge Dy Tl,0.1073039640383333
Cr Yb Pu,0.1073033107866666
Si Tb Th,0.1073026144033333
Cd In Lu,0.10730103686
Hf Ir Tl,0.1073004275566666
Si Tc Tm,0.10730014587
Na Tm Ac,0.1072990037399999
Sc Tl Np,0.1072989935899999
Rh Ce Tm,0.10729748082
Kr Ag Au,0.1072961440166666
Sc Zn Pm,0.1072954600766667
Sr Nd Ho,0.1072948023066667
Na Ni Ag,0.1072946693173333
Zn Er Lu,0.1072939995
Cr Co Ge,0.1072933773840001
He Pt Au,0.1072930228966666
Sc Tb Er,0.1072888455166666
Cr Xe Lu,0.1072855549133333
Be Si Tm,0.1072854575533332
Si Dy Lu,0.1072829184666667
In La Gd,0.1072828914299999
Eu Er Hg,0.10728282259
Sr Tm Bi,0.1072819221133333
Ti Cd Pt,0.1072807017766666
Sr Xe Tl,0.1072795618966667
He Cu Tm,0.1072790035766667
Sr Dy Th,0.1072766473833333
Re Os Bi,0.1072763544833333
Ni Y Pt,0.1072758186576666
Ge Pr Hf,0.1072746105816666
Ho Re Hg,0.10727261638
Kr Sr W,0.10726861824
Zn Tc Ho,0.1072684798666666
Be Ti Hg,0.1072682401233333
La Pr Nd,0.1072673187166666
Ge Ag Pt,0.1072669753833334
He Au Hg,0.1072665231199999
Sb La Tl,0.1072662766023333
P Ge Sm,0.1072658289516666
Zn Pr Th,0.10726526957
Sn Tb Ir,0.1072648091476666
Be In Er,0.1072647177666666
He Cr Er,0.1072645563233333
Be Cd Yb,0.1072602672499999
S Pt Np,0.10725831714
F Co Ta,0.107257984257
Ce Eu Ta,0.1072572804053333
Er U Pu,0.1072568140519999
Sm Dy Re,0.1072535263399999
Ti Cr Np,0.1072529698966666
Zn Sb Pb,0.1072516077090001
Rh Sb Gd,0.1072467514133333
Ca Co Pd,0.1072466356199999
Tm Pb Bi,0.1072454312066666
La Pm Tl,0.10724491553
S Ir Th,0.107242830751
Nd Yb Re,0.1072412714466666
Ru Pd La,0.1072409862899999
Ti Ba Ce,0.1072408685206666
Be Sc Gd,0.1072405253633333
Sr Lu Th,0.1072387936849999
S Er Ir,0.1072383774848
Ti Zn Pr,0.1072375065543333
Gd Tb Ta,0.1072372128066666
Ge Sm Hg,0.1072364485333334
Ca Kr Os,0.10723426412
P Ag Ho,0.1072341105566666
He Sm U,0.1072338688616666
Ti Nd Re,0.1072333206686665
Zn Ho Th,0.1072333173333332
Ni Ba Ta,0.1072325311049999
Rh Xe Ho,0.10723195964
Te Nd Pu,0.107231381545
Ba Ce Gd,0.1072313426633333
Sc Sr Ce,0.1072305991483333
Ni Cs Ir,0.1072305298312
Zn Ge Er,0.1072301015133333
Si Ag Tm,0.1072283247933333
Be Ru Yb,0.1072278292179999
Ag Sb W,0.1072272674416666
Ho Tm Au,0.1072267589366667
He Ca Dy,0.1072267418699999
Tm Tl Bi,0.1072247681333333
Sn Gd Ir,0.1072230946853334
Sr Tc Tb,0.1072200104633332
He Cd Te,0.1072174206866666
Sc Ir Tl,0.1072159797139999
Co Se Np,0.1072158863833333
Tc Nd Eu,0.1072152981566666
Be Ru Lu,0.1072152845766666
Be Cr Kr,0.1072152145566666
Ce Os U,0.1072139718239999
Ca Ge Ir,0.1072129145989999
F Os Th,0.107211929929
Sm Tb Re,0.10721126573
Br Kr Xe,0.1072104863933333
He Re U,0.1072102896566666
Cr Sb Tb,0.1072094662243333
Cr Xe Pr,0.107207920391
Ca Kr Lu,0.10720790889
Sr Er Lu,0.1072065868399999
Sr Eu Tb,0.1072045705666666
In Lu Hg,0.1072044348649999
Si Pd In,0.1072041020519999
F Sr Pd,0.107203918683
F Ti Th,0.1072028188329999
Mn Pd Pm,0.1072014161743333
Ge Sr In,0.107199593078
Pt Bi Th,0.10719917304
Gd Pt Pb,0.1071984458466665
Ca Gd Np,0.1071980740966666
Tc U Np,0.1071977191033333
Yb Re Pt,0.10719762451
S Ni Cd,0.1071942052016666
Rh Dy Np,0.1071941782866666
Kr Ba Dy,0.10719276618
Gd Tl Th,0.1071916382116666
Sm Lu Re,0.1071902839433333
Sr Ta Ir,0.1071901638683332
Si Pd Nd,0.1071897378966666
Sr Pm Hf,0.1071890330266666
Zn Er Os,0.1071880142066667
Tc Sb Ta,0.1071876381653333
Cd Ho Pt,0.1071869120566667
Xe Au Th,0.10718672611
Tm Hf Pt,0.1071823933933333
Hf Pb Pu,0.1071810647533333
Sm Lu Bi,0.10717963761
Ge Tc Hg,0.1071780331333333
Ni Cs Pu,0.1071768229053333
F Gd Bi,0.1071732295763333
S Kr Eu,0.1071719061353333
Sr Hf Np,0.1071709135366667
Ag Tm Pb,0.1071676665566667
Sr Ta Ac,0.1071661988099999
Sc Ti Dy,0.1071648624183334
Ni Br Pm,0.1071648572205
Ca Xe Tm,0.1071646167533332
Ti Re Pt,0.1071591740599999
Se Pd Xe,0.1071590945273334
P Er Th,0.1071587620833333
Ca Kr Dy,0.1071581412299999
La Ho Er,0.1071579708866666
Si Hg Pa,0.1071571720199999
Sc Sb La,0.1071567026439999
Ti Ba Pa,0.1071559055466667
Mn Ni Pt,0.1071557592356666
Ge Pa U,0.1071539825056667
Mn Ce Np,0.1071519416366666
Tc Te Ce,0.1071517610556666
Sc Ti Ho,0.1071509651799999
Be Ti Cd,0.1071500825033333
Co La Ta,0.1071498727743333
F Ag Gd,0.1071498240353333
Zn La Pu,0.10714960967
Dy Yb Tl,0.10714921343
Dy Re Pt,0.1071483164549999
Pd Hf Pt,0.10714622035
He Sr Ta,0.10714363355
Sr Nd Tb,0.1071425788066667
Y Lu Np,0.1071421015199998
Ag Ho Re,0.10713723407
Y Xe Tb,0.1071368886466666
La Dy Th,0.10713606471
Hf Pb Np,0.1071360245033332
Ti Ag Cd,0.1071358540333334
Cd Tm Re,0.1071347899033332
La Eu Gd,0.1071326128066666
Ba Yb Ac,0.1071301288666667
Tc Nd Sm,0.1071298266133333
Eu Tm Hf,0.1071282586800001
In La Pr,0.1071277712366666
Pr Re Bi,0.1071271896133333
Mn Co Np,0.1071266244033334
Sr W Ir,0.1071212054923332
Tm Yb W,0.1071206986633332
Ge Au Pa,0.1071206690333333
Ca Yb Ir,0.1071195414233333
Co Au Th,0.1071179247666666
He P W,0.1071170057299999
Co Sn Tm,0.107116537445
Rh Lu Pa,0.1071164654966666
F Co Te,0.1071145760083332
Sc Ge Dy,0.1071139735266667
Sc Tl Pa,0.1071115314866667
S Xe Lu,0.1071109394549999
Tc Er Bi,0.1071099096049999
Y Pd Tm,0.1071097151966666
P Sm Tb,0.10710909254
Ca Yb Ac,0.1071082105733333
Sc Tm Pt,0.1071037652899999
Re Os Pt,0.1071034635366666
P Xe Pb,0.1071032108499999
Hf Pb Pa,0.1071030610899999
Gd Hf Th,0.1071001376466667
Y Ho Np,0.1070998797999999
Sc Ag Tm,0.1070976362466667
F Cd Xe,0.107093545769
Er Re Th,0.1070926949833332
Y Tb Np,0.10709099292
W Re Pa,0.1070888820133334
Ca Pm Gd,0.10708866402
Y Lu Pa,0.1070882405233333
Tc Rh Ac,0.10708699678
F Pb Pu,0.1070858489523332
Gd Ho Ta,0.1070850620066666
Cr Ac Th,0.1070840655366666
Zn Tc Tb,0.1070832554033333
Be P Yb,0.1070824848666665
In Sm Th,0.1070790808233333
Ti Zn Ho,0.1070786947376666
Sr Tb Pt,0.10707839972
Pd Tm U,0.1070782178476666
Ca Os Ac,0.1070769883566666
He B Pu,0.1070768194266666
Be F Tm,0.1070759769496666
La Dy Er,0.1070758631266667
Sc Zn Ir,0.1070754937216666
Si Tb Os,0.1070686747766666
Cr Lu Pu,0.1070672477599999
Be Sb Ta,0.1070655756716665
Ti Pr Tl,0.1070643534926666
Cr Kr Er,0.1070636441549999
Sn Tm Pu,0.1070627524066666
Dy Lu Hf,0.1070615739966667
Co W Hg,0.1070610348033333
Ge U Np,0.1070597969999999
Cd Eu Ho,0.1070583809733333
Cr Yb Pa,0.10705785396
Ti Ge Re,0.1070566291933333
Tc Cd Yb,0.1070503606199999
Zn La Pa,0.1070502368333333
Y Sb Gd,0.107047263705
Sr Tl Pa,0.1070455101666666
Kr Ba Yb,0.1070443847966666
Eu Tb Re,0.1070438676333333
Ti Yb Hf,0.1070424465199999
S Ce Ho,0.1070412923086666
Y Tb Pa,0.1070409657066666
Tm Yb Ta,0.10704070323
Y Pm Dy,0.1070403281433334
Ag In Th,0.1070385928433334
Sm Ta Pu,0.10703810826
Sr Sm Gd,0.1070377625299999
Pd Te Th,0.107036712811
Ti Lu Pb,0.107036423791
W Hg Pa,0.10703443765
Si Sc Kr,0.10703325658
P Eu Ho,0.1070329948066667
Cd Ta Ac,0.1070328469666666
F P Ce,0.1070318536535666
F Cd Pu,0.1070305904876666
Pd W Th,0.1070279583733333
Sb Te Er,0.1070278752156666
Mn Sb Pu,0.1070259166316665
Ge Pr Tl,0.1070244749999999
F Zn Ac,0.1070232511206667
Yb Hf Os,0.10702306931
Pd Cd Pb,0.1070228237199999
Mn Sb Np,0.1070223871116666
F Dy Th,0.1070223315623333
Ru Ag Pr,0.1070220010783333
Cd Pr Eu,0.1070207476166667
F Sc Pm,0.1070200407729999
Nd Sm Er,0.1070194895600001
F Cd Np,0.1070182712953333
Be Ni Y,0.1070181038184333
Te Xe Sm,0.1070177014533332
Cu Ir Pa,0.1070170077466666
F Yb Th,0.107016062827
Te Ho Tm,0.1070160223166666
Ge Re Th,0.1070149704183334
Ce Dy U,0.1070134004266666
Sr Os Th,0.1070131785733333
Ge La Os,0.1070131256966666
Cu Pm Ir,0.1070122380066666
Ag Te Pu,0.1070113322666666
Co Sr Te,0.1070093524619999
Tc Ag Nd,0.10700788821
Mn Co Pa,0.107007574413
Y Ho Pa,0.1070075149833333
Th U Np,0.1070054810633333
Ce Nd Ta,0.1070049838533333
In Tm Tl,0.1070035791566667
Be Lu Re,0.10700050205
Yb Lu Tl,0.1070002856399999
Ti Tc Hg,0.1069962155466665
Te Xe Nd,0.10699478601
S Ti Pm,0.1069915092119999
Ru Lu Pt,0.1069911897933332
La Ho Th,0.1069901864866667
Xe Lu U,0.1069899562699999
Si Sr Pm,0.1069894523416666
Sr Xe La,0.1069891567966666
Ge Au Np,0.10698907086
Sb Re Tl,0.106986875959
Kr Cd W,0.10698657101
Pd In Hf,0.1069865112713333
Eu Ta Pu,0.1069864879966665
Nd Pm Au,0.1069854556733333
Sn Sb Pa,0.1069844727413333
Ca Tm Pu,0.1069841504266666
Be Yb Bi,0.1069840570233333
Eu Ho Re,0.1069839113333334
Nd Dy Re,0.1069836554066666
He Cs Ac,0.1069825033566666
Zn Ge Os,0.1069818178366666
Tc Eu Th,0.1069790154033333
S Kr Bi,0.1069786081866666
W Re Np,0.1069780169099999
Ho Pb Th,0.1069733594466666
Ru Dy Pt,0.1069728974133333
Br Kr Pu,0.1069718128666666
Be Re Os,0.1069717318733333
Ge Cd Th,0.1069709803799999
Cr Dy Pu,0.1069702983566666
Xe Ba Gd,0.1069695905033334
F Ag Tb,0.10696934482
Ru Os Bi,0.1069686869633333
S Pm Er,0.1069681290289999
Ni Y Hg,0.1069663734803334
Sc La Pa,0.1069659704166667
S Pd Pr,0.1069642249904665
As Kr Pm,0.10696356383
Xe Eu W,0.1069618027766666
Xe W Pt,0.1069602535233333
Tm Ta Os,0.1069595310966666
Zn La Np,0.1069592544566666
Sc Yb Lu,0.1069556033366666
Er Os Pb,0.1069552751
Ge Sb W,0.1069548625633333
He Ca Os,0.1069534567566667
F Pb Pa,0.1069489508950001
He Se Ce,0.106946928534
Sb Te Eu,0.1069469016586667
Sr Pr Nd,0.1069463435966667
Zn Sb La,0.106945535775
W Hg Np,0.1069448719733333
Rh Pr Pu,0.10694403828
Ru Ce Hf,0.10694253051
Ru Ag Tb,0.1069416660733333
Te Sm Pu,0.1069413440066666
Pr Pb Th,0.10694067161
Nd Ac U,0.1069405054799999
Ag Cd Pr,0.1069389466866667
Ge Ho Tl,0.1069382421589999
Rh Ho Pu,0.10693681088
Ti Ge Sr,0.1069365664419999
S Co Th,0.1069350732793333
P Sb Tl,0.1069322378173333
F Pr Pt,0.1069320371146666
Ba Dy Ac,0.1069318058999999
P Pr Eu,0.1069311603066665
Be Tc Th,0.1069311405833333
Sc Pd Hg,0.1069299918313333
Ti Tb Tl,0.1069291848166666
Lu Re Pt,0.1069289747999999
Ge La Lu,0.1069288450433334
Sm Au Pa,0.1069265713199999
Er Yb Pb,0.1069260441033333
Cr Pr Pu,0.1069240370666667
Eu Pt Th,0.1069236853833333
Te Xe Eu,0.1069232682766666
W Ir Hg,0.1069230658456666
Si Nd Tm,0.1069220539866667
Eu Yb Bi,0.1069219327133332
Si Kr Cd,0.1069217079166666
Sm Ho Re,0.1069216147733333
In Tm Pb,0.1069201054233333
Ca Gd Pa,0.1069199694266666
Se Ce Ac,0.1069180871266666
Ti Ni Se,0.1069174280259
Rh Xe Tb,0.1069166134433332
In Sm Er,0.1069140363066666
F Cd Pa,0.1069138745836667
Zn Ge Lu,0.10691385351
Tc Cd Dy,0.1069137883033333
Sb Nd Ta,0.1069132003606666
Be Cd Dy,0.1069121920466665
Be Ce Ta,0.10691149315
F Sc Ir,0.1069093069934333
Ag Xe Ta,0.1069090442433333
Nd Eu Th,0.1069085224533333
Br Kr Pa,0.1069067516866666
P Hf Pu,0.1069066664033333
Sb Te Sm,0.1069010053623333
Na Ni Nd,0.1069007303133332
Cr Xe Dy,0.106899806725
Pr Yb Hf,0.1068992566233333
Sc Pd Ag,0.10689031851
Be Dy Re,0.1068890538466666
Xe Er Au,0.1068886553233333
Tb Yb Hf,0.10688765998
Xe Sm W,0.10688740542
Be Ru Dy,0.1068864115066667
P Zn Xe,0.1068850708833334
Zn Sb Re,0.1068837081076667
Tc Gd Hf,0.10688348884
Sb Ba Yb,0.1068824894286666
W Re Ir,0.1068814134716666
Sr W Ac,0.1068812989
He Sn Ho,0.1068812463300001
Sr Tl Np,0.1068807373399999
P Sc Ce,0.10688038924
Si Ce Eu,0.1068800325249999
F Zn Kr,0.1068791206296666
Zn Ce Pb,0.1068789758366666
Se Pd Np,0.1068768364466666
Pr Eu Re,0.1068763816366666
Ru Ho Bi,0.1068762458466666
In Pr Re,0.1068727027166666
Zn Sr Pu,0.1068725487119999
Te Pm Bi,0.1068722577766666
Ge Sm Bi,0.1068721789093334
Mn Sb Xe,0.1068716312246667
Co Se Pm,0.1068715253599999
Zn Er Yb,0.1068709195073333
Sc Sr Pu,0.1068707440066666
Tb Yb Tl,0.1068698498883333
P Co Hf,0.1068676626066666
Eu Lu Bi,0.1068662802666666
Ti Cr Ir,0.1068658196499999
Sc La Np,0.1068652094833333
Si Ho Lu,0.1068647745
Cr Er Ac,0.1068634083366665
Sc Pm Tl,0.10686172505
Ge Tb Hf,0.1068598047999999
Ru Te Ir,0.1068589855126665
Sn Tb Ac,0.1068589483033333
S Tc Pa,0.1068584390866666
Xe Ta Pt,0.1068581731416666
Sc Pd Pt,0.1068572451866665
Ru Eu Os,0.1068562317866666
S Re Ac,0.10685607585
Ru Sm Lu,0.1068531555166666
Mn Ce Pa,0.1068518953566666
Kr Sr Te,0.106850764
Si In Tm,0.1068506347166666
P Zn Np,0.1068495683933333
Ba Pm Tb,0.1068473082383333
La Tm Bi,0.1068462725099999
Ca Lu Ir,0.10684445241
Y Er Ac,0.10684406191
Ag Ce Ta,0.1068440043733332
Se Sb Pu,0.106843805029
P Hf Pa,0.1068437421733332
He F W,0.1068427478739999
La Tm Pt,0.1068426557766666
Eu Tm Tl,0.1068425156
Ru Pr Bi,0.1068418460749999
Dy Tm Ta,0.10684176717
Tc Ag Th,0.1068407935766667
Co Zn Pb,0.1068387816856667
Ti Tm Ta,0.1068377040636666
Na Ni Bi,0.1068376826773332
S Er Np,0.1068368487399999
P Ti Nd,0.1068364932359998
P Zn Pa,0.1068355246199999
He Zn Hf,0.1068345168533333
Sm Yb Bi,0.1068341046033334
Kr Ba Lu,0.1068328988166667
Sr In Ho,0.1068314855346666
Sc Cd Ce,0.1068298006266666
Kr Y Er,0.1068290636049999
Si Gd Os,0.1068272156533333
Cr Os Pu,0.1068239170833332
Sr Te Ac,0.1068225784566667
Sc Ti Pr,0.1068220742253333
Ru Eu Lu,0.1068217540699999
Kr Nd U,0.10682019731
Ag Nd Er,0.1068199307499999
Cr Ge Kr,0.1068197109066666
Ag Sm Lu,0.1068188089066666
Sr Ho Pt,0.1068174749866667
Tc La Gd,0.1068168591266666
Ge Tc Ag,0.1068159852899999
Sc Sb Re,0.10681420288
Rh Dy Pa,0.1068135552866667
Cd Nd Ho,0.1068134615333334
S Tc Xe,0.1068125114033332
Te Tm Os,0.10681163684
Sb Ta Pt,0.106811546474
Be Cd Lu,0.1068110782533333
Ti In Bi,0.1068095215466667
Ca Dy Ac,0.1068091011466666
F W Ac,0.1068085981363332
Mn Co Sb,0.1068079065086665
F Yb Lu,0.1068078353853333
Sn Tm Pa,0.1068071684966666
La Er Yb,0.10680641899
Zn Pb Np,0.1068030046233333
He Ag Au,0.10680216378
Ru Os Pt,0.1068010798933333
Si Co Eu,0.10680057371
Se Kr Ce,0.1068002937466666
P In Gd,0.1067998232799999
Tb Re Bi,0.1067996609766666
S Xe Nd,0.1067989871146667
Cr Lu Pa,0.1067985540199999
He Ca Lu,0.1067980892166668
Ge Sr Er,0.1067973500949999
Be La Tm,0.1067969139400001
Si Tb Lu,0.1067967552866666
Tm Lu Ta,0.1067963569366666
Cd In Dy,0.10679485654
Ge Ag Bi,0.106794140205
Pd Pt Tl,0.1067930611966666
Sc Pd Bi,0.1067901599199999
Be Ge Ag,0.1067887019166666
Si Gd Yb,0.1067861844566666
Be Lu Bi,0.1067860288033334
Co Lu Au,0.1067853827399999
Zn Pd Bi,0.10678251391
Be Tc Nd,0.1067806203833333
In Nd Th,0.1067796027466667
Rh Pr Np,0.10677736317
F Tm Re,0.1067768708269999
Co Sn Xe,0.1067759880556666
Ni Ge Sn,0.1067757423516666
Ge Dy Pb,0.1067743693233332
S Tc Ir,0.106772449041
Ru Yb Pt,0.1067722109866666
Na Pd Ir,0.10677126304
Ti Ba Pm,0.1067690731499999
Ti Rh Pm,0.1067672571499999
F Pr Er,0.1067667944209999
P Zn Pu,0.1067666702433333
He Si Cd,0.1067662026533334
F Dy Os,0.1067638533483334
Be Nd Th,0.1067618970366665
He Cr Th,0.1067594874666666
P Zn Ce,0.1067592977083333
Ge Ru Er,0.1067578177023333
P In Pr,0.1067574016253332
Lu Hf Os,0.1067560004999999
Be Pt Th,0.1067551045166667
F Zn Ir,0.1067540858679999
Zn Ag Gd,0.1067540613533332
He Sr W,0.1067525190799999
Si Sc Ir,0.1067509618396667
He Ba Dy,0.1067504680533333
Mn Co Ce,0.106748798362
Ho Yb Hf,0.1067479494866666
In Lu Bi,0.1067468027766666
S Kr Re,0.1067463847753333
Cr Yb Np,0.1067459599299999
Pr Lu Hf,0.1067449762833332
Be Tm Pb,0.1067442741733332
Ce Au Th,0.1067440895866666
Gd Tb W,0.1067411822333333
Si Ce Sm,0.1067409249216666
Pd La Re,0.10674087064
Tc Au Pu,0.1067407455833333
Sm Re Os,0.1067404748433334
Cd Ce Tl,0.10673761848
Sm Tm Tl,0.10673681956
Ag Te Np,0.1067351532366667
Ge Tb Tl,0.1067331617233333
Co Th U,0.1067323254196667
Ge Ce Au,0.1067305790483334
Br Kr Pm,0.10672859625
Ge Sm Pt,0.1067280469799999
F Tc Tb,0.1067263750749999
Ti Sr Lu,0.1067258469133333
Ni Rh Eu,0.1067220112269999
Ni Se Th,0.1067207431589999
Se Pd Pm,0.1067199480113333
La Nd Gd,0.1067198792766666
Be Eu Er,0.1067184341416666
Sn Tm Np,0.1067178586066666
F Gd Pt,0.1067177625606666
Nd Au Np,0.1067175874066666
Be Ti Re,0.1067173515646666
Be Ni Rh,0.1067173404613333
Zn Tm Hg,0.10671732794
Te Nd Np,0.1067160268433332
Sr Tc Ho,0.1067157827466665
Cd In Yb,0.10671408502
S Ce Os,0.1067124231586666
Y Ho Ir,0.1067119926383333
Cd Ce Hf,0.1067113727199999
P Ho Pt,0.10670464671
Ag Te Xe,0.1067040176966666
P Gd Re,0.10670355836
Ni Rh Pt,0.10670276955
Te Nd Pa,0.1067026561133334
Sc Sr Xe,0.1067018629099999
La Er Os,0.1067018463499999
Be Tb Re,0.1067007858666666
Rh Tb Pu,0.1067006251466666
Kr Sn Tb,0.1067002775166666
P Tc Yb,0.106700033605
Ag Ta Pu,0.10669946864
F Eu Tb,0.1066979146793332
Sr Eu Gd,0.1066967123999999
Kr In Au,0.1066943429199999
Ag Er Pt,0.1066941517633333
B Xe Ac,0.1066930170566666
Ca Lu Ac,0.1066885186933334
Ti Sb Au,0.1066846587566666
Kr In Ta,0.1066845451033332
Pr Sm Bi,0.1066814356666666
Te Sm Np,0.1066812150199999
Kr Pt U,0.1066795873066666
Sc Tc Gd,0.1066789983899999
Os Hg Bi,0.1066777445866666
Pt Ac U,0.1066770498066666
Nd Au Pa,0.10667655151
Be P Dy,0.1066749471866666
Tc Nd Pt,0.1066715179666666
Sb Yb Au,0.1066706935233332
P Ti Lu,0.106670230409
W Bi Pu,0.1066682245966666
Ge Pm Au,0.1066676442599999
Sm Dy Bi,0.1066675562333332
Ru Eu Yb,0.1066672885346666
Pm Sm Ta,0.1066657089933332
Tc Ce Ta,0.1066648965666667
Cr Sb Gd,0.1066623766966667
Al Kr Pm,0.10666218515
Xe Re Tl,0.10666203728
He Si Hg,0.1066611503666667
He Cr Tc,0.1066590742599999
La Pb Pu,0.1066565677766667
Er Pt Hg,0.10665592752
Zn Pd Hg,0.1066557779833333
P Ru Pd,0.10665133867
Kr Ba Os,0.1066511487333332
Sc Ce Re,0.1066510791466666
Y Pm Yb,0.1066508310799999
P Tb Pt,0.1066501014699999
Ba Gd Pu,0.1066489921566666
Be Tm Tl,0.1066460646233333
Be Ru Ho,0.1066456182366667
Sb Hf Hg,0.1066439857966667
Ge Yb Pb,0.1066432126799999
S Eu Ac,0.1066431650873332
S Lu Pu,0.1066425188866666
Be Cd Ho,0.1066416766866667
Ni Cu Ir,0.1066414302256666
P Pm Hf,0.1066414097833333
Kr Ba Pr,0.1066411638833333
La Pb Pa,0.1066392005333333
Ce Re Tl,0.106638685249
Sr In Gd,0.1066381335853334
Na Ce Pa,0.1066369979766666
Te Er Pa,0.1066358631833332
Si Kr Hg,0.1066352379066665
Ag In Er,0.1066345113999999
Ni As Pm,0.106634003985
In Pt Th,0.106631499575
Ge Ir Au,0.1066304355553333
Cr Pr Pa,0.10663025862
Ta Bi Pu,0.1066288801333333
Sm Ta Np,0.10662786801
Cr Pm Yb,0.1066277024933333
Y Lu Ir,0.1066263243623332
Se Pa Pu,0.106626255858
Sr Nd Gd,0.10662599429
F Ge Th,0.1066221193706666
Ag Pr Re,0.1066195698283333
Ce Nd W,0.1066178272733334
Ni Se Pt,0.106616495849
F Lu Th,0.1066153482279999
Na Ce Np,0.1066143876233333
Mn Tm Ac,0.1066143118666666
He Mn Tm,0.1066138074266666
Zn Tb Th,0.1066133781666667
Co Yb Au,0.1066122418266666
In Os Hg,0.1066118159699999
Ti Eu Bi,0.1066103870433332
Ti Cr Pm,0.1066086521866666
P Eu Tb,0.1066076240633333
Sc Dy Yb,0.1066070876233332
Ge Ag Sm,0.1066061735333333
Nd Sm Th,0.1066042767033333
Sr Tc Pr,0.1066020864266666
Ti Cd Er,0.10659818328
S Ag Xe,0.106597727731
Cr Pm Os,0.106595272515
Co Os Au,0.1065951287566667
Cr Dy Pa,0.1065947689
Co In W,0.1065940759249999
Pm Eu Ta,0.1065940659816667
Be Ho Re,0.1065938112366666
F La Pu,0.1065921998473333
Te Er Np,0.1065920162966666
Eu Tm Pb,0.1065909956433333
Ni W U,0.1065909901006667
Br Kr Np,0.1065875283833333
Ba Pr Ac,0.1065860253266666
Ho Yb Tl,0.1065851963283333
Eu Ta Pa,0.1065845059166666
Pd Cd Re,0.1065834548466666
Sc Ge Ho,0.1065788775399999
Be Ce W,0.1065772739166667
He Ba Yb,0.1065767421866666
Ag La Tm,0.1065762351433333
Xe Os U,0.1065705640566667
Ag Nd Th,0.1065698002399999
Cr Os Ir,0.1065690775843333
Dy Hf Os,0.10656887507
Nd Lu Bi,0.1065672000266667
Ag Sm Yb,0.1065650134233333
Ti Tc Re,0.1065647376489999
Ag Lu Hg,0.1065645058133333
Rh Ho Np,0.1065641605333333
Cd Gd Bi,0.10656322453
Cd Yb Th,0.10656241601
Ag Pt Th,0.1065618486166667
Pd Er Ta,0.1065615427066666
Ba Os Ac,0.1065615166533334
Na Co Xe,0.1065595871316666
Be Er Pt,0.1065588372666666
Gd Tm Au,0.1065547177633333
Zn Sr Xe,0.10655430034
P Os Pt,0.1065540386666666
Si Cd Ac,0.1065506531733333
Ce Yb Au,0.10654709107
Zn Gd Pt,0.1065461657233333
F Ge Dy,0.1065445419529999
Ru Er Th,0.1065432693833332
Sr Er Os,0.1065421691433333
Ti Yb Pb,0.106539396009
F Kr Hf,0.106538759646
Nd Re Os,0.1065372596399999
Ce Ho U,0.1065363869733332
F Kr W,0.1065360303861
F Dy Yb,0.1065340044566666
Cr Os Pa,0.1065327786733332
Er Ir Au,0.1065322232299999
He F Hf,0.1065320952176666
Ru Sm Yb,0.1065313402800001
Sb Lu Au,0.10653071192
Yb Os Tl,0.1065289279633333
Ru Nd Lu,0.10652699711
P Hf Np,0.1065269041333332
Sb Os U,0.1065250939753333
Zn Sr Np,0.1065239557699999
Zn Dy Er,0.10652333294
Ti Tc Ru,0.1065228486766666
Kr Eu Au,0.1065227184699999
