phases,average probability Tc>10K
La Lu O Sr,0.4589640497500002
Li Na O Ru,0.4589489994333331
Hf Na O Sc,0.4589438294366667
Cs Mn O P,0.4589178896066664
H Li O S,0.4588340247433337
I Nd O Pb,0.4587907166999999
Co K Na O,0.4587723954733333
K O S Ti Y,0.4587597889166666
Al Ti V,0.45872566625
Cr Li O P Ti,0.4587143478233334
O Pb Sr Ti Zr,0.458675760203333
Ga Mo Pr,0.4586530620499998
Mo Se Y,0.4586528341200001
B H O P,0.4586509031033335
B Na O U,0.4586231949900001
O Si Sr Zn,0.4586118648666665
Hf K O P Ti,0.4586115046933338
C Ti Y,0.4586052385333334
I La O Pb,0.4585519640466665
Fe Ho Si,0.4585412695800001
Cl H O Yb,0.4585225704766664
Cl Nd O U,0.4585034808166667
Ag P S V,0.4584930842366664
Ce F La Nd O,0.4584806410166666
Ca In O Sb,0.4584556042166667
F H O Rb Ti,0.4584542291900002
C O Ru,0.4584448671533336
Gd Na O W Yb,0.4584141660166664
Al Ba Cu F Mn,0.4584056805253332
F K O S Sn,0.4583381907433335
Dy Fe Pr,0.458321635373333
Cr Ge Nb,0.4583215971033334
Br In O Te,0.4583145312333335
Fe Ho Re,0.4583022165866667
Ga In Mn S,0.4582879895533333
Ba Co O Rh,0.4582800316166667
Cl Nd O Si,0.4582714551533331
As Be O Tl,0.4582624418399998
Hg Na O P,0.4582496268633331
Na O W Y,0.4582490575833328
B La O Si,0.4582324080266667
H Na O Pu,0.4582189849366668
I Rb V,0.4582065087266666
Ba Co Eu O,0.4581755971333333
O Pt Sr Zn,0.458170422096667
F Li V,0.4581116100633334
Cu Li S Zr,0.4580929985000002
K O Y,0.4580923204666662
B Er O Sc,0.4580782594566671
Li O Rb S,0.4580492766666664
Ge Lu Mn O,0.4580476048433334
La Li O Th,0.45803439325
B Bi O Zn,0.4580318851566669
Br Gd O Se,0.4580072329733338
Nd O Pt Sr,0.4580068022499997
Ga O Sr,0.4579787204533334
Mo S Te,0.4579490423333333
H Ni O Rb S,0.4579478092833334
Co Li Mn Ni O,0.4579472871466667
Cl Ga S Sb,0.4579328338099999
Cl P V,0.4579313416066668
Ba Mn O Ti,0.4578892391466665
Cl Nd O Ta,0.4578664617666664
Nb O Sr,0.4578486750333331
Ca Mn Ni O,0.4578474785766665
Bi Li O Ta,0.4578245733500002
Li Nb S,0.45782401452
As Na O Th,0.4578115124666664
Er H O P,0.457782981263333
Fe Ge Th,0.457771213543333
B Cl Cr O,0.457757352133333
C Ge Mn,0.4577296708333332
Br Cl K Pb Tl,0.4577163232766668
Ca Eu O Sb,0.4576538932133335
Ce Fe Lu,0.4576481364999997
Fe Ge Ni,0.4576267616433335
Cl Nd O Te,0.4575388087666669
Bi La O Si,0.4575380211099998
Fe Ho P,0.4575238448333331
Co Cs K O,0.4575007254133336
Cd Cl I O,0.4574926223233332
B Nb Ta,0.4574924002833335
H O Os Sr,0.4574794886566669
Cu O Ti,0.457463404433333
Al Co Li Ni O,0.4573959670599997
O Sr U Zn,0.45738902009
C O Re,0.4573724553633332
Al Gd O Pb,0.4573711112866664
Bi Cl Nd O,0.4573338693099999
Ga Mn S Sc,0.4573281491533331
Cl N,0.4573205965166667
Ge O V,0.4572831736999999
Bi I O Te,0.4572804233766667
O Y Zr,0.4572738329000003
Nb Se Tl,0.4572703985000001
Cl H O Th,0.4572673917933332
C Cl W,0.4572504072166665
Ca O Sn Ti,0.4572357744933335
Al O Sr W,0.4572160035433334
Al C Ni Ti,0.4572129011866668
O P Rb Zn,0.4571944390933329
In K O P,0.4571515206833333
Mo S Tl,0.4571460110333333
H Mg Sc,0.457109172496667
Hf O V,0.4571088996466665
Li O P Sn,0.4570787323900001
Cd Cs Ga Se,0.4570741691666667
Bi Br O Te,0.4570655168899999
La O Sm Sr,0.45704529181
Nb Si Te,0.4570452796499995
Ga O Tl,0.4570267769166663
Fe Gd Si,0.4570057637666666
C Mn Si,0.4570000456466664
Li O Si Sm,0.4569894971466668
B Gd Na O,0.4569619839866669
As Cl F H P,0.4569591398600001
Eu Li O Sm,0.4569575713233337
H In O P,0.45693446242
Be Li O Si,0.4569011638933332
P V Zr,0.4568729870666664
Cr V Zr,0.4568696510866665
Bi Cr O Sr Ti,0.4568513145599998
Ba Co Dy O,0.4568054255266666
Br C F,0.4567740129400001
B Ge O Pb Tb,0.4567604111266667
Rh Sn V,0.4567333346499999
Hg Mo S,0.4567184824999999
Ge V Zr,0.4566755679933331
C Er Sn,0.4566662484000001
Ba Ir O Tb,0.4566240455466669
Co H O Sn,0.4566007118666665
Ge Nb Si,0.4565872748833329
Ba Co O Ta,0.4565701687366665
Cs Ga Hg Se,0.4565425646699998
Be Cd O S Si,0.4565415866099996
As Cl Eu O,0.4564543844199999
C Gd Os P,0.4564443302333331
Bi Cl O Pb W,0.4564373164333331
Fe Sb Tm,0.4564363702333337
Rb Se V,0.4563795185666668
Er Sn V,0.4563690883800004
Mo O Tm,0.4563425378800001
Ba Co O Sm,0.4562936858833332
Ag B Cs O,0.4562716459600002
Ca F O Si,0.4562691766700006
Cd Cs O Si,0.4562573113466667
Bi Br O Sm,0.4562388156633331
Er O S Te Zn,0.4562160324499998
Bi Br Eu O,0.4561841976933337
Cs O P Zr,0.4561429120633334
Nb S Zr,0.4561092369166667
C F Se,0.4560995252633334
Bi O V,0.4560981251033333
B Bi Cd O,0.4560868307933333
Na Nd O Ru,0.4560574577033331
As Cl O Sm,0.4560274340233335
Bi Ga O,0.4559751984766668
C W Zr,0.4559499457666669
Na S Ti V,0.4558865578266667
B F Na O P,0.4558763610299997
Bi I O Sm,0.4558266600166666
As Cd Ga S,0.4558259697300005
Mo O Yb,0.4557620346433334
Ga Ge S Sn,0.4557498258266665
H Ta V,0.4557487331666668
K O Pd Sm,0.4557468852999995
H Na O Xe,0.4556552208566666
Al O Y,0.4556489604966667
Bi Na O Te,0.4556337721699999
Cr Cu H Zr,0.4556191496166663
Fe Pr Th,0.4556064691766667
C Co O,0.4556013943033332
As Cl Cu P S,0.4555589372266663
Ba Cl Co O,0.4555191804566665
Fe Gd P,0.4555041423133331
Cs I V,0.4554886468
Li Nd O P,0.4554707601633331
Na O Pr Rh,0.4554643124999995
H Li Np O,0.45543007799
As B O Pb,0.4554011060433334
C F O,0.4553406665400004
As Cu Mg,0.4553105233433335
Cl Hg O P,0.455309116523333
Ba Co O Te,0.4552821228433333
B Cs O Ta,0.4552676713833334
Ag Li O Rh,0.4552588574500003
Cd F H O Sb,0.4552242266633337
I Na O Pb,0.4552106880166663
Fe Gd Re,0.4551885956133334
Al C Sc,0.4551622222333334
Dy Fe Ni,0.4551203738
La Mg Sn,0.4550992818633334
As Br Ga Hg,0.4550915518433334
Bi Co O Sr Ta,0.4550843359666668
Bi Eu I O,0.4550728412833333
Bi Cl Li O,0.4550721470933336
Ba Co O Si,0.4550698966966666
Na O Si Zn,0.4550224400499999
F Nb O Ti,0.4550022174266668
Br Cl O Sr,0.4549982800066666
Cr Ge Na O,0.4549933073166667
Mn Te V,0.4549252455999999
Cl Mo Rb,0.4549207206733334
Li O Si Ta,0.4548871489800001
Bi Cs O P W,0.4548657083966667
La O Si Zn,0.4548439839566667
La O Sr Ta,0.4548397243000001
Al Mg W,0.4548286984966667
Fe Ge Ti,0.4548161009466666
Co Fe Tm,0.4548005905666665
Cd Mo S,0.4547709275666671
As Cs O Th,0.454744351683333
Cs Se V,0.4547277103333331
Mn O Pb Te,0.4546921417933331
Br F Nb,0.4546654626266667
Ge Mn V,0.4546359690999998
Ag Ga Se Sn,0.4546231707333334
B Cr V,0.4546208524266665
F H O Rb,0.4546200811133333
Bi La O Ta,0.4546189577833336
Ca Cu Er K S,0.4546034102633335
Cu K Se Zr,0.4545818047666668
Bi La O Si Ti,0.4545651349499999
Cs F Nb,0.4545626217466668
H Ni O P Rb,0.4544956832933333
Ge H O Pb,0.4544897811
Er O Se Si,0.4544876675500002
La O Se Si,0.45447435845
Gd K O Pd,0.4544586502333337
B Cd Eu O,0.4544466211866668
La Li O Ru,0.4544157507666667
Ba Co O Pr,0.4543912530933334
F H K Zr,0.4543628565433329
K O Pd Pr,0.4543254807266667
Cr O Sr Ta,0.4543247427533337
Ca Nd O Ti,0.4543162279700002
B Be Cs O,0.4543143287733333
Co H O S U,0.4543124108100001
La O Pt Sr,0.4542662793566666
H I O Pu,0.4542617306966668
Be Eu Nd O,0.4542317580133333
C S Se,0.4542061617333328
K O P Sr,0.4541998622566668
Cl Cr O Si,0.454199040043333
Cd Er O Si,0.4541657858266668
Ge Ho Mn O,0.4541286654366668
H O P Tl,0.4541144544366664
C Sm Sn,0.4541072851
Er O P Y,0.4540955541966665
Cl H O Tc,0.4540818134833339
Cd Ga Mn Se,0.4540793302299998
Cd H O P,0.4540623533366669
Cd Ge Li O,0.4540575086566668
Al F O P Sr,0.4540356743433332
Mn P V,0.4539794706366666
In Nb O,0.4539743973266664
Fe Ti U,0.4539482577666668
Nd O Rb W,0.4539161483333332
Ga La Mn S,0.45390670453
Ge Mn O Pr,0.4538904202533331
Ag Cs Ga Se,0.4537903224133334
As La O Ru,0.4537520745733337
Co Ni O V,0.4537511151533333
Eu Ge Mn O,0.4537451923866668
F O Pr Se Si,0.45370682027
B Nb Rh,0.4536808902333333
Ba Co O U,0.4536603041333334
Ir Na Nd O,0.4536601873599998
F Mg Rb,0.4536434191533331
Cs O Si Zn,0.4536308066466664
Dy Mn O Yb,0.4536139748966667
Ca Co Ni O Si,0.4536048007366662
As Cl O Pr,0.4536012442633336
C I La,0.4535566040666663
B Ca H I,0.4534951064333334
As Co H O,0.4534507589100002
Nb Te Zn,0.4534489837666669
O S Sm Te Zn,0.4534432654766666
La O Se Te,0.4534326544000001
Bi Ca O,0.4534139253466669
Mo Sn Zn,0.4533923050266666
Cr Nb O,0.4533818873866663
B Mo Zr,0.4533559916166667
B O Sc Sr,0.4533508345266667
C H Re,0.4533434910666669
Nb O Sb Ti,0.4533402146766665
Cd Cs Ga S,0.4533347339233336
Mg Sn Sr,0.4532829355666666
Mn O Pb Rh,0.4532504578799999
Ge Na O Zn,0.45323085316
B Li O Yb,0.4532218610566666
C Ca Yb,0.4531818880666669
Fe Pr Ti,0.4531704756333333
Cd Na O Si,0.4531465126233333
Ge La O Sb Zn,0.4531407521600003
Ba O Re Tb,0.4531209390299996
Al Co V,0.4530764716499998
Na Nd O Os,0.4530303562433332
Bi Br O Pr,0.4530075984666667
As B H I,0.45298592494
In Na O Te,0.45295551343
Mg Se Y,0.45294721607
Bi Cr O Te,0.452927064843333
Ba O P Pb,0.4529117138800004
Al Gd Ge O,0.4528899663433335
Nb O Te,0.45288370113
B Cd O Sm,0.4528697523733336
Cs O Sr Ta,0.4528685680200002
Ba O Pd Tb,0.4528540118666668
Ca Cl O S,0.4528119811366669
O P Rb Sr,0.4528017447566664
Er Fe Ho,0.4527802135000002
Ca Dy O Sb,0.4527121326466665
Co H O S Te,0.4526842589166668
Ba Ni O Sr W,0.45268361601
Ce Fe Ho,0.4526780350000002
Na O S Si Sm,0.4526615432999999
Ce La O P Tb,0.4526506774566664
Cs F H O S,0.4526064445566664
Bi Cl Cr O Ti,0.4525985401533334
H O S Sb Sr,0.45257375876
Bi K O W,0.4525667391999999
In Nb Te,0.4525494818499999
Bi Ca O Ti,0.4525038407733334
Au Cl O Se,0.4525037918133336
Co O Sr Y,0.4524954078033334
Na Nd O Re,0.4524908607199996
Al O P Tl,0.4524895369766668
Ce Li O Si,0.4524879651033333
Ca Co Ge O,0.4524697727466668
As F K O,0.4524693144266666
Eu K O P,0.4524115053133337
Br H O Pu,0.4524060876966666
Ce Cr O Se,0.4523996547833335
Bi Br Lu O,0.4523567674266667
H Hf O P,0.4523392438133335
La O Rb W,0.4523206898
As Co Li O Ti,0.45225583586
Co K O Se,0.4522524607366667
Ba O P Th,0.4521571898300001
Cd Nb O,0.4521240301466667
Na O W Zr,0.45211628571
Cs F Mg,0.4521148515166671
Fe Ni Pr,0.4520712524400002
Mo Pb Se,0.452057570313333
As Cl F O P,0.4520550688849999
C O Os,0.4520281454099999
Fe Si Tb,0.4519770160133338
Ce O Se Zn,0.4519223535033335
Cs O Se Ta,0.4519220376166667
Cs H O W,0.4518946247199999
Ba O S Zn,0.4518902470566666
As Ba O,0.4518848584800001
Co Mn Nd O,0.4518612611866665
Mo Re Si W,0.4518603752500004
B Cl O Sr,0.4517910579199997
F Ho Na O Si,0.45178046777
C Ca Pd,0.4517759983799999
Ba Ca Cu F Mn,0.4517699300216669
Ag K O P,0.4517591988733334
Er O Rh Sr,0.4516956130666665
Al Cr Mo,0.4516709735000002
Er Ge Na O,0.4515958690633334
Cl Cs Mo,0.4515897417666664
Cl La O Ta,0.4515799979166668
Fe Ni U,0.451566551733333
Bi Na O Ta,0.4515196304066666
O Pr V,0.4514929423066668
B Ge Li O,0.4514769705533336
Bi Br Ho O,0.4514597859866667
C Ru Zr,0.4514485387333333
Cl La O U,0.4514203001466665
H Li O Sb,0.45141611467
Ba S Ti V,0.4514015233466669
Eu F Na O Si,0.4513864559399999
Dy Ge Mn O,0.4513644740899997
H O P Sr,0.4513344450266667
O Se Sr U,0.4513290352933335
K Li O S,0.4512846895466667
Ca O S Si,0.4512811482333335
O Ta V,0.4512548568533331
Al C La,0.4512323635666667
Ca O Sb Sr,0.4512018828900002
Ba Be F O S,0.4511786475466665
C Co Sn,0.4511675604666667
O Rb Si Th,0.4511627794000001
Ba La O,0.45113707322
Cu Ga Se Si,0.4511344842233334
Cr Nd Ni O Sr,0.4511097216833331
Cl O Se Sr,0.4510977927966665
Ge Mg S Tb,0.45109052003
Al K O,0.4510751835166665
Al Gd V,0.4510698424533332
Cu Nb S,0.451050974233333
F La O Si Sr,0.4510267127433339
C Pd Rb,0.4510214549
B H Na Y,0.4510191782
B H Rb Y,0.4509954405133333
Ca O S Zn,0.4509823659099999
Lu Na O P W,0.4509745596499999
F Hg O Te Xe,0.4509610591633333
B Cr Gd O,0.4509409023666666
Na O Rb W,0.4509325025333331
Ge O Sn Tl,0.45087304856
Ba O Ru Tb,0.4507853472999998
O P Y Yb,0.4507599211166669
Ga Ni O Si,0.4507551938533334
Eu H O Re,0.4507417552866669
La O Pr Si Ti,0.4507381871633332
Al Mg Pt,0.4507263159833333
Ba Nd O,0.4507234248333336
Ir La Na O,0.4507070359966667
Co H O Sr Ti,0.4505819351033333
Eu La O Si,0.4505707580533333
Cl La O Si,0.4505514112900002
Mg Ni O,0.45052552704
C I Sc,0.4504943844000001
Ba Co O Si Ti,0.4504938677599999
F K V,0.4504897033500002
Bi O Se Sr,0.4504350750833336
Cd Cl O Se,0.4504010741
F Ge Ho Li O,0.4503890588133332
Bi Cs O Ta Ti,0.4503473167533335
Ba Co Gd O,0.45031388272
Cl Cr O Te,0.4503133284799999
Ba In O Sb,0.450312346136667
F Na O P Y,0.4502911408099999
Br O Pb Se,0.4502847384000003
Nb Si Ta,0.4502552291333335
Bi Br Dy O,0.4502193681300001
Co La O Ru Sr,0.450203850263333
As H Li Sr,0.450190658423333
B Ba Cl Zr,0.450182363673333
Cd Nb Se,0.4501469012799996
Si V W,0.4501455424333335
Ag K O P Ti,0.4501332721433334
Er La O S Yb,0.4501067210733336
Ho Na O P W,0.4501011482666666
Cr O Si Sr,0.4501009166099999
Dy Fe Th,0.4500931991699996
Ba Bi O Sb,0.4500899531299998
Ce Si V,0.4500818315666668
O Sc V,0.4500709387733332
Bi Br O Ta,0.4500322236866664
Ga In O,0.4500273463400001
Bi I O Pr,0.4500108205399997
Cd O P Zr,0.449957569673333
Al Eu Mg,0.4499567756800001
Cl Nb S,0.4499483816966663
O Th U Zr,0.4499460007733333
C Ni Y,0.4499427807133334
Cl Ga Sb Se,0.4499227894966665
Al C Pt,0.4498818384666666
Al Mg Sc,0.4498686804333334
Ba Lu O Sb,0.4498654361933336
Dy Fe Ti,0.4498646070166667
Ce Fe Gd,0.4498434828533332
O P Sc Y,0.4498363595633334
Co La Li O Ti,0.4498327177833334
Bi I Lu O,0.4497817112833333
Cl Cs O U,0.4497804190733331
As Cd Ce O,0.4497295993399999
B Nb O,0.4497226038
F Nb Rb,0.4496522503000001
As P V,0.4496356105633333
Cr O Pr Te,0.4496227755466667
Cl Mn O P,0.4495870456166665
Ca Gd O Sb,0.44954231084
Co H I O,0.4495374744766662
Cr Eu O Te,0.4495165366166665
Nb Pb Te,0.4495159742699998
Li Mn O Sb,0.4495156380599999
Cs Li O Ru,0.4495051516700001
H O P Si,0.4494918068566669
Hf Mo S,0.4494835474666667
Fe Ge Lu,0.4494791980133329
Mn O Pb Si,0.4494062394066667
F Ga Mn Na,0.4493980490500002
B O Pr Sr,0.4493934661233337
Cs Na O Pb,0.4493917187666666
As F O S Te Zn,0.4493726997466669
As Cd Ga Se,0.449366472683333
H K O Ti,0.4493488918800002
Cl H O Re,0.4493290083800008
Br O Ta Te,0.4492948832566665
Bi Cl Na O,0.4491925915333331
As H O S,0.4491838994433332
Cr I O Th,0.44914828842
Ir La O Zn,0.4491463177500004
Mn O Re Sr,0.4491397602466664
F Ge Na Nd O,0.44909578108
F H Na Ni O S,0.4490782758666668
Ga Ge Na Se,0.4490623894966666
H I O S,0.4490585969200001
Dy Na O P W,0.4490433259799998
B H O W,0.449027742386667
Ag As O U,0.4489811606000002
F Gd Na O Si,0.4489790556400001
Ag Cr O Si,0.4489783540533335
K Na Ni O P,0.4489638832199998
As Br F H P,0.4489326297200002
H O Sr W,0.448921569293333
Be K O P,0.4488891970299996
B C Co,0.4488888732666668
Ba O Pr Sb,0.4488798291566665
Ba Co O Tm,0.448874149033333
Dy K O P,0.4488235678466665
Dy F Na O Si,0.4488142083266663
Ba La Ni O Sb,0.4488068906699999
Nd O Si Sr,0.4487968830133337
B Co O Y,0.4487572378033332
C Nd Sn,0.4487534357
Na O Sc Si,0.4487485692
Ho K O P,0.448719071786667
Ca F O Ta,0.4487119994666668
Cu Te V,0.4486909978999999
Mg Mn Te,0.4486887822033333
H Np O Se,0.4486763905200003
H Nb S,0.4486708386200002
Ba F In O,0.4486692771333332
Br Co H O,0.4486681459366668
Ca Co O Yb,0.4486550903000001
K Lu O P,0.4486519376199997
O Sm V,0.4486080677333335
Ce H Mg,0.4486079384933335
Co Nb Pd Sb,0.4485615135933335
F Mg Na,0.4485464979266665
Ag Ga Ge In Se,0.4485453812066664
Ag La O Ta,0.4485186876466667
As F H O,0.4484822401299998
As Cr V,0.4484809394133332
Ga La Na S,0.4484487710299998
Co H Na O,0.4484277073666665
B Cr O Tm,0.4484113761033338
O Pb Sn Sr,0.4483957863133335
Mn O Ru Sr,0.4483945587533332
C Sb Zr,0.4483868314
Mn O P Zn,0.4483506481766668
Na O P Sb Sn,0.4483505588966666
Bi H O P,0.4482717305833334
In K O W,0.4482517022466664
Cr O Sm Te,0.4482365547666666
B F H O,0.4482281858066667
Al O Rb Ti,0.4482162882866668
Al Li O Ti,0.4481983230633334
F K O Rb Ti,0.4481721288766665
Ag I O Te,0.4481045787300001
Fe Re Tb,0.44810316847
In Mn O Ru,0.4480987170066668
As Eu Nb,0.4480958981199994
O P Si Y,0.4480958629
Cl Na O Pr,0.4480670671033333
As Eu O Ta,0.4480450274799998
B Ge V,0.4480301361233336
Cl Nb O,0.4480019181966669
Ag As Cu S Sb Te,0.447989272893333
Cs Ga Na Si,0.447974387516666
Mo Si Zr,0.4479680060499998
Ba F O Sc,0.4479544053633338
In O Pr Sr,0.4479233484433333
Ge Li O Si,0.4479148792566663
Co Nb Zr,0.4478708632866667
H Na Ni O P,0.4478659231366666
B H K Sc,0.4478572121566669
Ge Nb O,0.4478185601533331
Mn O Pb Pr,0.4478049024966664
Ag As Cu S Sb Tl,0.4477964948133334
Ge La O Sr,0.4477764663666668
Be Nd O Si,0.4477688581033338
B Co Ni V,0.4477410867799998
Cl Cu Mo,0.4477392434966665
Ba Eu O Sb,0.4476840027000002
Na O Si Sr,0.4476379202466666
B F K O,0.4475958790833333
B Cd H K,0.4475955518533334
Bi O Ta Zn,0.447584475513333
Gd Ge Mn O,0.4475756857333332
Br Mo Na,0.4475658534333334
B Ca O,0.4475535588400001
Ca Ce O Sb,0.44753674472
Cr Dy O Te,0.4475195169100002
Ge Nb Te,0.4475072284466665
Al O Pb Si,0.4475005139133333
Cd O Pt Sr,0.4474716246533335
B Bi O Sr,0.4474624487333333
Er Nb O,0.4474570170333334
La Li O Re,0.4474569258299999
Nb P Se,0.4474347823799998
Cd O Sr U,0.4474340339033331
Ag Bi I O,0.4474082398866669
B Br O Pb,0.4473947974233331
C Na Pd,0.4473607146533332
B C Eu,0.4473603430833332
B Na O Pb,0.4473437547333336
Cr Mo Zr,0.4473430996999999
Ce Cl Nd O,0.44734228545
Na O Pr Si,0.4473173673733338
Bi Cl Er O,0.4473149285100003
Ba Ga Te Y,0.4473113119800002
Fe P Tb,0.4472094546533334
F H Ni O Zr,0.4472028486466669
Fe Ni Th,0.4472011494333334
C Pd Sn,0.4471841441666664
Ga Mo Ni,0.4471797589633335
B H O S,0.4471278949666666
Mo O Th,0.4471064534699996
K Mo Te,0.4470943831933329
Mo Se Zn,0.4470787282666665
Bi Dy I O,0.4470076918733333
Cs F Ga Na,0.4469810254266667
As Cl Gd O,0.4469521943299998
Cs O Si Tl,0.4469471702999998
Al Ce Ge O,0.4469303737099998
Cs H O Pu,0.4469249340000004
Ag Mg Sn,0.4469114291800004
Ca La O Ti,0.446896711903333
Nb Ti Zr,0.4468833262999997
Cr Mo Se,0.4468748104666668
H Mg Ru,0.4468517491299996
Cl Gd La O,0.4468517363566666
Ca Cr O Ti,0.4468177597566665
K O W Zn,0.4468056561300002
Ca Ga La S,0.4467820149000001
Fe Gd Ge,0.4467788797999998
Bi Nb O,0.4467707198999999
Mn Ta V,0.4467471658999999
Co H O Se,0.4467445678366659
Ca Co O Pb,0.4467018140833331
F K Mo,0.4466868502633331
Cs In O Te,0.4466581159933332
C Er Mn,0.4466579775666664
Bi Ho I O,0.4466537098533334
Ba F Ga Mn,0.4466493839733332
B I O Pb,0.4466037731266665
Hf Nb Si,0.4465695389000003
Ag O V,0.4465692170033333
As Br F O Xe,0.4465658287433333
Cr O Rb W,0.446533287633333
Bi O Pr Sr,0.4465180414499999
F Mn Na O S,0.4465175704266663
B Ge Nd O,0.4464870080200001
Al Ge O Pb,0.4464750777433333
B C Er,0.4464456534999998
S Ti Tl V,0.4464337313233333
Co Mn Na O,0.4464151729799996
Cu Ga Nd S,0.4463849041100002
Cs Ge O Sb Si,0.4463796612466669
Ge Li O Rh,0.4463461970999998
Cs In O Si,0.4463332294599999
Cl F O Pb Se Ti,0.4463244461033336
Ba Cl O Sb,0.4463056875966666
Al Bi Ga Se,0.4462949161399998
Bi Mn O Tb,0.4462616271433334
Ho Sn V,0.446235530666667
Ga Na Nd Se,0.4462305354133331
I O Ta Te,0.4461937280766669
H O W Zn,0.4461901129233334
Bi La O S Se,0.4461591049399999
Li Mo Te,0.4461374711666668
H O Re Sm,0.4461290520666665
Ga S Se Tl,0.4461175445066667
Bi Cr O Ta,0.4461097574333333
Ba Ho O Sb,0.4460826416599999
Nb O Pt,0.4460810491866663
B Cr O Yb,0.4460503648999994
Ge Na O Sr,0.4460188243666662
H O Re U,0.4460136660733332
H Na Np O,0.4460077828566667
Cs F Mn O S,0.445977446713333
C Ni Ta Ti,0.4459566294066665
Br Li O P,0.4459439316866669
Cr Ho O Te,0.4459236450033333
Cr La O S W,0.4459213873233327
H Nd O S,0.4459186472833334
Ag Na O Te,0.44590993615
Ce K O P,0.4459017638633332
Ba O Ti Zr,0.4458701576166666
Li O Pb Si,0.4458682035333334
Co La O Re Sr,0.4458558953866668
La Li O Os,0.4458515467733334
H O Y,0.4458448260900001
Co La O Sr W,0.4458197762599996
Li Na O P,0.4458197337333331
Cl Eu O Se,0.4458065729033332
In Mo Se,0.4458038757999999
Ir Li O Sr,0.4457651879766665
Eu O V,0.4457569233
Ge Li O Sc,0.4457510145700001
Ho La O Si,0.44567347438
Cs Li O Tb,0.4456442487066668
Ag Hg O P,0.4456227305666665
Cs In O Sc,0.4456004350433327
Ge Li O Te,0.4455935365400001
Fe Ho Pr,0.4455916829633332
Ce Nd O Sm,0.4455406196600001
K O Si Tb,0.4455385659066664
Dy H O Re,0.4455092777133335
Bi F La O Se,0.4454901725833335
Li O P Sc Ti,0.4454774679899998
Br O Pb Tl,0.4454310831533335
F Li Mo,0.4454155961433336
Cl O Te Zn,0.4453854930466665
F H Nd O,0.4453437906133334
La Mn Ni O Pb,0.4453199086733331
O Pb Si Ti Zr,0.4452704995999996
F I K O,0.4452255421666667
La O Si Sr,0.4451942846999997
B Ce O Zn,0.4451885297766665
B Cr O Pb,0.4451823900866665
Bi Cs O Ta,0.4451418383533334
Ca Np O P,0.4451308380066663
In Na O Si,0.4451260909933331
B H O Pu,0.4451064256233332
Nd O Pr Ta,0.4450585795
Eu Ga O,0.4450537960733335
Mn Ni O Sm Sr,0.4450507734000002
Nd O P Rb,0.4450326767866666
Ag Mo S,0.4450066088999999
Ba O S Sr,0.4450010945233331
B Ho O Sr,0.4449799040166666
O Te Tl U,0.4449604521966666
Ge In Li O,0.4449528201733334
Ca O Sn,0.4449446921633332
Cl In O Se,0.4449388544633335
Ge Mn O Tm,0.4449283536233333
H I Np O,0.4449099033333333
Ba O Sb Tl,0.4448878705533334
C O W,0.4448617904199999
Cu Ge Mn S Sn,0.4448475920066665
Ag Ba Cu S Sn,0.4447831092666666
Fe Ge Ho,0.4447755102100001
Er O P Rb Ti,0.4447643425266667
Co H O Zn,0.44475491938
Nb Te Tl,0.4447537072833335
C Gd Ge Ti,0.4447488358000003
Cu Ga Ge Se,0.4447211681466667
In Ir La Mg,0.4446982816666665
La Na O Th Ti,0.44467283555
Al Er Mg,0.4446637744333336
Li O Si Tm,0.4446226514433331
Ag As Cu S Sb Se,0.4446195544399997
Ag Ba Ga Se,0.4446157400299999
As Ga Te Zn,0.44461165075
O Sc Se Te,0.4446105718466667
Al B F O,0.4445812465866664
K Li O Sb,0.4445705754500003
Ba F O Ta,0.44455170786
F Na Ni V,0.4445395664666666
Co La Mn O,0.4445353993866666
B Be C,0.4445240209000002
Bi Nb Se,0.4444869374966663
Br Lu O Ta,0.4444803279000002
F H O Sb Se,0.4444781403866664
Bi La O Pb S,0.4444691258799998
Ga O Te,0.4444686996066667
Dy Sn V,0.4444648884366663
C Lu Sn,0.4444488932999999
Ca Mg Zn,0.44441765821
B Nb W,0.4444163626533333
Al Co Na O,0.4443584199500002
K O P Si Ti,0.4443356953433334
Ce Ge Mn O,0.4443277082166666
H Hf V,0.4443252165999995
Mo O P,0.4443246123666667
F V Zr,0.4442844210699999
C La Tl,0.4442477303666666
Cu Ga Nd Se,0.4442420593333331
Nb P Si,0.4442354054866666
Na O Te U,0.4441953172166668
I K O Sb,0.4441762736333334
C Dy H,0.4441742883333337
As Cs O Pd,0.4441548170366666
O Se Sm Te,0.4441470118200001
La O Ta Te,0.4441365081499999
Eu H O P,0.444112240636667
C Pr Sn,0.4440984588333335
B Cl Eu O,0.4440554026000006
Os Si V,0.4440478937333332
H K Na Tl,0.444030524136667
Ag I O U,0.4440293147699998
Ba O Sn Ti,0.4440283130599995
Cs O W Zr,0.4440139285833336
Ge Hf Na O,0.4440004102200001
Ca O Sb Sc,0.4439184003466664
La Mo Se,0.4439168672000002
Ca O Pd W,0.4438799604599999
O P Rb Si,0.4438798530766666
H Na Ni O W,0.44385961604
Mn O Y,0.4438589932499999
Er Mn O W,0.4438486042499999
O Pr Se Si,0.4438396420333332
Ba Dy O Sb,0.4438384640500003
Ag Nb Se,0.4438329217999999
Eu Na O Si,0.4438220859966667
Gd K O P,0.4438033482099997
