phases,average probability Tc>10K
C Mn Sn,0.5160080813666665
Cu O W,0.5159832545066672
Gd In N,0.5159620048600001
Mn Si V,0.5158236824000002
B C Mn,0.5156095223666667
C O Sr,0.5155326719900001
Fe Mn Tm,0.515284330366667
Co Er N,0.5152093189166665
C Cu Rb,0.5151245752000002
Fe Sb Sc,0.51508560642
Cu Fe Tm,0.5150699397666666
N Si Sm,0.5150432505199997
Mg O Rh,0.5150261810200002
Fe Hf Sb,0.5149369003866674
N O W,0.5147406363333331
Ir Nb V,0.5147098029333337
Nb S Sn,0.5147067182999994
B Ir Mg,0.5146835226666664
Fe Pb Sm,0.5145981682333333
N O S,0.5145792451866663
Ga Mo Y,0.5144819964666667
Co Mo V,0.5143760553000001
C Hg K,0.5139172307333333
Al Cl Mg,0.5139145657166665
Br K Nb,0.5138845134666669
Be N P,0.5138792946666672
Fe Ru Sc,0.5138382004666665
Hg Mo O,0.513794808153333
In N Pr,0.5137549196833329
C I O,0.5136365958933337
Al Fe Tm,0.5133922845
Ga O Y,0.5133852810800004
Cl Na Nb,0.5133689552466668
N Ta Th,0.5132926235666667
Cu Ga Mo,0.5130298416266665
F N U,0.512848407153333
B Fe Ho,0.5128116587
N Se Tb,0.5127619764333332
C Er Ga,0.5127473125999997
Fe Hg Nd,0.5127257035333335
Bi N U,0.5126250441000002
Br C Cl,0.5125820525
Cl Li V,0.5123394458966665
Fe Ge Ta,0.5122958968333334
N Si U,0.5121784854333336
La N U,0.5119869899333335
Fe Sn Tm,0.5118492257666667
N Ni Ta,0.5116873430300001
Li Mo S,0.511612572
N O Tb,0.5115091603633334
Bi N Nd,0.5114431456666672
Nb O Y,0.5114099934666667
F N Re,0.5112123186866666
Eu Ga Mg,0.511114367616667
Co Ga Mg,0.5111002655999999
Fe In Ni,0.5110182007733335
Si V Zr,0.5108636032299998
Ga K O,0.5108022170033331
Fe La Si,0.5107929627666671
Fe S Ti,0.5107479606166669
C Cr O,0.51071810962
H Mg Mn,0.5106248801633335
H Mg Na,0.5105365687633333
N Nd S,0.5105274532666665
Ce La N,0.5105087285700002
N Te Th,0.5103639648166669
C O Tl,0.5102584242133332
Al Ir Nb,0.5102532580999999
Br C Se,0.5102432970333336
C Cr Y,0.5101216974999998
Mo O Rb,0.5099782934666668
Nb Si Zr,0.5097959787833334
Mg O P,0.5096621719999996
B Fe Gd,0.5095058948666666
Co N W,0.5094257595666666
Ce Co Fe,0.5091627031533335
Al B C,0.5091532665466667
Dy N S,0.5090306065233335
Ce Fe Rh,0.5089727745866665
Fe P Rh,0.5088989252933331
Al Nb Ti,0.5086308937000003
H Mg Rb,0.5084664407633332
N P U,0.5084041685766665
Bi Ce N,0.5082763470333329
Fe Pb Pr,0.5080793602533334
Fe Pd Sb,0.5080270610233337
Fe La P,0.5079878492666665
In N Ni,0.5079840815200002
Fe I Tb,0.5079397682300005
Bi C O,0.5079270387466663
Cd Fe Nd,0.5078778867666667
Mo Se Sn,0.5078121106666668
C Cd O,0.5076991952166662
Mn Mo O,0.50765759933
N Sc Ti,0.5075787778000003
In Li Mg,0.5075677071666669
Ga Mg Sc,0.5075356879133334
La N Nd,0.507516651593333
Bi Fe Sm,0.5074884502
Fe Ge La,0.5074686069466671
Fe Hf W,0.507347690873333
Fe Hg Pr,0.5073262568999994
Ga Mo Zn,0.5073091595000001
Al Ca Mg,0.5072173676166662
Fe Lu Pb,0.5070427654000002
Mg O Tc,0.5069729820333331
N Tb Te,0.5067582841200003
F N Pr,0.5064267232666667
Li Mg Zn,0.5063334455033329
Al Mo Se,0.5062025975666664
Mo O Zn,0.5060815422166665
C La Y,0.5060126373333335
Er Fe Ru,0.5059108368333334
Cr Fe Lu,0.5058846453333337
Co Er Fe,0.5058435500333329
Gd La N,0.5058408488499999
Co Nb Sn,0.5058316074333333
Cr Fe Ti,0.5056032966899998
Cd N Ni,0.5055023744700002
C Pb Y,0.5054871418999997
As K Mg,0.5053747743333329
N Pd S,0.5053454269400004
C H I,0.5053374172666668
N Pr S,0.5052668726866668
N S Sm,0.5050817862133333
Nb S V,0.5050295862900003
Fe In Ti,0.5049409176499999
Ce Fe Sb,0.5049149848333336
Ag Fe Nd,0.5049014667333331
Al Mg Mn,0.5048404709366667
Ce Fe Ru,0.5046124795666664
Bi N Pr,0.5045946332
Ag C K,0.5045202853666668
B Fe Tb,0.5043161501033335
Cs H Mg,0.5040879093733335
Al Ge V,0.5040841670866665
C H Zn,0.5038319526333336
Mo Nd O,0.5038050439166668
H I Nb,0.5037884638666665
Ag Li Mg,0.5036835754400002
Ce N S,0.5036721984266666
N O Ti,0.5036470350933332
Al Cr V,0.5035867736666665
C Mg Ni,0.5035846176000002
H Mo O,0.5033971175500002
B Si V,0.5033141357333334
Bi Fe Nd,0.5032954895999996
Gd N S,0.5031395852466669
Ag C Li,0.5031047179333339
Eu Fe Si,0.5030410134533336
N Pr Si,0.5029489683499999
Li Mg Pb,0.5028491469666666
As Cs Nb,0.502825991116666
C Si Y,0.5027820474666669
N S U,0.502771273553333
Cl Cs Nb,0.50266353851
Cd Li Mg,0.5026116957499998
Er N U,0.5025951450300002
N Sb U,0.5025406348666664
Al Ba Mg,0.50253007355
F N Th,0.5024042523633337
Au C Na,0.5022776819999997
Co N Sm,0.5022732245000004
Ce N Si,0.502177470936666
Co N Ti,0.5020004726000002
As Li V,0.5019671491600002
Ce Co N,0.5019480805666667
K Nb Se,0.5017737333666669
C Ga Sm,0.5016441051333335
Hg Li Mg,0.5016241610199997
Fe Nd Sb,0.50158665192
Cr Fe Ho,0.5015218146666668
Cd Fe Pr,0.5015167818999997
Al C Zr,0.5014228065333333
Li Mg Tl,0.5014041353799998
Eu Fe P,0.5011300003999999
Nb Zn Zr,0.5011297616333334
C I Zr,0.5010911724333336
Mo Na O,0.50102213664
B Mg Os,0.5009912702000003
Al Ta V,0.5009778269333335
C K Pt,0.5009484428666668
C In Y,0.5008464243666664
Cu O Sb,0.5008387821666661
Al Au V,0.50077261075
Co Fe Si,0.500764916633333
Fe Nd Ru,0.5005643557133332
Fe Sb Sm,0.5005524933833333
Fe Ru Si,0.5005059814666668
Fe P Sc,0.50017683865
Fe Si W,0.5000916335
