phases
N Nb Xe
Se Th Ti
Cd P Yb
Cu Eu Tc
Br Pa V
Mg Mo Y
C Cr Re
Se Ti U
Co Ir Zn
B Co Ru
Cl Pb Rb
Re Ru S
S Ta U
Cd Ni Rh
Bi Co Pr
Ba Bi F
Lu Pt Tb
He Pt W
Cr Tb U
Ag Ga La
Ba Tl W
Sm Sn Yb
Er K La
Ce Li Zr
Ac Cr Rb
Be Cr Tm
Kr Ni S
Cu Pb Zn
Cu La U
Co Sm Tb
I Kr S
Se Si Zn
Cr Ir Mg
Ag Be Cu
Dy Mn Pt
As Be Nb
Nd Pr Rb
He N W
Al He U
C Na Zn
Au Hf Hg
Ba Er Pm
B Mn Y
Dy F Pa
Ce Ge Te
Ac C Th
Ge Ho Tl
Ho Kr Rh
Bi Co Ta
Mg Tb Tm
In Kr O
C In Sb
Br In Li
He N Sb
Ge Hf Yb
F Fe Ru
Au Ca Pa
Ge Pr Pu
Ag Hg In
B N Si
In Pm W
Mn Te Zn
Hf La Ti
Nd Ni Se
B Na Zr
Cs Ru Th
Fe Ho Zr
Ca Cd I
Bi Er Pa
B Cr Ge
Co Mg Pr
Os P Te
Cs Hg Zr
B Eu Ti
I Pt Tl
Ag Pb Ta
C Ni Xe
Gd Tm Yb
C Pb Pt
Al Re Tm
Si Sm Tm
Sb Sr Ta
B Tm W
Ac Ba U
Au Np Ta
As Li Zn
B Cl Mo
Na O U
Cl Cr Si
Cd Hg Kr
Pm Pr Re
Ag Al O
Dy Mg Sn
La Mo Tl
Cd Ir Tc
Kr Tl Xe
Br Ga Hf
Cs La Sn
B Kr Tl
Fe Tb Ti
Li N Si
Dy Nd Sr
Mo Np Ru
Au Bi Pd
Br He W
Fe Pm Pr
Fe Hf Np
Al Mg W
Be Nb Ru
Fe Pb Sm
Cs Ho Np
Cs K Tm
Eu Np S
Sn Sr Tb
Cl Ir Pd
Ba K Li
Ac W Zn
Ge Mo Xe
C Co Tc
K Sb Th
Br Co Dy
H Ni Pr
Be Hg Mo
Cr Li P
B Cl Sc
As Dy Fe
Cd Sn Zr
Ba F Tc
Bi He Tm
N Ni Pr
Ca Mg Na
Cs Fe Ga
Li Pd Tm
C Cr Ge
Co Cs He
Cd F Na
Nd Pb Tm
Br Ce Tc
Ga H O
Au Be Th
Hf Ni W
Cd F He
Hg Pr V
C Cu Rb
Ir Sn Tc
Ag Ga Rb
Cu Ga U
As O Pt
Cd F Li
N Sb Tl
Be Fe Zr
Li Ti W
Dy Ga Te
B Ba I
Ag Gd Pa
Cu Sc W
Eu Ga K
He Hf In
Kr Li Xe
Be H Hg
C Er Yb
Ga Ge Pr
Co Eu P
Gd Re Y
Al Ti U
Cr Tm Zn
As La S
Pa Pu Tb
B Os Sb
H He K
F Hg V
Ag Er Y
Cd Mn Pm
Cs Mo Pt
Co Cr Hg
Er Tl Yb
Fe Pm Tb
Ho Re Sc
Pa Tb Te
Be Hf Se
Be Bi Pu
H Ir Re
Pd Pu Re
Li Np Tb
Cd Ho I
Sr U Y
He Rb Zr
Au Cr Te
Ac Al O
Ac Ru U
Hf Mg Pb
Br Ce Mo
Ge Mo Yb
Cs Pr Y
K Nd Pd
Si Sn W
Sb Se Ta
Bi Br Ca
As Li S
Pd Se Tl
Cs Ta Zr
Cr Ru Sb
He Pt Zn
Cl F P
C Rb Ti
As P S
I Mo Pu
Mn Tm W
Ac Hf Ho
Mo Ni Pu
Er Sm Sn
He Kr U
Nd Rb Yb
Au Br Ca
In Ru V
Cs I K
C Gd Ti
Dy I Se
Au Ga Hf
Eu Gd Mn
In Rb Re
Cl Rh Ru
Eu K Y
Cl K Se
Au H Th
Ge He Y
Cr Hg Sm
Ag Pa Ta
Ca Co Y
Au Ba Ce
Pb Ti Y
Hg I Mn
Ac Nd Se
Ce Na Ni
Cr Ge Si
Ac Co Gd
Ho Nd Np
Ce H Xe
Br Kr Tm
Ir Tc Zr
Ac Gd Te
Ba Pm Se
Er Th V
Al Li Pm
Nb O Se
Pa Yb Zr
Cu Pd Pm
Cu Th U
Br P Pu
Ge In Lu
Ag Cl N
Ca Ge H
B Rb U
I Ir Pm
As Ge Hf
Fe Tc V
Er K Li
Bi P Sc
Ba Ce Ti
Na Sb Tl
K La Th
N Pa Tl
Bi He Xe
In Mn Ru
Be F Nb
Co Eu Sb
Be Sr Zn
Nd Np P
B Rb Tm
Ga P W
C La Tc
Ge Rh Sm
Cl Sr Y
Kr Pr Tb
Fe Np Th
Au P Pr
Cu Ga Y
Pt Sr Zn
As Hg Si
Ga Sm Y
In Nd W
As Te Tm
Al Ga Pb
O Pu Y
Ho Mo Pu
Cd Rb Tb
Eu Re W
Cs H He
Mo Pu Y
Th Ti Tm
Lu Ta U
Ni Se Ti
He N S
Cl Sb Zr
Cs H Ta
Hf Mo Rb
Be C Kr
Ni Sn U
Bi Cs Hg
Bi Se Ti
Np Pu Y
Gd Mn Pb
Sb Sm W
Ba Kr Mg
Er F Tc
Dy I Sr
Cl Ni Zr
K Os Pd
Nb Np Pr
Ge Sn Yb
As Cs Ge
Ag N Tm
Ac Re Th
Ag Ga S
Ca Pb Xe
As Pt Se
Cl Pa Tm
As Cd Mg
Np O Tl
Co Dy Na
Ac As Cs
Ta Te W
Ag Rb Ta
Cl Dy Se
Eu Hf Pr
H Hg Sm
Ac Re W
Cu Mn Na
Cl Pa Zr
Ce Pb Sc
F Ge W
N Pm Tl
Be Co Tl
F La Re
Cr Mo Re
La Na Pt
I Sc V
Be Pr Sc
Ac Te Y
Cr Li Xe
Bi Co Ge
Cd Sr Tl
La Pa Yb
Fe H Ti
F La Mg
I In Pd
Ho Se Tm
Cd Cr Sr
Ir W Zn
F Pm Rh
Ge Pb Y
La N Th
He P Te
F Pm Tl
B Ho Sm
H Na Nd
Mn Rh Sc
Cs Na Np
Be N Si
Cu F Ho
Pd W Yb
Cl P Pb
Al Lu Tl
Bi Kr Xe
K Si Tb
Gd In Zn
Os Pt Tm
Eu Sc Tb
As Sm Tl
Co La Mn
Gd Pt Sb
In N Pb
Br C Ti
Er Pm Rh
Mg Mo Os
Mn Mo Np
Pm Sm V
C K Mg
Pb Pu Tm
C Er Y
Cl Cr Zr
I Mn Ti
Na Pd Pt
As He Li
Kr Rb W
B Li Nd
Ca Ta Tm
Co Se V
Ga N Yb
C F H
Hg P W
Er Pb W
P Pa Pu
Nb Si Te
Cu Sc Ti
Li Si Zr
Gd Nd Y
Cr Mo Te
Ac O Sn
Cr Nd Sm
Cl Ir Kr
Al Tm W
Ca K Zn
Dy Er O
Cl Ho Tm
Ca Cs I
Cr Ge Ni
Br Ca Pr
Br Cs Yb
Ag Fe H
Ce Ga Li
Dy Pu S
Ga H Zr
Mn Re Tl
As Ru Sr
Au Pd Zr
H La Pd
Er Nd Ta
Hg Si Zr
Gd Ge Se
Au Gd Pd
Be Pd Ti
N O Os
He Rb Tb
Al I N
Gd Pu Ru
Eu Mg Sn
Dy Ga Yb
As H Mn
As Be Ce
Al Br Ti
B Mg Re
Eu Pa Re
B H Mg
Be Br Sn
Nb Ru V
Li S Tm
Cu Rb Te
H Si Ta
Hf Hg Te
Nd Os U
La Mn S
He Kr Na
As Re Tc
Dy Ho Pb
Bi Pb Sm
Ho Nd Sr
F Pm Y
Nb P Yb
Hg Pu Th
B Mn W
Dy K Re
H Pm U
Bi In K
Br Cr Np
Cu Ga Sn
P Pb Re
Mg Ta Zr
Ga Ho Kr
Ag Co Gd
K Kr Sn
Ag Pr Pt
La Li Pu
O Pt Xe
Ca Cr Np
Ac Gd Li
Ba C Mo
Ca Ga Nd
As K P
As Br Cr
Bi Cl W
Eu Ga Ni
Au K Mo
Na P Sr
As Ca La
Ba In W
I Os Rb
Fe Os Pr
Lu Rb W
As Hg Zn
Br Sb Ti
Cs Re Sc
Nb Tm W
Bi Cu V
O Pb Sr
Tc V Y
H Mo Os
Ce Na Np
Cu Lu Tb
Au C P
La Ni Pu
C Ir Yb
Ce K Yb
Rb Sn Ti
Ce Te Y
Ac Au Tm
Bi Cl Ho
Mg O Sn
Cu Pb V
Cr Pr Y
Co Li Pd
Gd Pu Sn
Eu Na V
Cr Na P
I K O
Kr Pb Ta
Ba Li Yb
Ga Hg P
Be H Tc
Au Gd W
H Pa Re
Dy Mg Re
K Sc Y
Mg Pm Th
Ac Dy Tl
As Ir Mg
Au Rb Tl
Ni Pr Tb
Pa Pr U
Cr Hg Tc
Ac Mg Te
Al Ce Se
Gd Nb S
Ce Se Zn
Ba Sm Xe
Pr Sn Y
Nd Np Pt
As Hf V
Hf Mo Tc
Dy Mg Pd
Ga N Na
As Fe Mg
As Mn Th
Fe O Tc
Ir Mn Ru
Pr Pt Ti
Ba Mo Th
Cl Mg Tc
P Pu U
H Ir La
Co Dy Nb
Ca Sm Th
Ag Eu Pd
Ca Pa Si
Cl Na Pa
Ac Ge Ho
Bi Cd Ta
In Sb Xe
He I Mg
Al Ca K
Er In Y
Ir Pa Te
Au S Y
Pb Pr Ta
Ga Lu Pm
Na Tc Xe
Hg K Zn
Cr Cu Mo
As B Sn
Li N Nd
Cu S Tl
Cd Si Yb
Mn Te Y
Cl Ru Tl
Ba Re Sc
Re Sn V
Ir Lu Tl
Br Cd Pm
Au Ba Ho
Ge Mn Sc
Al Ni Tm
Er Ge Mo
C Ho Sn
Cr La P
Ba Li Na
Mo Nd Ru
Ir Lu V
Pa Pr Se
Ac Np Sm
Cu Na Tb
Al Hg Kr
Ir Ni Y
Gd In Mg
Mg Nd Xe
H K Zn
Be Ga Sm
C F N
Ac Ga Ho
He Ho Te
Dy Pb Zr
Tl U Xe
Bi Kr Sr
Cr Th Y
B Bi Tl
Er Sr Zr
Ge Rh Zn
Cl Pr Tb
Cr Fe Li
Be Fe Lu
Hf In U
Ta Tb Zn
Er Lu Se
Au Cr Sc
Ce Cu H
Cu Gd La
B Ga Pd
Ag Rb Ti
Ga La W
Sc W Zr
B Pt Tc
Fe K Lu
Cs Ti Zn
Bi C S
Al B C
Cr Dy Na
Cl P Pa
Be Mn Sc
Ca Sb Sn
As Mn Sb
Au Cd U
Ta Tb Tm
Ag I Ir
Cl I Zr
Au Mg Ti
Cu Nd Sn
Ce F La
Na Sr Tc
Co Np Sc
Dy O Re
Bi He Li
Nd Np Re
Nb Xe Y
B N Zn
Ge Na Tl
Cd Ni Os
Ce Pb V
Co Ho Os
As Cu Nb
S Sb Sm
Cd Mn Si
Ca I Ir
Co Ge Np
Pt Te Zr
Cs Kr N
Cs Er Tb
Fe Sm Tb
Al Ba I
Bi K Ru
Eu Si Zn
Ac Li Tb
Ho La Tm
O Pu W
Mg Nb Sm
Ga Tb V
Lu N Pr
Br Sr W
Ni Th Yb
Ag Ir Yb
Co Ni Pu
Mn Np Zr
Be K Tb
F P Y
Cs Cu Tl
K Mo Zr
Hg I U
Cu Ga Tm
Ag V Zr
Ho Ru Te
Gd Mn Zn
F Ho Kr
Gd La Na
F Pd Si
Ac Bi Hf
Cr Lu Ta
As Fe Xe
Cs Pb Pm
Ga Ge La
Ho P Tl
Ag Au O
Gd Pb Sn
Dy Fe Tl
Al N Yb
Ce Np Pd
As Cd Nd
Hf Np Pt
Os W Zr
Ce Ta Y
Sc W Zn
He Mg Te
Cd Ta Zn
Ag Ge Pt
Al Ca Kr
Ce Rb Rh
Ca Co I
I Pr Yb
H Nb P
Au Mn Tm
Ba In Tb
Er Fe Pa
F In Ta
Cu Mn Pt
Co Pm Re
Eu Pa Ru
Co Pb Se
Hf O S
Cr S Y
Hf Nb Ta
Br Se Zn
Ce Hg Pm
Pa Pt Sm
Bi Lu Tl
Al Sr Y
Fe Mo Pd
B Ca Er
Br Fe Kr
I Pa Zn
Ca Gd Ir
Ba He Re
Ce Gd H
Ge Ta Te
Eu H Pa
Cd I Th
Fe Np Zn
Ca Sc Th
B Pd Ru
Ga K Mo
B Co Np
B Cd Ga
Co Ga Tb
La S Tl
Gd Hf Tm
Co Eu I
Cr Hg La
Al Gd Sb
Ca Dy F
Ag Ba C
C In Se
Pb Sb Sc
Mo Pd Xe
As Co S
C Pa Sm
Rb Se Xe
Ce Mo Na
He Rb Sb
C Co Pa
Cs La Ta
Li Sr V
Ce P Se
B Cu Ni
F S Tl
Cl Sm Sr
C Mn U
Ce In Mo
Be Cs Sm
Cl Pm Tm
Ce P Tb
Au Ge Si
Dy Nb Pu
Ag Er Ta
Ac Al Ce
Cu Ga Hg
Lu Ru Se
Mo Sb Tc
Al Bi Fe
Gd Os Ta
Ho In Rb
Dy S Sr
Eu Si U
Gd Hf Nb
Kr Pa Ti
F U W
Ca Fe Zr
Ge Pm Pu
Au B Rb
Cr He Kr
K Mo Yb
Al Nd W
Be Sb Tl
Mn Tc W
Cs Mn Nb
Cs Pa Sn
Ir Sm Xe
Pm Tm Y
Ac Ta Th
Ag Pd Sc
Au Ru Ta
I Pb Tb
Co Fe Ge
Ac Eu Zn
Eu Hf Sc
Hf I Tm
Ce Fe Zr
K Sr Te
Ga Na Sc
Al Hg Th
Br Hf Se
La O Tb
Hg La V
F Rh Xe
Br Pa Te
Nd Ru Tl
Ho Ni Tb
F Ni Re
La Sc Tm
Cu Ru Tc
Ce La Nd
He Yb Zn
Br Cr Mg
Kr Mn P
Er I Lu
Eu Hg Mo
Ge Sb Te
H Ni Rh
Kr Mg V
Hf Tc Th
Ge Pa Pr
In N Se
Pu Sr Te
Pa Pd Si
Be Cl In
Cd Eu Tl
Ba Np O
Ca He Pu
Ir Np Pt
Cr Tb Xe
Pd Th Xe
Ru Sn Tc
Er F I
Ag As Cd
Ca Eu In
Bi Cr Se
Ce H Hg
Tb U Zr
As Pt Zr
Bi Os P
Fe O Tm
Pa Se Ta
Ca Co Pr
Ac La N
Lu Th U
Dy Ho P
Os Ru W
Al Cl Zr
Pm Sc Se
I O Ti
Hf Pu Sb
H Kr Xe
Cu Ge W
Sc Tb V
Cs Cu Pr
B U Zr
F Lu Pr
Nb Rb Y
Be Re Sb
La Sr Tc
B Ca Sc
Al Cs Hg
Er Ni Rb
Cr Hg Na
I Nd Pt
Ce Cs Rb
Ce Li Pm
B Fe Th
H Te Ti
C Cl Tl
Cd Mo Ta
As C Eu
N Os Re
Nd U Zr
Na Pr Sr
La Pu Xe
C Hg Ho
C Ca Hf
Eu In Tm
Be Sr V
Ba He Mn
Cr Nb U
Cs Hf Na
Co Gd U
Co He Ti
Mo Os Rh
Kr P W
Au Ca Sc
Ce Eu S
Mn Nb W
Ac Mg Xe
Cr Cu V
Ge Tl W
C Pd Tc
B Th Y
Ca K Sc
Ag P Sm
Ga Nd V
Lu O Te
Ag Ta Tb
Rb Ta Th
Se Tl U
Al Ba C
Be He Sn
Pb Re Ti
Mo Pd Th
B Er Zn
Ag Sb Sn
La Pm Sn
Cu Hg Pd
Pt Tb Tm
Ga Mo Y
Cu Ir Li
Cu F Hg
Ce Ho Re
Cd N Pr
N Rb Si
Ho Pb Th
Eu He Rh
Au Gd Mo
Ca Ir Li
Cd Eu He
K Sr Th
La Li Xe
Br Dy H
Sm Tc Zr
Cd Cr V
Ge I Lu
F He Mo
Mg Na Zn
B Na Pa
Nd O Tc
Cr Cs Os
Hg Np Ta
Ga Np Pt
Co Os Te
Al Na Tc
Pu Se V
Be Dy In
Ba Hf Ta
Na Nb Re
Kr Mo Tc
Ac Nd Tc
Ac U W
Pr Rh Y
Ba Ce Cl
Nb Sc Y
Mo Ni Si
Al Be Ir
Ce Ge Sn
Li Sb Xe
Ba Fe Na
Ce Co Pu
Ac C Nb
Li Na Nd
Ir La U
Pr Si Yb
Hg Ni Th
Al Lu Mg
Ag Ta U
Cl Lu Yb
Be Hg Rh
Ba F Si
Cu P Zn
Be O Zr
Ba Er Zn
Kr Sb Ta
As Hg P
Au Re Sb
Bi Tc U
C La Pm
Cl Ho La
Ag B Os
Eu Fe Na
Bi Pa Re
Cs Ni Si
F Np Pu
Pt W Zn
Bi Co Pa
Gd Rb Zn
Ac Al Mo
Au Ce Cu
As Be Pm
Sc Sm Zn
Hg Nb Sc
C Ce Er
Pr Se Xe
B Ni Pr
Mg Nd Tb
Ca Ho I
F Os Pr
Ba V Xe
Ce I Mn
Ho Si Sn
Co Er Pd
Ac Mo Pb
Al H Ti
Ni Tl W
He Sb Ti
Cl Np Pb
Bi Rb U
Cu He Ti
P Pa Ta
Bi I V
Cl Sc V
Pr Sb Sn
He I Sb
Br C N
Bi Co Nd
Eu Rh Th
Fe S Th
Ge Nb P
Ag Na Ti
B Ga Ta
Gd Nb Pa
Pb Te V
Be O Pd
Mo Os Tm
Co Hf Nb
B Ge Tc
Ac Cl Er
Si Xe Yb
Er Ga La
Hf Ho Sm
Ag Ga Sn
F Pt Rb
H Pt Rh
Cd Ce Pu
Kr Ni Sn
Ba Hg Pm
Er O Ta
Lu Pm Pt
Cd Li Sb
Bi Sc Si
Ca Eu Mg
Co Re Sb
Nb Ni Pa
Se Tl Yb
Gd Rb Th
Br Cl Mn
Au Cs Mg
Gd Te Tm
Al O Ru
Sb Th Zn
Fe Sc Zn
Ba F Sn
Ac Ho Se
As He W
Cr Ir Np
F H S
Al Si W
Ce Co Nb
Al Ru Ta
Cd Tl Yb
Bi Nb Np
Be Hf Yb
He Mg Sb
Ba Dy Np
Cl Eu Sn
Hg O Pu
Mg Tm V
Cr F Hf
C Lu Tb
As Ca Cs
Ca Tb Xe
Cd Hg Ti
Cl In Kr
F H Rb
C Rh Te
Gd Ta V
Au C La
Cr Pu Y
N Pu Sc
Ni Se Sr
Eu S Sm
O Os Xe
Ce Os Ta
Hf Mn Xe
Fe He Pt
Ti V Zn
Eu Hg Yb
Dy Mo Na
Nb Ru Se
Ag Sn Th
As Eu Th
Ac Au Dy
Ca Ge Kr
Er F Fe
Co Pt Sb
C Mn Os
Co He Se
In Na Sr
Er H Hg
Bi I Ta
Rh Si Ta
O P Sn
Cu Dy Rb
F Pb Te
Ni Pr Ta
Er La Pu
Pr Se V
Ge La Pr
Ca Re Yb
Cl La Sr
Gd La Rb
Mn Pt Se
Ce F Nd
Be Ga Pd
Cd Mn Np
Ac Ce Hf
K Mo Ru
B Cr Np
Ca Sb Tb
Ac I Ir
Be Er Pa
Ho Rb Sm
Li Tl Zr
Ac Cl Se
H Ru Y
C Sb Tm
Ac Ag Ga
Pt Pu Sc
Bi Cs La
Fe Ge Sc
Dy La Si
Ce Mn Rh
Be Cd Pm
Nd Pu Tm
As Rh Th
Ac Ni Ru
Cl Tb U
I K S
Mo N Si
Nb Pt Tl
Cu Na Tc
Br Ge Zn
K Se Sm
La Np V
Ba Pm Tm
Li Ru Xe
He Rb Sn
Dy O W
Co Si Th
Cd Er Sr
As Ni Re
O P S
I Pd Si
Hg K Kr
Pa Rh Ta
Sc Sn Ti
Cd Cu Hg
Co Li Yb
K Sc Th
Se Te W
I Rb Si
La P Yb
La Pa Ta
Kr Nd S
Fe La Zr
Au Mg Mo
Ce Pd Sm
B Ge In
Na O Rh
Au Cl La
H P Te
Pm Sn Tc
Ce Cu Ni
As Au Zn
Rb W Zr
Bi Dy Sn
Ca Pb Sc
Si Sr Tb
He O Sn
Np Ta Tl
Fe In N
C Yb Zn
Lu Mn Pm
Be Ce K
He Ir Ni
Nd Pt Ta
Eu Hg Zn
Os Rh Sr
K Pa Tl
Ag Mg W
Bi Br Kr
As Eu Fe
Nb Np Y
Cs Lu Pu
Er Rb Si
Mn Ta Tc
La Pt Ru
Be Cs N
Au Dy K
In N Te
As Hg Kr
Ac Br Mn
Er Sr Tb
C Ni Pr
Hg Mn Rb
Be Br Pd
As Br Os
Er Pr Sb
Ho Li Xe
K Tc Xe
As Er Tc
Ca Cl Pb
Cd F Sr
B Co Nd
As Sn V
Bi Pr Sr
Dy H Rh
Cd Ni Sc
La Lu Zr
Co Dy Y
Pt Se Zn
Nd Pu Sm
Fe Kr Pa
Nd Np Th
He Li Rh
Cu Pm Rh
Fe Li Mg
Cr In Nb
Ca Mg Zr
Cr F Pa
Ge Os Sm
Bi Cu Tm
Cr Rh Xe
Au Lu Pm
Au Eu Pu
Cl Np Si
Au Ce Xe
Cl Rh Tb
Cu Ga O
As Gd Pa
Cu Dy Pb
F Nb Tc
Nb Pb U
Ac Ir Ni
Au Ni Te
Cs Er Th
Er Ho Zr
Ba Cu Os
Na Tc U
Pb Pd Xe
Mn Rb W
As Be Y
Nb Pm Tl
As F Nd
Hg P Y
He I Y
Ca Sc Yb
As Er Fe
Ba Pm Sb
C Sb Yb
Ce Cl Nd
Cs Re W
Cu Ge Nb
Hf Kr Mn
Cu H Ta
Ho Na Ni
Ac Gd U
As Dy Y
Au Mo Sn
Be Co Mo
Rh W Y
Cu Er P
B Ca Ge
Li Mg Zr
Cd Ru Sn
S Th Zr
Er Mn W
Ba V W
Cr Ge U
Cl La Li
Ce Dy S
Mo Xe Yb
K Mo Ni
Ac Na Zn
C Hg Tl
Na Ru Te
In Rh Sr
Fe Mo Sb
Dy Kr Pb
Np Os S
Bi C P
I N Ti
Ga Nb Rb
Cr Ge Np
Mo Sr Xe
Bi Os Sc
La Li Rh
Pr Tb Zr
Dy Tl Y
As Hf Tc
K Ta U
Cs Nd U
As Ho Mo
Be Cl Tc
Co Pu Ru
Ni Tb Th
B C Pr
Ag Be Ir
Nb Re Ru
Ac Fe Mn
Fe Pt Zn
Bi Pa S
Co Ga Pb
Ag Pr Tm
H Hg Nd
F Tc Ti
Ac Eu I
Ho Pt U
Dy La Pt
Ce Eu Nb
Ni Th Ti
Au K Sr
As Tb Th
Pt Si Tm
Np Sc Zr
Ag S Th
Br F Sr
Ce Lu Si
Be Nd Pm
Ag Os V
Hg Mo Pt
Ce O Ru
Dy Ir Zr
Cu Tc Xe
Eu H Sc
B Os Sm
Dy Os Pb
Mn Pr Y
Cl Mo Yb
Ag Tb Tc
Fe In Os
Ba In Li
Ag Pm Re
As Mo Os
Au Hf Yb
Hf Na Yb
As Kr Yb
Au Ho Pt
Ba Br W
B Ce Tb
Np Se U
Ag Al Ta
K P Ti
Ag Kr Re
Dy He Os
He Ir Na
Rh U V
Ho Ir Tb
Ac Nd Pb
C Hf Ho
Al Eu Se
Cd H Sn
Hf Pa Tl
Cr La Pb
Hf Ru Tc
Be Hg Lu
Al Sb Te
O P Re
Bi Er La
Ni Pu Sn
La Nd Zr
Ce Gd Pd
Cl K Na
Ca Er Ge
Mo Se W
Kr Re Tm
Ba Pb Re
Au I Ir
Ba Gd Mn
He K Mo
Os Pd Tl
Ho K O
Bi Re Y
Lu Sc Ta
Au Na P
Gd Ir Na
As Br Ho
H Si Zr
Al I Lu
Ca Ce Sm
Os Xe Zn
Re Tm Zr
Ga I Ni
Ru S Th
Br Ho Rh
Kr N Nd
Cd I Kr
Co In Sr
Er H Tm
He Li Pt
Pb Pr Pt
Bi Si Tl
Bi Li Zr
Ge Li Zn
Er Kr Pt
Sb Sm Th
Au Kr Tl
Cd Nb Os
Au Cs Pt
Al Bi Ga
Eu I P
Fe Hg Rh
Eu K Pr
H Ta W
As Mg Pr
Pr Sm V
Cl Eu Rh
Ir O V
As Lu Pm
Co Re Te
Ni Np O
H Np P
Hg Pu Zn
Cu I V
As Hf Tb
In K Sc
Cl N Os
B Ga Mo
Nb Ta W
Ac Ag Y
Al As Li
Cs Kr Tc
C Si Te
Al Mn Pm
Co Fe Li
Fe I Ni
Be Ho Pr
Sb Te Th
Ag Tb Y
Bi Sb Ti
Au B Sn
Co Os Tc
In Pm Pr
Dy I Ta
N Ti Y
He Li Sr
Ru Sb Sc
As La Mg
Au Ga N
Nd U W
Be Mn Xe
Al Co V
Cd He O
B H Sb
Au Ba Cd
Au N Ta
Bi Ru Ta
Ag Ca V
Bi Ca Cs
Co Ru Se
Fe Np W
Co Pr Pu
Fe P Pt
B Hf Pu
C Cu H
Fe Ru Tb
Bi Pb V
Ge Np Tl
As In Yb
C Cd Sn
I Lu Ni
Ac Au C
Cd Dy P
Ca Cr Pt
Er Rh W
Gd Nb W
Cd Fe Zn
Mg Ni Pt
H Kr Pt
Cs Ho Pm
Cr Cu Si
In Nb Ni
In Lu Na
Nb Pu Sn
Al Mg Nd
Cd Cu Ti
H Lu Pr
In Pu U
Na Pr Sb
Pd Sb W
B Os Ta
Eu Pr Xe
K Kr U
B I U
Be Hg I
Cl Li Mg
Hg Pa Pu
B Cs Gd
In La Tm
Mo W Zn
Ac La Ni
H Sb Sm
Np Pa Sm
Fe Gd Rb
Mg N Pa
He Pb Tc
Ba Ho P
Kr Rh Zr
Ca F U
Li Np Yb
F Os Tl
He Pm Rh
Ag Bi V
Cs Pr S
Cd Sn Tc
Br Rb Sm
Cu F Xe
Cr Te Tl
Ca Ga U
Mn Nd Tc
Ce Cu W
B Fe Zr
Bi Pu Ru
H Hg Ti
Ba Cu Pr
Be Ir V
Cr K Si
La Sm W
La Mn Tc
Br Cs H
B Ba Ca
Au Os Xe
Eu Na Nd
Bi Ca Ho
Mn Nd V
P Tc Tl
Pr S W
He Nb Y
Be Dy Fe
Cl Fe U
Bi Rb Sb
Er Tb Tl
C H Ir
He K Se
B Ga Ru
B Ho Nb
I Te V
C Cu Ti
Re Rh Sc
Ba Hg Ni
C Ho Ni
Ac Ag Re
O Sc Zn
Dy Eu K
As Br Ge
In Nd Sb
Sc Ta Y
Eu Pa Th
H K Ru
Hf Pt S
Au K Pt
Os Re Zr
C O P
F H Na
Ho Nb Sb
Co Mo Xe
Cs F N
Cu Kr Pm
Cs Kr Zr
Kr Mn Np
Cs K Os
Lu Sr V
Ba Bi Pa
Fe In Ta
Os Sr Xe
Ca Ga Lu
Ac Cu Kr
Ag Br Sc
O S Th
Be Tc Tm
H P Zn
Mg Tm U
Cu Ga Mn
Eu K Nb
Ca Er Mn
Mo N Sc
Np Pr Tm
Gd Li Ti
Ge Hg Np
Lu Pb Sn
Ce Co Hg
Ag Ba Na
Ac Pu Sb
Ba H Pd
Ag He Sm
Gd Ta Tm
Be Hg Pt
B Gd Re
Bi Cd Fe
Ga Np Tm
Bi Co Ti
Au K Mg
Cr Pm Tc
He Ho Rh
Ag Ge H
Tm Xe Y
Mo Pr Sc
Cl Cs Kr
B Mo Te
Eu La Mn
Hf Mg Ta
Ac Ir Sn
Cd Dy Se
Be H O
K Np Re
Ag O Sb
Au Te Ti
In Xe Zn
Eu H Tl
Ac Cu Tc
Ag In Xe
F Na Y
Bi Li Pu
Hf Nd Pa
Na Sm Y
Sr U W
He Na Si
Rh S Yb
Ir Mn Pu
As Re Sr
Ho Sc Te
Eu Lu Os
Pa Sb Te
Cu Gd N
H Nd Pa
Au Pb Sb
Eu Pm Sr
C Ca Sc
B Ba P
F Re W
Cr Ir S
Gd Mn Ru
Cl Pd Sc
P Se Yb
Cd Lu Pr
Ca Cd Pr
Ga Ir U
Br C Pu
As Mn Tb
Mo Si Tb
Ac Pm Yb
Li O Pd
Ni Ru Sr
Co F N
Ag Ca Pu
In Mg U
Ac F Hf
B Be Ho
Sc Ti Y
Ca Mo Y
Br Pa Sm
Ga Sm Th
B Pb Y
Cr Tc Xe
Cd Eu Ge
Co Cr Li
Pb Re Tm
Nb U Y
Cd Ce Nb
Eu Fe S
Br In Zr
Cs Pb Pt
Bi Pb Si
Pr Tb Yb
Eu Mo Ti
Ni Sn Tb
C Ce Ta
Fe K Zr
Ga Gd Pd
Ag Au Pd
Co K N
Be Cs Sc
Li Pa Xe
B N Os
Pd Sm Te
La Tb Yb
Gd In Tl
Au Os P
Bi Na Sc
Dy Rb Ta
F O Se
Tm U V
Ag F I
Sr Yb Zr
O Os Rh
Co Eu Sm
Na Nb Pr
Pb Rb Sc
B Ge Mn
Cl Li Lu
Au Fe Sm
F Nd Ru
Al Cs F
Co Na Tl
F W Y
N S V
Be Tl W
Ho P Si
Pr Th Zn
As Cl Ge
Np Rb S
Co La Pa
