phases,av. probability,norm. score
Cl Cu H,0.720034931166667,0.3091541741727296
Be Br Ta,0.7200328086666662,0.0839304060776162
Ce Cl Ta,0.7200290466666669,0.0619766002227284
As I Sc,0.7200282266000002,0.1216397804868279
Hg I Lu,0.7200238660333331,0.0529837729013371
I Th Y,0.7200184872666664,0.0783430111068598
Eu I Tc,0.7200171913333331,0.0796679884630785
Br Hg Li,0.7200128790000002,0.1078374662498277
Br C Ga,0.7200056721000002,0.1751420517094985
I Na Tm,0.7199832147333333,0.0758569092514235
Br W Y,0.7199829032333337,0.087981741776161
Ag Cl Zn,0.7199812295333334,0.1098188648781998
Ag Be Br,0.7199727140000002,0.1096523590474319
I Nd U,0.7199648808333331,0.0677384716856843
Be Ga I,0.7199613533999996,0.1554478768676361
I Tc U,0.7199435983000003,0.0933415971687428
Br Ni Te,0.7199350222333336,0.1731967958755661
I Lu Th,0.7199311209000002,0.0537144789330318
Eu I In,0.7199254559999998,0.0734824303972461
I Sc Sn,0.7199098742666667,0.1271561365693587
I Sc U,0.7199089379333333,0.0776209455267437
Au Br Na,0.7199080021,0.1103189572924632
Cl Na V,0.7199051697666667,0.114086091981292
Al Br N,0.7199039461000002,0.2871366046732059
Ba Cl Re,0.7199016339,0.1109859774690922
Cl Pt Tm,0.7198975213333336,0.0731596175236271
Ce I N,0.7198972552999998,0.1499488514525786
Cs I Si,0.7198796416333331,0.156570993924356
I Np Pr,0.7198795378666664,0.0966082781126844
C Cl Pt,0.7198791725666673,0.1214254132962762
I Na Y,0.7198680778666666,0.1150087803233397
I N Tb,0.7198659821999998,0.1435992597400155
Cl Hg Ti,0.7198637059999999,0.0622077688910512
Cl Nb Sm,0.7198635277000002,0.0703326370038759
Cl Cr Zn,0.7198584447666666,0.1334589007875702
I In Np,0.7198548826000004,0.116711072333856
Br Sc W,0.7198518495333333,0.0904731738110065
B Br K,0.7198484076666665,0.1638492540307448
Cl Ir W,0.7198471248999999,0.0936017590259668
Ac I In,0.7198456378666667,0.1178056356436382
Br Pt Sb,0.7198445574999994,0.1269229609804976
Be I S,0.7198401308666664,0.2040237241129456
Dy Eu I,0.7198324945333334,0.056633228548063
Br Li Se,0.719832226333333,0.1908093305621416
As I Yb,0.7198320594666664,0.0799062458580787
Ho I Tb,0.7198285727333327,0.0582711108557245
Be Br Ca,0.7198246319666662,0.1326592933818007
Br Dy Sr,0.7198215267333334,0.0752082594503491
Cl Mn Tc,0.7198192741,0.1061463547949797
Br Na Sr,0.7198184446666668,0.1252744778466097
B Cl Ir,0.7198104063333335,0.1231545230076667
Ac Br La,0.7198028181666668,0.1077978499557699
Ho I N,0.7197980082333334,0.1480576826807272
B Br Sb,0.7197963546999996,0.2092485832349049
Ce I Tb,0.7197960054999997,0.0529896436695537
Br La Pu,0.7197941220999998,0.0972703471732856
Br Ho W,0.7197918669666665,0.0769171787602283
Br La Np,0.7197911612666662,0.1062227986839536
Eu I N,0.7197886947666664,0.1422621752986299
Eu I Pm,0.7197828547666661,0.0688526968391684
Br La Pa,0.719768436033333,0.1127347455228308
As Hf I,0.7197588966333335,0.0854238881202478
I Sn Tm,0.7197567329333329,0.0790458661056242
Br Sr Y,0.7197555868333332,0.0989185140210708
Cl Li Tl,0.7197554665333327,0.1306701762684644
I In Pa,0.7197512006666666,0.1226668361624665
Cl Mn Th,0.7197471693999995,0.0919351351331618
Br La Pm,0.719737520233333,0.0780164619739793
Be Cl Ti,0.7197353992000001,0.1165862497125288
Ho I Pr,0.7197158182999999,0.0585372960474457
Br Ca Se,0.7197143963666662,0.1748430940923946
Br Th Zr,0.7197140553333333,0.0566542267475791
Cl Nd Ru,0.7197128547999999,0.0748638060223403
Bi Cl Fe,0.7197088156666661,0.1086597585836988
Cl Ru Sm,0.7197054294666665,0.0711531584529239
Br Eu W,0.7197006209333334,0.0771865417039884
I Tb Tc,0.7196947050666664,0.0812506909814845
Er I Na,0.7196943414,0.0837332064095751
Br H Ru,0.719668595566666,0.1198237684665621
Cl Eu Nb,0.7196569833999998,0.0631076527967868
Cl Rh Sn,0.7196548812999999,0.1695975904638857
Ac I U,0.7196506503999999,0.1028246642308769
I Pm Tb,0.7196414852666665,0.0704899272945725
Br Tc Zr,0.7196404955000002,0.0723655956466356
Br Ge Hf,0.719635952166666,0.1154772869777639
Ac Ce I,0.7196330780666662,0.0983561953453599
I N Np,0.7196322825000001,0.1787924163651538
B Cl Mo,0.7196321920666662,0.1388669798511507
Be Cl Pd,0.7196275300666667,0.1464114200566211
Fe I Te,0.7196211169,0.1372866089403304
Eu I Sc,0.7196197359666667,0.0632850856529369
Cl Rh Sb,0.7196182815333333,0.1879236178791673
I Pm Y,0.719615193333333,0.0899045596917301
I Pm Sc,0.7196137956999997,0.0791732766898248
Au I Se,0.7196079379999999,0.1405140527661338
Cl Ru Sc,0.7196048134999998,0.086753456279783
Ge I Sn,0.7195932659333333,0.1706929744356874
Br Pt Se,0.7195865800333331,0.1285711627637297
Cl Lu Ru,0.719571503533333,0.0596881069062234
Cl Nb Nd,0.7195709233000002,0.0740568753259629
Au Be Br,0.7195699665333335,0.1101381828780823
Cs I Ir,0.7195686483999998,0.0809188220990078
Ce I Pm,0.7195663876999999,0.0677060098466047
Cl Ho Nb,0.7195604731999997,0.0703732688307963
Cl Eu Ru,0.7195525133666668,0.0639500757747933
I Na Tc,0.7195512544666672,0.1221686281142035
I Pm Tc,0.719551252666667,0.0948294266518399
I Sc Tb,0.7195418592666661,0.0649480333833669
Cl La Zn,0.7195398050666663,0.1124488508377853
Ho I U,0.719537370866666,0.0657380174544753
Br C Tm,0.7195295869,0.0937124980217126
Ba Ce Cl,0.7195257768666662,0.1041276861082382
Cl Ho Ru,0.7195203912666661,0.0711997802072314
Br Sm Sr,0.7195147063666665,0.0770558881830765
Br Li U,0.7195113625666664,0.1176950668956553
Cl Ge Ti,0.7195081134666664,0.338906685204286
Er I Sn,0.719498273066666,0.0868471938277699
Br Ce W,0.7194927654333333,0.077315063453344
Ce Eu I,0.7194803715,0.0512583458655887
Br Li Th,0.7194714955999999,0.1084850423023963
I Pm U,0.7194648858999999,0.0830013406054721
I Pu Sc,0.7194511859666665,0.0983448967817109
Br Hg Ta,0.7194461798666663,0.0586643634367508
Br Ho Sr,0.7194456710666666,0.0770621011773292
Br H Mg,0.7194444498666663,0.1554992112322738
I S U,0.7194418645999995,0.1430306321217921
Ac I Tc,0.719440031,0.1232954910062742
Al Br Sc,0.7194397570333333,0.1558516943999642
Cl In Li,0.7194393341,0.196013283134678
Br Sc Sr,0.7194303866333329,0.1130705470376944
Br Th Zn,0.7194290298000001,0.0745281514454548
Bi I P,0.7194255495333332,0.1301249333221935
Ac I Sc,0.7194231560333327,0.1088334310175113
Dy I Pr,0.7194186390666667,0.0565616805533776
As I Re,0.7194130800666665,0.1009032201559272
Cl Mn Pa,0.7194036749999999,0.1356272201383302
Br C Cd,0.7194002841000001,0.1060162052141427
Cl Na S,0.7193972415333323,0.2381456304958931
Cl Ti U,0.7193882043000002,0.073389411580177
Cl Ir Zn,0.7193857542666665,0.0969510944105229
Br Ir Th,0.7193825206666662,0.0566474570823507
Br Na Zn,0.7193778032,0.1307239054455422
Br Cr Hg,0.7193701975333329,0.0678557245720019
Br Tb Zr,0.7193695556,0.054352888902978
Ba I Sn,0.7193669909999995,0.1574866529325118
Br In Ta,0.7193637106666666,0.0919546756508421
I K N,0.7193606232666658,0.1980271972108407
Cl Nb Si,0.7193592404666667,0.1533739284737549
B Cl V,0.7193571377333333,0.1314473813092758
H I Li,0.7193556519,0.2016507562931648
Be I Sc,0.719346042966666,0.1019546300777848
I Se Si,0.7193168769999998,0.2119884199226102
Cd Hg I,0.7193124612333331,0.0654544596075936
I In Pr,0.7192969360666666,0.0798414352310905
Cl Mn Pu,0.7192886080999995,0.1210275865215668
Ac Cl Mn,0.7192872397333331,0.1309013569349427
Dy I Tb,0.7192824294666662,0.0562915065366535
Bi Br V,0.7192767401666667,0.0895075650721665
Br Pm W,0.7192693958333335,0.093573852340217
Cl Nb Pr,0.7192645472333333,0.0697261201167423
Er I Tl,0.7192635321666667,0.071879512175871
Ba Cd Cl,0.7192502896333329,0.1374110579987042
I Pa U,0.7192481779000001,0.1056623064193702
Dy I U,0.7192452497666668,0.0657143859516084
Br La Pr,0.7192444978666663,0.0687055877450746
Ce I Pa,0.7192345504999997,0.1034273601001666
Ac Ho I,0.7192302056333332,0.0979916296473636
I Pa Tc,0.7192248397666665,0.1280511925147768
I Nd Tb,0.7192248068666666,0.0546480911684251
I Pu Tc,0.7192231572333326,0.1132086459772685
Ac I Y,0.7192187878999998,0.1187017910676475
As Cl Mg,0.7192073067000001,0.1584637923515097
Ce I Pu,0.7192047997666666,0.0875387380652071
Br Ir Na,0.7192024094666665,0.0969336712271355
I In Pm,0.7192009316000003,0.0889413271869671
Bi Ca I,0.7191948677000003,0.1052285630466129
Ga I Na,0.7191913733666666,0.1555563686071738
Br Eu Sr,0.7191883406666668,0.0700408149266594
Cl Mn Np,0.7191875142666667,0.1299135709798998
Be Br Cr,0.7191864297999996,0.1066148061566714
I Sm U,0.7191856888000007,0.0658663807077024
Br Ga S,0.7191831046666666,0.2051208921148483
I N Pr,0.7191737618666665,0.1475439218974497
Cl Gd Pt,0.7191666676666664,0.0779228071369452
Ac Br Zr,0.7191525718666667,0.0995686314071986
Br S Th,0.7191525358333333,0.1348523285125872
Br U Zn,0.7191513336666671,0.0846797426553648
Cl Pt Yb,0.7191502202333333,0.0697884034190473
Eu I Nd,0.7191457967666663,0.0529286453832575
Ho I Pu,0.7191437797999995,0.087160379315455
Br C Sc,0.7191398030333331,0.1244409632869463
I Pa Sc,0.7191350384,0.1137830663232601
Ac Dy I,0.7191297692333327,0.0979721761039175
Dy I N,0.7191263569666664,0.146529312421148
Br Pa Zr,0.7191260532999998,0.1046227102082161
Ho I Pa,0.7191220755333331,0.1030748481741867
Br Li Pu,0.7191167156333339,0.136351956998034
I N Nd,0.7191158308666669,0.1510370296487573
Br Ce Sr,0.7191134835666668,0.0793911584290327
Au Cl Mo,0.7191126882333333,0.1128607998608083
I Np Sc,0.719107726466667,0.1075036518002407
Br Pm Zr,0.7191070431666663,0.069001312387709
I In N,0.7190997969666663,0.1928066573862963
Cl Nb Y,0.7190983080999998,0.0779298949075666
Ce Cl Pt,0.7190961125999998,0.0754871033220072
Br U Zr,0.7190923058999997,0.0674614589510934
Cl Mn Pm,0.7190898014333333,0.1030669961878044
Eu I Sm,0.7190864012999996,0.0509630577063472
I Li Sb,0.7190706415999999,0.1793427218815689
C Cl Ru,0.7190602731000001,0.1340148405414237
Br Ta Th,0.7190422398999996,0.0593934214229907
Cl Dy Ru,0.7190389448333334,0.0692969324694105
Br Li Pm,0.7190353410999999,0.1191345699070938
Cl Tc Ti,0.719032916933333,0.0782920689280506
Ce I Np,0.7190305236666662,0.0968224539624398
Br Pu Zr,0.7190290955333332,0.0887793422523391
I Nd Pm,0.7190275357999997,0.0692957379365408
Br Dy La,0.7190262347333332,0.067428185579529
Cl Ru Y,0.7190258350666666,0.1000963212111143
Cl Li P,0.719025304133333,0.2271276970701674
Cl Hg Pd,0.7190185346333331,0.0773148417940094
Eu I Y,0.7190174205,0.0745093307964973
Br In Mo,0.7190167665666668,0.1657217479302183
Cl Lu Nb,0.7190111150333336,0.0588235086397488
Eu I Lu,0.7190098166000002,0.0466031925540043
Au H I,0.7190016303999994,0.119364882630206
Br Nd W,0.7189835256666668,0.0788665855216391
Cl Co Ga,0.7189785366666667,0.2257074295063096
Cl Ru Si,0.7189781348333333,0.1716070837275142
Cl Se Ti,0.7189773949333332,0.1894284350827526
I Pu Y,0.7189749099333338,0.108502797666299
Dy I Pa,0.7189673102333328,0.1030558561866924
Br Li Np,0.7189628022333334,0.1448260086399614
Cl Co In,0.718939339433333,0.1720445343611127
I Np Tc,0.7189377497666662,0.1219144321158083
Br C Yb,0.7189353033333332,0.0904819183241837
Cl Th Ti,0.7189342919666664,0.0628540875370361
Ac Br Li,0.7189331723666661,0.1458438415511837
Br Li Tc,0.718923828966666,0.1220686567067467
Br Na Zr,0.7189225087666665,0.0854379671521255
I S Th,0.7189224629333335,0.1343967309491099
Ac Cl Ti,0.7189220425999999,0.1049578920729315
Dy I Pu,0.7189208398333331,0.0871397020879199
Br S U,0.7189094672333337,0.1434801825949477
Br Tc Zn,0.7189085569333331,0.0894236724497747
Cl Na Pt,0.7189051566666662,0.1053496320009
Br Np Zr,0.7189049765666664,0.097947457133414
Ba Cl Hf,0.7189021955666667,0.0959536372304691
Br Mo Th,0.7188995170333332,0.0790629758857954
Cl Nb Sc,0.7188891499666661,0.063605419530784
I Na Sc,0.7188727127333334,0.1022610494928743
Br Nd Sr,0.7188726440000003,0.0806990664273509
Ce Ho I,0.7188696553000005,0.0587772310877152
Ac I Nd,0.7188653900333335,0.0998094097659609
Cl K Li,0.7188619562666662,0.196642104467043
I Sm Tb,0.7188596011999997,0.0526933793959616
I Pa Y,0.7188562831,0.1235277968655309
I Pb Si,0.7188529825333334,0.1470847525733618
Ac I Pm,0.7188517236999995,0.1138032785024658
Ag Cl N,0.7188498176000001,0.1768152942771773
Br Ho La,0.7188488659999999,0.0693297861986317
I Pm Pu,0.7188455508333322,0.1034399395239075
Cl Pa Ti,0.7188414420333332,0.1099419374861583
As Cl Co,0.7188401336666662,0.1466363368189271
Br Mg Sn,0.7188385701333331,0.1850492427135789
Ac I S,0.7188290482333332,0.1695104343720711
Br Tb Zn,0.7188236692666663,0.0722832822736899
Br Mo Tb,0.7188205099333331,0.0768721356965619
Br C P,0.7188151435666669,0.1898437082900828
Br Li Pa,0.7188124947999999,0.150372209081051
I Np Y,0.7188099911999999,0.1174651532254663
Cl P Rh,0.7188082714,0.1687403860568868
Br Ca Hg,0.7188017442333335,0.0880565528558464
Ca I Pb,0.7187954563999999,0.0970183433990205
Br C Re,0.7187796596333331,0.1108187523860653
I Pr Sm,0.7187709861333335,0.0585212206310084
Br Ir Pu,0.7187652316000002,0.0887856714761576
Ac Br S,0.7187615366333332,0.1699140531545813
Br Ta U,0.7187612031333334,0.0701099740076605
Ba Br Hg,0.7187581189999998,0.0932413072535158
Er Hg I,0.7187572344333334,0.0544669664399669
Br Mg Rb,0.7187564056333334,0.121752831964682
Au Br U,0.7187518987333332,0.0787200541046454
Br La Sm,0.7187494185666671,0.0693190852498947
Al Br Lu,0.718748005416667,0.1254891726591121
Ho I Np,0.718746231933333,0.0964947251459564
Br Pu Zn,0.7187432285666662,0.1049936602824411
I In Nd,0.7187429274666667,0.0840283339921511
Er I Th,0.718741608033333,0.0551975305047394
I Tl Tm,0.7187381962333329,0.069560993816693
Cl Sr Zn,0.7187334688,0.1253234120212257
Ac I Sm,0.7187214591000002,0.098103786161492
I Tb Y,0.718720240733333,0.0761102628376527
Cl Ta W,0.7187065890000004,0.0879873174376803
Br Pu S,0.7187057190999998,0.1609644605863885
Cl Mg Sn,0.7187007058999998,0.1917992620096969
Br Ir U,0.7186989195666669,0.0674473667321463
Be I Yb,0.7186956965999994,0.0721019968507256
Cl Fe Pb,0.7186953257999998,0.1004980530390709
Br K Si,0.7186938058999999,0.1976269006625488
I Nd Pu,0.7186886152333335,0.0890376440693518
I Nd Pr,0.7186880217333332,0.0623893500637335
I N Na,0.7186786640999998,0.1948316446699332
Ce Dy I,0.7186749591,0.0568033588211333
Ag Br Na,0.7186735482666666,0.1097753164291832
Br K S,0.718672064133333,0.1932814528079812
Cd I Sn,0.7186698753333333,0.1261886572875678
Ho I Pm,0.7186673451999994,0.0759737462274447
Br H V,0.7186655538000002,0.1229185977605373
Cl Sr W,0.7186624466666665,0.1012887463546966
Ce I Pr,0.7186563833999996,0.0581347364767443
I Nd Pa,0.7186460769333326,0.1048628673329109
I Lu Pr,0.7186454226666664,0.0465287529756249
Br Eu La,0.7186451006333335,0.0620977932637112
Br Pr Zr,0.7186442560666665,0.059463951719919
Br Cr Th,0.7186406242333331,0.0685167995426798
Cl Dy Nb,0.7186359357666663,0.0684649511221889
Dy Ho I,0.7186326161666661,0.058330777624683
Ga Hg I,0.7186293043000003,0.0815071908951164
Br Pm S,0.7186274094,0.1447942306547809
As Br Pt,0.718627131166667,0.1038680707811262
I Pa Pm,0.7186209722999998,0.1186561627683164
Br La Nd,0.7186174531666666,0.0730467242371462
Ho I Sc,0.7186167640333331,0.0705152776918223
Ac Br Ir,0.7186156618666663,0.099576956636427
I Pu Sm,0.7186039394666663,0.0872783613374212
Cd I Th,0.7185926485999996,0.0661208509749279
Cl Hf Pt,0.718591929866667,0.078072190438239
I Pr Tc,0.7185851195999998,0.0859590574181895
Ac Br Zn,0.7185842353333334,0.1152852422570722
Ac Au Br,0.7185840135666671,0.10987062795493
Cl Pd U,0.7185826356333334,0.0880212662746139
Br Pa Zn,0.7185780862000005,0.1201560439836222
Br Pa S,0.7185635725999999,0.1741510431231924
I Li Rb,0.7185588346999998,0.140283960071824
Cl Mo Zr,0.7185578096000003,0.0962548470917052
Br Pb V,0.7185562961999996,0.0808890929113615
B Cl Ta,0.7185518115999999,0.1113296443111615
Ac I Pu,0.7185498391999998,0.1222090290241079
Cl Pu Ti,0.7185480637,0.0943536211669832
Cl N Pt,0.7185446309333331,0.1659029945509256
Br Lu Sr,0.7185416914666667,0.0657985079525908
Ho I Tc,0.7185412173333332,0.0865645337026282
Hg I Tm,0.7185372680666667,0.0520085637014653
Ce I Tc,0.7185346293000001,0.0888159124083668
Br Lu W,0.7185331764333331,0.0758100382146095
Gd I Tl,0.7185225619666663,0.0743629995070691
Br Pt Sn,0.7185219073333333,0.1071283406465736
I Lu Tb,0.7185125083333335,0.0462392101312098
Br Ir Np,0.7185122113999995,0.0978229866361389
Ba Be I,0.7185086774666665,0.154881819530501
Br Mo U,0.7185066915999999,0.0891516607059438
Br Mo Tc,0.7185012216666662,0.093775204629946
Br Mo Pm,0.7184959485333334,0.0906212263859205
Be I La,0.718492736033333,0.1117854704169157
Cl Pm Ti,0.7184884346999998,0.0749566641823196
Br Ir Pa,0.7184831402333336,0.1046091574574807
Be Cd I,0.7184831402000004,0.1050445386212601
Br P S,0.7184822566000002,0.2334104192747186
Dy I Np,0.7184801013666667,0.0964733734609371
H I W,0.7184783458666666,0.1127171031113893
Br Mo Pu,0.7184761132999998,0.1092335648317163
Br Np Zn,0.7184751083000003,0.1140140987722388
I Na Re,0.7184742021666664,0.0938557885730931
Cl Er Ru,0.7184723449666662,0.0704923267336371
Br Mo Pa,0.7184662610666669,0.1242370325336156
Ac Br Mo,0.7184595299999996,0.119436435319093
Cl Np Ti,0.7184594890666666,0.103462284435717
Cl Ru Tm,0.7184543081999999,0.0622478831688499
C I K,0.7184450090666665,0.15699182787046
Cl Co Se,0.7184333773666661,0.2069733179598102
I N Sm,0.7184268992,0.148020668197146
I Pa Pu,0.718421657,0.1248471505629443
Cl Gd Ru,0.7184186830666665,0.0625479345314626
I Pa Sm,0.7184175124666666,0.1031894899034318
I Pr Sc,0.7184129636000003,0.0698784591129943
I Np Pm,0.7184072756999994,0.1122323770543283
Cl Rb Rh,0.7183797222999995,0.1238680903731104
I Pm S,0.7183763472999998,0.1443561134642041
Cd Cl Pt,0.7183696963999995,0.0756343808931153
Br Pm Zn,0.7183685216666666,0.0862144283401543
Br Np S,0.7183505559999995,0.1686602499757502
Br P W,0.718349363233333,0.1346182097750451
Br Ce La,0.7183472724666669,0.0717048270037373
Br Ir Tc,0.718346130033333,0.0885128901435131
Br Pr Zn,0.7183416151999995,0.0770806691065259
I Nd Np,0.7183381432666665,0.0982898003743303
I Sn Yb,0.7183351681,0.0756397004286481
Au Br Th,0.7183307078666668,0.06830730466783
I In Tb,0.7183230560666667,0.0750923297724044
Au Br Pu,0.7183206033999998,0.099394205182239
I Th Tm,0.7183119394666665,0.0527412315894407
Cl La Mo,0.718310713566667,0.1149794594252649
Br Y Zn,0.7182989458333333,0.0995330464293145
I Re Tl,0.7182977225999997,0.0878746040320195
Cl Mn Tb,0.7182922514000004,0.0897776813838557
I Pa S,0.7182839690666666,0.1737515307218167
Ac I Pa,0.7182791583333336,0.1366941465889105
I Pu S,0.7182782183333336,0.1605492552914469
Ac Br Ta,0.7182645609333331,0.102016234572565
Be Ge I,0.7182632793666663,0.2082541497647859
Br Dy Zr,0.718263214666667,0.058156298262528
Ca H I,0.7182593456999999,0.1360911671380111
Be I Re,0.7182575407666664,0.0935261037489965
Ag Br Hg,0.7182554769666664,0.0660349744346394
I Np Sm,0.7182537237666666,0.0966261331910577
Cl Nb Tm,0.718251892666667,0.0613924958161925
Gd I Th,0.7182458893999999,0.0578046082792507
Ce I Sc,0.7182425356333333,0.0728678509317792
I Rh Te,0.7182422880666668,0.1221011918041599
Br Pu Ta,0.7182405343666667,0.0912956523935552
Br Mo Np,0.7182375828666663,0.1179272081058556
Au Br Np,0.7182360955666666,0.108228426006582
Cl Cr Zr,0.7182333760666666,0.0581131950527316
Br Dy Ir,0.7182199962333335,0.0695551833532032
Br Ir Pr,0.7182154110333335,0.0697702771650519
Ge Hg I,0.7182126606333332,0.1173286280123077
Br Ho Zr,0.7182078072333331,0.0601224390843264
Br Mo Pr,0.718201099033333,0.0816344353670402
Br Np Ta,0.7182005823,0.1002475685773783
Au Cl Sr,0.7181999479666663,0.1080049782433351
Cd I Na,0.7181965686666668,0.1053061537039085
Gd Hg I,0.718193803233333,0.0570784539496052
Eu I Tm,0.7181932764333332,0.0492750441002995
Br Ir Sc,0.7181667643333332,0.0835877403983047
Br Ca U,0.7181613916666667,0.0984467460388285
Br Pa Ta,0.7181580635666669,0.1070248135186685
Br Cr U,0.7181572117333335,0.0788726565573202
Ho I Nd,0.7181557459666666,0.0604023833140937
B Bi Br,0.7181548646333337,0.1172405461113878
Br Li Pr,0.7181440040666668,0.1107054017914744
Cl V W,0.718143460033333,0.0849210789800343
Br Ga Zn,0.7181375427333331,0.1551552991846547
Eu Gd I,0.7181148103666664,0.0496055101237182
I Se W,0.7181134884666663,0.1342825310374544
As Cl Cu,0.7181134785999996,0.2150114844569722
Ac I Np,0.7181082803000004,0.1305469104924257
Cl Mg P,0.7181043078666661,0.2151049869441373
Ba Br Y,0.7181040596333333,0.1419192298172478
Br Cd La,0.7181006269666665,0.0868588159361735
Br S Tc,0.7180888021333333,0.1475406887716949
Cd I U,0.7180790120333334,0.0765412262657136
Al Br P,0.7180760754333332,0.216787481152811
Br Cr Tc,0.7180739494999999,0.0836822122698371
Ac I Lu,0.7180718683333325,0.096982143589175
I Pr Y,0.7180654432000002,0.0808592076792544
Br Ta Tb,0.7180642108333334,0.0557004755504409
I Lu N,0.7180617737000002,0.1388613124844667
Be Hf I,0.7180577544999994,0.0777101171829909
Br Cr In,0.7180521533333327,0.1574439119648041
Br Ce Zn,0.718048398,0.0799927070051381
Br Mo Sc,0.718047511,0.1010416403013354
Br H Nb,0.7180466601999995,0.0988547785586532
Dy I Tc,0.7180288730666663,0.0847483242362402
Ba Br Ga,0.7180276551333333,0.1561020219676111
Ho I Sm,0.7180251728666666,0.0584834169309349
Br In Zr,0.7180193488666664,0.1481763921786656
Ac Br Cr,0.7180145312333328,0.1099575229036329
Br Eu Zr,0.7180139781333328,0.0526279914892677
Dy I Pm,0.7180094367666664,0.0741007238775687
Br Gd Sr,0.7179898712333335,0.0686472393424479
Cl Pd Th,0.7179876401000002,0.0779655767515917
Br Ho Mo,0.7179807706,0.082245625526854
C Cl Nb,0.7179795263333333,0.1139061189882259
Br Ce Zr,0.7179785748666666,0.062562804563586
Ba Br U,0.7179759684333332,0.1036071517548643
Be Br Ru,0.7179665714999999,0.1101022973549972
Cs I Zr,0.7179606199333332,0.0948107185858834
Ce I Y,0.7179557965999999,0.0837422389812184
Br Cr Pu,0.7179557730666664,0.099506792790579
I Lu U,0.7179539048000001,0.0646083672936914
I In S,0.7179464698333331,0.1828670065319796
Cl Tb Ti,0.717942037433333,0.0605900433986542
Br Mo Y,0.7179411810999998,0.0986411680721464
I Np Pa,0.7179346241333333,0.1330817027268464
Be Br Si,0.7179333216000001,0.245252196780066
Au Br Pa,0.7179257207666667,0.1147766660575546
I Lu Pa,0.7179087913666663,0.1020740110327471
Ga I N,0.7179050615999998,0.2097592275505205
Cl H Mg,0.7179042667333332,0.1882134388694785
Au Br Ce,0.7179030373333336,0.0845264798950205
I P Sb,0.7178884631000002,0.1845802198882295
I Np Pu,0.7178863835666663,0.1181353608403194
Br Er W,0.7178834632333336,0.0772043927926559
Ag Br In,0.7178821115999995,0.1559590564929942
Hf I Sn,0.7178804151333329,0.0812347855821254
Ga I Th,0.7178782458666672,0.082170513917276
I Lu Pu,0.7178767001333335,0.086113784133564
Ho I Y,0.7178761343000001,0.0814747193391966
Cl Co P,0.7178711972999998,0.1993039223059419
Gd I N,0.7178659148333328,0.1411954196275321
Ce I Sm,0.7178548520999999,0.0587602530934003
Cl Er Nb,0.7178444855666668,0.0696633094480198
B Cl Pt,0.7178432745333326,0.123060860511938
Br Cr Np,0.7178398356666668,0.1085470679107145
Br Si Tl,0.7178309593999999,0.1530395654821301
I Np S,0.7178277560999996,0.1682691563736555
As Br Ru,0.7178208106999996,0.1170869750160138
Br Ho Zn,0.7178200233000004,0.0777120080283365
Dy I Sm,0.7178117581666663,0.0565083171259035
Cl Si Ti,0.7178091747999995,0.1699804018551947
Br Ru Se,0.7178083964333335,0.1409654478359961
Bi I Mg,0.7178058599333331,0.1086615872825846
Br Cr Tb,0.7178034024999994,0.0662698692481049
Ba Br Tb,0.7177818853999998,0.0918028650011654
Br Cr Pa,0.7177778254333332,0.1148840082135756
Al Br Tm,0.7177711000366664,0.1275785136512444
Eu I S,0.7177703254333332,0.1311005727929536
Br Sr Tm,0.7177651045,0.0682930056399065
I Na Yb,0.7177566933666663,0.0724116551538703
Br La Lu,0.7177475602,0.0577638522947247
Cl Cr La,0.7177428977666659,0.0873533947369657
Br Cr Pm,0.7177385683666666,0.0804103850122365
Bi Br Mn,0.7177319822999999,0.1125835386961036
Cl Eu Mn,0.7177314420666665,0.088237489727889
Cl La W,0.7177231959999992,0.0938652249725181
I Pb W,0.7177228052666665,0.0838137284796559
Dy I Sc,0.7177216266999994,0.0686130835466191
Hf I Na,0.7177207704333333,0.0780617845558677
Br Dy Mo,0.7177136799333332,0.0804119898707763
Ga I U,0.7177019212666669,0.0921015697061362
Br Ir Sm,0.7176992382999999,0.0697120046788368
Bi I Si,0.7176912619999998,0.154316254070513
Dy I Nd,0.717690497366667,0.0584394978754558
Au Br N,0.7176888566000003,0.170151251088516
Cl La Zr,0.7176806395000005,0.0949490952762368
I Tb Tm,0.7176803198666666,0.0489196658496044
I Nd Sc,0.7176801249333331,0.0742012229063673
Ge I Na,0.7176669573000001,0.2082407187801491
Cl Gd Nb,0.7176516187666666,0.061692986049334
Cl Li Se,0.7176499661999999,0.2293144509945041
Ag Br U,0.7176479838666665,0.0772430681484541
Br C Hf,0.7176446367,0.0957787706992914
Cl H Rh,0.7176446340666668,0.1492579865726115
Cl Ga Rh,0.7176358826,0.1628207934642025
Br Re W,0.7176322967666664,0.0854920171149451
Ac Cl Pd,0.7176059508333333,0.1183692399731895
Br Ce S,0.7176024333000004,0.1394934469870496
Bi Br Nb,0.7175939230666669,0.0798762115567817
Br Eu S,0.7175908484333331,0.1315769234080365
Cl Ta Zn,0.717590688133333,0.0842395482693511
Cl Pa Pd,0.7175890689999997,0.1231808448141652
Br Ce Mo,0.7175886737333332,0.0845275905898347
Ce I Lu,0.7175685106000004,0.0467800852715336
I Nd Tc,0.7175684209000001,0.090087268573059
Ca Cl Zn,0.7175653835666661,0.1576518846245176
Br Ru Sb,0.7175645715000004,0.1804799247790171
Br Eu Ir,0.7175566626000001,0.0698229081428001
